x,y,gas_Saturation,CO2_concentration_in_water
0.715,0.005,0,0.369665104413327
0.725,0.005,0,0.453110924983993
0.735,0.005,0,0.538975871795805
0.745,0.005,0,0.634153456448457
0.755,0.005,0,0.733704230465377
0.765,0.005,0,0.819736278171591
0.775,0.005,0,0.888987949175183
0.785,0.005,0,0.956601299381913
0.795,0.005,0,1.02114731554458
0.805,0.005,0,1.0791879177653
0.815,0.005,0,1.12935183995288
0.825,0.005,0,1.15663886588881
0.835,0.005,0,1.18285460075113
0.845,0.005,0,1.2067332883814
0.855,0.005,0,1.20279936495945
0.865,0.005,0,1.16044094594687
0.875,0.005,0,1.13112333440788
0.885,0.005,0,1.16122872088912
0.895,0.005,0,1.13967740522162
0.905,0.005,0,1.09564250362049
0.915,0.005,0,1.08711348409245
0.925,0.005,0,1.07944692887865
0.935,0.005,0,1.02915849638439
0.945,0.005,0,0.936683739131105
0.955,0.005,0,0.847872464926722
0.965,0.005,0,0.741167888748076
0.975,0.005,0,0.656134256911562
0.985,0.005,0,0.576336148713985
0.995,0.005,0,0.47749130848314
1.005,0.005,0,0.374286068177527
1.015,0.005,0,0.290757404630531
1.025,0.005,0,0.202423986927123
1.035,0.005,0,0.14898863418363
1.045,0.005,0,0.0932119003747329
1.055,0.005,0,0.0622793186367675
1.065,0.005,0,0.0362759944871966
1.075,0.005,0,0.0212457516143671
1.085,0.005,0,0.0114748648417536
1.095,0.005,0,0.00618446998771454
1.105,0.005,0,0.00264138782278748
1.115,0.005,0,0.000976632270800108
1.125,0.005,0,0.000357663958440836
1.135,0.005,0,6.65147963621101e-05
1.145,0.005,0,3.42196483629909e-05
1.155,0.005,0,5.85136747636033e-06
1.165,0.005,0,2.72241570239595e-06
1.175,0.005,0,5.09906208382244e-07
1.185,0.005,0,1.49815433815e-07
1.195,0.005,0,2.48799009962889e-08
1.205,0.005,0,5.00866983353542e-09
1.215,0.005,0,8.56964522058667e-10
1.225,0.005,0,9.66744397766299e-11
1.235,0.005,0,1.25860880275253e-11
1.245,0.005,0,1.28583822116291e-12
1.255,0.005,0,2.48072484504151e-13
1.265,0.005,0,2.90455056101711e-14
1.275,0.005,0,1.11920982848787e-14
1.285,0.005,0,1.64512408783769e-17
1.295,0.005,0,1.70987501123294e-18
1.305,0.005,0,3.54242571676363e-21
1.315,0.005,0,6.20117365964398e-23
1.325,0.005,0,2.13234939053655e-24
1.335,0.005,0,1.50111647523548e-23
1.345,0.005,0,1.58188010056275e-22
1.355,0.005,0,1.2905577450278e-21
1.365,0.005,0,6.34280223978967e-21
1.375,0.005,0,9.0733477770266e-20
1.385,0.005,0,2.08317221707681e-19
1.395,0.005,0,6.04879322791978e-18
1.405,0.005,0,8.06655411030287e-18
1.415,0.005,0,1.56080877134232e-16
1.425,0.005,0,2.11552280988888e-16
1.435,0.005,0,1.51762500875398e-15
1.445,0.005,0,7.89209167780009e-15
1.455,0.005,0,6.67805099946953e-14
1.465,0.005,0,1.76612643655065e-13
1.475,0.005,0,3.04267111736833e-12
1.485,0.005,0,3.33757424903489e-12
1.495,0.005,0,6.07242892155478e-12
1.505,0.005,0,1.7901216336047e-11
1.515,0.005,0,1.44571360594e-11
1.525,0.005,0,7.45883123934098e-12
1.535,0.005,0,8.71397381409024e-12
1.545,0.005,0,4.41858000254553e-11
1.555,0.005,0,6.79300720498995e-11
1.565,0.005,0,6.87785291994251e-11
1.575,0.005,0,1.2145695991611e-10
1.585,0.005,0,1.28163731826203e-10
1.595,0.005,0,1.29730959747901e-10
1.605,0.005,0,1.31300860571824e-10
1.615,0.005,0,1.29186458067622e-10
1.625,0.005,0,8.81059312492814e-11
1.635,0.005,0,9.08152051980577e-11
1.645,0.005,0,1.25255790582041e-10
1.655,0.005,0,1.22428667917085e-10
1.665,0.005,0,5.53077774158279e-11
1.675,0.005,0,4.23871417250573e-11
1.685,0.005,0,1.50596261924185e-11
1.695,0.005,0,7.47435173380417e-12
1.705,0.005,0,7.40303271929686e-12
1.715,0.005,0,3.74316156449194e-12
1.725,0.005,0,3.67127845617136e-12
1.735,0.005,0,3.78231271837527e-12
1.745,0.005,0,1.35441692945787e-11
1.755,0.005,0,1.37515070792923e-11
1.765,0.005,0,4.91696491148222e-11
1.775,0.005,0,4.98736405298887e-11
1.785,0.005,0,1.4749024473531e-10
1.795,0.005,0,1.76472280245136e-10
1.805,0.005,0,5.83394263175737e-10
1.815,0.005,0,1.65862534395493e-09
1.825,0.005,0,1.71505129330778e-09
1.835,0.005,0,8.17645670107425e-09
1.845,0.005,0,8.52969886632507e-09
1.855,0.005,0,2.59351928559903e-09
1.865,0.005,0,2.27704822434369e-09
1.875,0.005,0,3.89662348644642e-09
1.885,0.005,0,3.99497354331891e-09
1.895,0.005,0,1.11530070006364e-09
1.905,0.005,0,9.48027547958396e-10
1.915,0.005,0,1.77542777118837e-09
1.925,0.005,0,1.81654011128238e-09
1.935,0.005,0,8.46307050396523e-10
1.945,0.005,0,4.71400615649807e-10
1.955,0.005,0,2.25249912511292e-10
1.965,0.005,0,6.1017592912619e-11
1.975,0.005,0,5.49553400438381e-11
1.985,0.005,0,5.38211729926124e-11
1.995,0.005,0,5.55093366178726e-11
2.005,0.005,0,5.75932984823763e-12
2.015,0.005,0,2.01008806898938e-12
2.025,0.005,0,4.22381649253303e-13
2.035,0.005,0,2.25561663815597e-13
2.045,0.005,0,3.66904774092158e-14
2.055,0.005,0,2.38313729831134e-14
2.065,0.005,0,1.37542125376103e-14
2.075,0.005,0,1.30311476547899e-14
2.085,0.005,0,5.28940212907693e-15
2.095,0.005,0,3.91623366156717e-15
2.105,0.005,0,3.65755863982988e-15
2.115,0.005,0,1.57985769842938e-11
2.125,0.005,0,1.7453267641198e-11
2.135,0.005,0,2.33188839549707e-10
2.145,0.005,0,8.18109751239516e-10
2.155,0.005,0,8.78889806674237e-10
2.165,0.005,0,6.07562979463467e-10
2.175,0.005,0,5.6486337698943e-10
2.185,0.005,0,5.70256850618113e-10
2.195,0.005,0,5.09194179001749e-10
2.205,0.005,0,4.449159469277e-10
2.215,0.005,0,1.68236376674124e-10
2.225,0.005,0,1.3661255477781e-10
2.235,0.005,0,6.48147515957946e-11
2.245,0.005,0,3.1150864649314e-11
2.255,0.005,0,1.03374691565531e-11
2.265,0.005,0,4.44279554470993e-12
2.275,0.005,0,2.35423181231252e-12
2.285,0.005,0,2.16169276113723e-12
2.295,0.005,0,4.50963088402312e-13
2.305,0.005,0,3.58649487822463e-13
2.315,0.005,0,1.6918202538321e-13
2.325,0.005,0,1.52637906431744e-13
2.335,0.005,0,2.75072814712945e-14
2.345,0.005,0,1.93416759870723e-14
2.355,0.005,0,1.66845270356969e-14
2.365,0.005,0,8.92715637280578e-15
2.375,0.005,0,7.72113102693038e-15
2.385,0.005,0,2.29297680530296e-15
2.395,0.005,0,1.61449692532478e-15
2.405,0.005,0,1.56796156879434e-15
2.415,0.005,0,3.1858590192416e-16
2.425,0.005,0,1.64436236305416e-15
2.435,0.005,0,2.97013882418421e-15
2.445,0.005,0,2.48785931989802e-14
2.455,0.005,0,2.50030122499078e-14
2.465,0.005,0,1.14564565818667e-13
2.475,0.005,0,1.36079859412212e-13
2.485,0.005,0,7.84767345908832e-12
2.495,0.005,0,1.44020862805158e-11
2.505,0.005,0,2.62370984675442e-11
2.515,0.005,0,1.61812703287212e-10
2.525,0.005,0,1.78594656414488e-10
2.535,0.005,0,2.35648686729807e-09
2.545,0.005,0,2.85468632985805e-09
2.555,0.005,0,3.00197022744386e-09
2.565,0.005,0,4.3615250338985e-09
2.575,0.005,0,1.68029300406475e-08
2.585,0.005,0,7.02998987021272e-09
2.595,0.005,0,5.77574062247516e-09
2.605,0.005,0,2.54427047297473e-09
2.615,0.005,0,1.95751955782303e-09
2.625,0.005,0,7.20128754797377e-10
2.635,0.005,0,5.85660696682941e-10
2.645,0.005,0,6.35187967645496e-10
2.655,0.005,0,2.6732397366465e-10
2.665,0.005,0,2.0258209931968e-10
2.675,0.005,0,1.45104622439285e-10
2.685,0.005,0,9.31788915851026e-11
2.695,0.005,0,7.26743916440679e-11
2.705,0.005,0,2.88935976592137e-11
2.715,0.005,0,2.7892574402063e-11
2.725,0.005,0,3.32207111791335e-11
2.735,0.005,0,8.72097687336746e-12
2.745,0.005,0,6.78277575499815e-12
2.755,0.005,0,3.46023336965533e-12
2.765,0.005,0,3.07926564239695e-12
2.775,0.005,0,2.03249669381567e-12
2.785,0.005,0,9.21065991662622e-13
2.795,0.005,0,7.71723089311384e-13
2.805,0.005,0,1.67939177074486e-13
2.815,0.005,0,6.96674000046428e-14
2.825,0.005,0,3.07432901210746e-14
2.835,0.005,0,1.77793573364755e-15
2.845,0.005,0,-3.12754362791049e-14
2.855,0.005,0,-6.43288082918559e-14
0.005,0.015,0,1.51681683415374e-17
0.015,0.015,0,2.04113303193237e-17
0.025,0.015,0,4.53066681214723e-17
0.035,0.015,0,1.15929499558042e-16
0.045,0.015,0,2.96095904614133e-16
0.055,0.015,0,4.62629162416497e-16
0.065,0.015,0,1.14576924719334e-15
0.075,0.015,0,2.04456708790925e-15
0.085,0.015,0,7.51876822830477e-15
0.095,0.015,0,1.17026032247308e-14
0.105,0.015,0,1.64877975464155e-14
0.115,0.015,0,2.12331062295149e-14
0.125,0.015,0,6.28258112514577e-14
0.135,0.015,0,1.16229621554534e-13
0.145,0.015,0,2.29658988468966e-13
0.155,0.015,0,4.97109835122431e-13
0.165,0.015,0,5.78798117613418e-13
0.175,0.015,0,1.90692217865289e-12
0.185,0.015,0,3.1867172080473e-12
0.195,0.015,0,1.43210180156666e-11
0.205,0.015,0,1.38746074021846e-11
0.215,0.015,0,2.3518032920189e-11
0.225,0.015,0,3.59484821859919e-11
0.235,0.015,0,4.62892295943568e-11
0.245,0.015,0,3.94995879243891e-11
0.255,0.015,0,4.22551644164653e-11
0.265,0.015,0,8.25537164995032e-11
0.275,0.015,0,8.08759353846013e-11
0.285,0.015,0,1.89138190558004e-10
0.295,0.015,0,1.67228575570333e-10
0.305,0.015,0,1.15122408990716e-10
0.315,0.015,0,1.79030080965746e-10
0.325,0.015,0,2.2635107437255e-10
0.335,0.015,0,7.40543051053678e-10
0.345,0.015,0,1.04682002924503e-09
0.355,0.015,0,2.11462781198085e-10
0.365,0.015,0,2.25389409884461e-10
0.375,0.015,0,1.56086018450195e-10
0.385,0.015,0,1.00444117365093e-10
0.395,0.015,0,1.21107896429095e-11
0.405,0.015,0,2.53775820242419e-11
0.415,0.015,0,4.10927016864733e-11
0.425,0.015,0,1.32100566371137e-10
0.435,0.015,0,3.1457932880968e-10
0.445,0.015,0,9.52185554609027e-10
0.455,0.015,0,2.50450378005151e-09
0.465,0.015,0,8.39780322515571e-09
0.475,0.015,0,1.62374926264475e-08
0.485,0.015,0,6.46334477644572e-08
0.495,0.015,0,1.31495315329441e-07
0.505,0.015,0,4.936165059783e-07
0.515,0.015,0,1.06897834404511e-06
0.525,0.015,0,3.20409424516783e-06
0.535,0.015,0,7.43670667720454e-06
0.545,0.015,0,1.92094025789474e-05
0.555,0.015,0,4.81651346375312e-05
0.565,0.015,0,0.000127307026242359
0.575,0.015,0,0.000259179276609881
0.585,0.015,0,0.000662089502020832
0.595,0.015,0,0.00137147389597245
0.605,0.015,0,0.00298512114198073
0.615,0.015,0,0.00505257877990577
0.625,0.015,0,0.0105376701540494
0.635,0.015,0,0.0165826353248621
0.645,0.015,0,0.0301500847332758
0.655,0.015,0,0.0503106012836265
0.665,0.015,0,0.0798632766567253
0.675,0.015,0,0.122722979617187
0.685,0.015,0,0.174742331519239
0.695,0.015,0,0.240511518268626
0.705,0.015,0,0.317273210887043
0.715,0.015,0,0.404904389936545
0.725,0.015,0,0.499152949842813
0.735,0.015,0,0.61488367428556
0.745,0.015,0,0.726323838643717
0.755,0.015,0,0.823948998333794
0.765,0.015,0,0.915189747030574
0.775,0.015,0,0.985060958650325
0.785,0.015,0,1.0554279565141
0.795,0.015,0,1.11906855346007
0.805,0.015,0,1.16712189413743
0.815,0.015,0,1.20862122737884
0.825,0.015,0,1.25633655430141
0.835,0.015,0,1.28633051382058
0.845,0.015,0,1.29845039883443
0.855,0.015,0,1.30086161209491
0.865,0.015,0,1.31449577504119
0.875,0.015,0,1.31583077774327
0.885,0.015,0,1.29124948534506
0.895,0.015,0,1.2720636805952
0.905,0.015,0,1.25410008744192
0.915,0.015,0,1.22193319809558
0.925,0.015,0,1.176453023355
0.935,0.015,0,1.11980443798744
0.945,0.015,0,1.05531552763371
0.955,0.015,0,0.958465385841841
0.965,0.015,0,0.84339961222575
0.975,0.015,0,0.750495526815826
0.985,0.015,0,0.651699297636569
0.995,0.015,0,0.544962238646072
1.005,0.015,0,0.435715914150976
1.015,0.015,0,0.328166262220683
1.025,0.015,0,0.237937176967905
1.035,0.015,0,0.160189812111194
1.045,0.015,0,0.104493150658494
1.055,0.015,0,0.0652001831171272
1.065,0.015,0,0.0410371220568399
1.075,0.015,0,0.024239496828324
1.085,0.015,0,0.0117618178606253
1.095,0.015,0,0.00618631028424144
1.105,0.015,0,0.00264322811931439
1.115,0.015,0,0.00110862010804356
1.125,0.015,0,0.000417910214817703
1.135,0.015,0,0.000137916857900396
1.145,0.015,0,3.94376587015371e-05
1.155,0.015,0,1.37275250928944e-05
1.165,0.015,0,2.84602970843225e-06
1.175,0.015,0,1.10530229025005e-06
1.185,0.015,0,1.31427569261467e-07
1.195,0.015,0,5.22210732804348e-08
1.205,0.015,0,3.87283146040082e-09
1.215,0.015,0,1.35933922370136e-09
1.225,0.015,0,6.25470037712066e-11
1.235,0.015,0,1.23468764967524e-11
1.245,0.015,0,8.69118736329963e-13
1.255,0.015,0,2.34529165493447e-14
1.265,0.015,0,1.62750246741367e-14
1.275,0.015,0,4.05946298945411e-15
1.285,0.015,0,6.19720491426167e-17
1.295,0.015,0,9.33261632407397e-19
1.305,0.015,0,8.00353809288816e-21
1.315,0.015,0,7.30284422308869e-22
1.325,0.015,0,6.09687541489712e-24
1.335,0.015,0,3.79384347383115e-23
1.345,0.015,0,4.79694050143432e-22
1.355,0.015,0,1.2508222938487e-21
1.365,0.015,0,3.3997092853887e-20
1.375,0.015,0,9.91456386824364e-20
1.385,0.015,0,1.95820911130692e-18
1.395,0.015,0,7.86602281954108e-18
1.405,0.015,0,1.72464424477987e-17
1.415,0.015,0,1.6183429798791e-16
1.425,0.015,0,5.44560310598087e-16
1.435,0.015,0,9.80956400493547e-15
1.445,0.015,0,1.84893851599112e-14
1.455,0.015,0,2.02090715956273e-13
1.465,0.015,0,5.8684453028891e-13
1.475,0.015,0,4.97241149611401e-12
1.485,0.015,0,8.80297765099756e-12
1.495,0.015,0,2.09143099223692e-11
1.505,0.015,0,4.71405966138399e-11
1.515,0.015,0,4.60271685313187e-11
1.525,0.015,0,1.53299664193499e-10
1.535,0.015,0,9.01583632859887e-11
1.545,0.015,0,1.65221695412557e-10
1.555,0.015,0,1.86647310707074e-10
1.565,0.015,0,1.95766425911513e-10
1.575,0.015,0,2.79004007077415e-10
1.585,0.015,0,3.65204564875824e-10
1.595,0.015,0,3.76447774129825e-10
1.605,0.015,0,3.78699840639176e-10
1.615,0.015,0,3.49755508564095e-10
1.625,0.015,0,2.7384885901728e-10
1.635,0.015,0,3.06444499468269e-10
1.645,0.015,0,3.64934050973109e-10
1.655,0.015,0,2.9805070514985e-10
1.665,0.015,0,1.74802351836665e-10
1.675,0.015,0,1.16911384731429e-10
1.685,0.015,0,1.26019443789593e-10
1.695,0.015,0,2.56852369443883e-11
1.705,0.015,0,1.81817993211686e-11
1.715,0.015,0,1.06632628347905e-11
1.725,0.015,0,1.04628830020671e-11
1.735,0.015,0,1.85343607997116e-11
1.745,0.015,0,3.79816361924726e-11
1.755,0.015,0,6.97553166020178e-11
1.765,0.015,0,1.36282692723068e-10
1.775,0.015,0,2.35404794198712e-10
1.785,0.015,0,4.22027827626541e-10
1.795,0.015,0,1.01974909722042e-09
1.805,0.015,0,1.70439776469851e-09
1.815,0.015,0,4.07075709817606e-09
1.825,0.015,0,8.01747473623274e-09
1.835,0.015,0,2.15874144512412e-08
1.845,0.015,0,2.42422379369054e-08
1.855,0.015,0,1.18730219543801e-08
1.865,0.015,0,5.89095497490429e-09
1.875,0.015,0,9.28580218428586e-09
1.885,0.015,0,1.12357675316738e-08
1.895,0.015,0,5.4792468030446e-09
1.905,0.015,0,2.42033339953442e-09
1.915,0.015,0,4.07060608881715e-09
1.925,0.015,0,5.13409064479681e-09
1.935,0.015,0,3.32955242502276e-09
1.945,0.015,0,1.22974994836427e-09
1.955,0.015,0,8.79898687349038e-10
1.965,0.015,0,7.74904118857084e-10
1.975,0.015,0,2.5070957992861e-10
1.985,0.015,0,1.51660878644462e-10
1.995,0.015,0,6.40267088746081e-11
2.005,0.015,0,1.4881002724596e-11
2.015,0.015,0,2.89413551925694e-12
2.025,0.015,0,1.41558253046556e-12
2.035,0.015,0,4.3646760765905e-13
2.045,0.015,0,2.31104505510283e-13
2.055,0.015,0,9.11400438400219e-14
2.065,0.015,0,3.75700721403264e-14
2.075,0.015,0,2.75730929083466e-14
2.085,0.015,0,1.34277357269193e-14
2.095,0.015,0,9.62902271390375e-15
2.105,0.015,0,5.1661253947289e-15
2.115,0.015,0,2.47072972284305e-11
2.125,0.015,0,4.79095041808121e-11
2.135,0.015,0,8.56665631062753e-10
2.145,0.015,0,2.31977700801763e-09
2.155,0.015,0,2.30517601723443e-09
2.165,0.015,0,1.94270372328985e-09
2.175,0.015,0,1.58078078569041e-09
2.185,0.015,0,1.49989637679325e-09
2.195,0.015,0,1.29630601525426e-09
2.205,0.015,0,1.11482349377389e-09
2.215,0.015,0,5.38341636007037e-10
2.225,0.015,0,3.82969717530952e-10
2.235,0.015,0,3.67342249512775e-10
2.245,0.015,0,1.04645387102947e-10
2.255,0.015,0,4.69850950345121e-11
2.265,0.015,0,2.35340054167385e-11
2.275,0.015,0,1.29942428535713e-11
2.285,0.015,0,4.50997750701578e-12
2.295,0.015,0,1.74468248179068e-12
2.305,0.015,0,7.88201852370491e-13
2.315,0.015,0,5.10003598383108e-13
2.325,0.015,0,3.80058869596232e-13
2.335,0.015,0,2.2389980163527e-13
2.345,0.015,0,7.12735025701917e-14
2.355,0.015,0,4.2544484527357e-14
2.365,0.015,0,2.35030983363084e-14
2.375,0.015,0,1.69201553303827e-14
2.385,0.015,0,8.01799492965831e-15
2.395,0.015,0,4.14910881246505e-15
2.405,0.015,0,3.32109117579002e-15
2.415,0.015,0,1.22414889344005e-15
2.425,0.015,0,1.23349395265109e-15
2.435,0.015,0,1.97441689248574e-13
2.445,0.015,0,2.97999579546835e-13
2.455,0.015,0,6.71521807128462e-14
2.465,0.015,0,2.24564045055438e-13
2.475,0.015,0,3.81321200148232e-13
2.485,0.015,0,2.03657027174355e-11
2.495,0.015,0,4.07883760619392e-11
2.505,0.015,0,2.03384924543434e-10
2.515,0.015,0,4.55128134945511e-10
2.525,0.015,0,2.42288128878331e-09
2.535,0.015,0,6.41879051299233e-09
2.545,0.015,0,7.23382136898524e-09
2.555,0.015,0,8.25998706483962e-09
2.565,0.015,0,3.04069563896329e-08
2.575,0.015,0,4.44566172170141e-08
2.585,0.015,0,1.61905630762958e-08
2.595,0.015,0,1.38603563708291e-08
2.605,0.015,0,6.99448124436584e-09
2.615,0.015,0,4.70647975740774e-09
2.625,0.015,0,2.76542906061326e-09
2.635,0.015,0,1.65341391600375e-09
2.645,0.015,0,1.8760049181284e-09
2.655,0.015,0,1.33074475225942e-09
2.665,0.015,0,4.34747634592004e-10
2.675,0.015,0,3.6275448205226e-10
2.685,0.015,0,2.63852828835054e-10
2.695,0.015,0,2.90432350589783e-10
2.705,0.015,0,3.89814807272344e-10
2.715,0.015,0,8.60237016449001e-11
2.725,0.015,0,7.37301725636031e-11
2.735,0.015,0,1.99346276378962e-11
2.745,0.015,0,1.29380653280865e-11
2.755,0.015,0,8.65517173149684e-12
2.765,0.015,0,7.34043038181511e-12
2.775,0.015,0,4.55526325183237e-12
2.785,0.015,0,1.95708414542601e-12
2.795,0.015,0,1.24101788282002e-12
2.805,0.015,0,4.13965993685187e-13
2.815,0.015,0,1.62456413060757e-13
2.825,0.015,0,9.52403076738579e-14
2.835,0.015,0,1.80419481333375e-14
2.845,0.015,0,-1.2631249850335e-13
2.855,0.015,0,-2.70666945140032e-13
0.005,0.025,0,3.1844565482462e-17
0.015,0.025,0,1.14293784522917e-16
0.025,0.025,0,1.67949763477165e-16
0.035,0.025,0,2.32109086742196e-16
0.045,0.025,0,6.05099251527706e-16
0.055,0.025,0,1.48708517013265e-15
0.065,0.025,0,2.86295759149878e-15
0.075,0.025,0,5.98671233668783e-15
0.085,0.025,0,1.7060400466947e-14
0.095,0.025,0,2.42573939981304e-14
0.105,0.025,0,5.90865236650763e-14
0.115,0.025,0,1.25832954033596e-13
0.125,0.025,0,1.76966530805863e-13
0.135,0.025,0,2.30176384150425e-13
0.145,0.025,0,5.69905759795601e-13
0.155,0.025,0,9.12806043230937e-13
0.165,0.025,0,2.16515227510927e-12
0.175,0.025,0,4.45892803611414e-12
0.185,0.025,0,1.09533052357998e-11
0.195,0.025,0,2.43906109567549e-11
0.205,0.025,0,3.30985945077109e-11
0.215,0.025,0,9.67169510166786e-11
0.225,0.025,0,1.11295571845738e-10
0.235,0.025,0,9.86883623920066e-11
0.245,0.025,0,3.25381523263931e-10
0.255,0.025,0,4.82228161171375e-10
0.265,0.025,0,3.9899199815939e-10
0.275,0.025,0,5.75867956768695e-10
0.285,0.025,0,3.86626434865224e-10
0.295,0.025,0,6.31641530060914e-10
0.305,0.025,0,1.15011039733165e-09
0.315,0.025,0,8.76395647208574e-10
0.325,0.025,0,9.56975354199255e-10
0.335,0.025,0,2.57641167837728e-09
0.345,0.025,0,2.59849052256524e-09
0.355,0.025,0,2.22982580982998e-09
0.365,0.025,0,1.46739180828464e-09
0.375,0.025,0,2.62587739578063e-09
0.385,0.025,0,2.61236633528881e-09
0.395,0.025,0,1.4532418764778e-09
0.405,0.025,0,6.52061767225901e-11
0.415,0.025,0,3.13922689005216e-11
0.425,0.025,0,1.16627188377774e-10
0.435,0.025,0,3.24984876824621e-10
0.445,0.025,0,1.0854853012454e-09
0.455,0.025,0,1.81643061312633e-09
0.465,0.025,0,7.76482132906377e-09
0.475,0.025,0,1.45726164619655e-08
0.485,0.025,0,4.78908031913897e-08
0.495,0.025,0,1.7352803084604e-07
0.505,0.025,0,4.22047885243246e-07
0.515,0.025,0,1.56759216611168e-06
0.525,0.025,0,3.15511859918505e-06
0.535,0.025,0,9.9102813355068e-06
0.545,0.025,0,2.24403974871001e-05
0.555,0.025,0,5.50580182935666e-05
0.565,0.025,0,0.000143517467065501
0.575,0.025,0,0.000251552490511064
0.585,0.025,0,0.000671153285771169
0.595,0.025,0,0.00114528481734644
0.605,0.025,0,0.00246393671351829
0.615,0.025,0,0.00460182995366215
0.625,0.025,0,0.0098487657238098
0.635,0.025,0,0.0172562071917389
0.645,0.025,0,0.0302937847154678
0.655,0.025,0,0.0519699730343409
0.665,0.025,0,0.0831645183412278
0.675,0.025,0,0.129758318108645
0.685,0.025,0,0.191246110322501
0.695,0.025,0,0.25490156873189
0.705,0.025,0,0.344447630189078
0.715,0.025,0,0.43880975051303
0.725,0.025,0,0.55652551207619
0.735,0.025,0,0.671432463144489
0.745,0.025,0,0.767025520945289
0.755,0.025,0,0.871309804353458
0.765,0.025,0,0.974561579643535
0.775,0.025,0,1.05382494543258
0.785,0.025,0,1.12640792991693
0.795,0.025,0,1.19143182674577
0.805,0.025,0,1.2383224595019
0.815,0.025,0,1.27981269302402
0.825,0.025,0,1.32352316303036
0.835,0.025,0,1.34109010689107
0.845,0.025,0,1.36359092904547
0.855,0.025,0,1.36669482650074
0.865,0.025,0,1.36687635323302
0.875,0.025,0,1.36092014967543
0.885,0.025,0,1.36261653357249
0.895,0.025,0,1.34809273850606
0.905,0.025,0,1.30814242724995
0.915,0.025,0,1.27626165585419
0.925,0.025,0,1.25044519124051
0.935,0.025,0,1.1897650955797
0.945,0.025,0,1.10924014693553
0.955,0.025,0,1.02082307255309
0.965,0.025,0,0.929335514868066
0.975,0.025,0,0.829015233671603
0.985,0.025,0,0.718631967303346
0.995,0.025,0,0.608248700935089
1.005,0.025,0,0.485453039257726
1.015,0.025,0,0.362799467308188
1.025,0.025,0,0.266559113582192
1.035,0.025,0,0.171765950282274
1.045,0.025,0,0.122400443999565
1.055,0.025,0,0.0737716304732178
1.065,0.025,0,0.0444311738584538
1.075,0.025,0,0.0255515701790561
1.085,0.025,0,0.0125106360966389
1.095,0.025,0,0.00658842970320685
1.105,0.025,0,0.00267563517220609
1.115,0.025,0,0.00120191619435405
1.125,0.025,0,0.000379013925654904
1.135,0.025,0,0.000157082441035801
