x,y,gas_Saturation,CO2_concentration_in_water
1.355,0.005,0,4.91185615722086e-10
1.365,0.005,0,1.17166973044309e-09
1.375,0.005,0,7.69115692908509e-09
1.385,0.005,0,1.73095612509815e-08
1.395,0.005,0,1.14239178804333e-07
1.405,0.005,0,1.66828959433003e-07
1.415,0.005,0,8.89508544154025e-07
1.425,0.005,0,1.27741796873448e-06
1.435,0.005,0,4.21534081128429e-06
1.445,0.005,0,1.08564814868807e-05
1.455,0.005,0,3.45911407562355e-05
1.465,0.005,0,6.53078326576406e-05
1.475,0.005,0,0.000243161730877997
1.485,0.005,0,0.000309949577939005
1.495,0.005,0,0.000457549870514049
1.505,0.005,0,0.000902298789241446
1.515,0.005,0,0.00096835599591176
1.525,0.005,0,0.00104760482682119
1.535,0.005,0,0.00152938774423334
1.545,0.005,0,0.00303223085964401
1.555,0.005,0,0.0051405435481225
1.565,0.005,0,0.00533500155535098
1.575,0.005,0,0.00711006263303077
1.585,0.005,0,0.00722696456938683
1.595,0.005,0,0.00774384639787235
1.605,0.005,0,0.00849187139397516
1.615,0.005,0,0.00778875695950536
1.625,0.005,0,0.00590969396260496
1.635,0.005,0,0.00540973720521024
1.645,0.005,0,0.00312473544998045
1.655,0.005,0,0.00277579695624833
1.665,0.005,0,0.000228082953836081
1.675,0.005,0,0.000105483481766436
1.685,0.005,0,5.96703756581342e-07
1.695,0.005,0,2.26355639711589e-06
1.705,0.005,0,1.69677303787315e-05
1.715,0.005,0,8.11109858844982e-05
1.725,0.005,0,0.000315730280610713
1.735,0.005,0,0.000486766887441202
1.745,0.005,0,0.00239536685079114
1.755,0.005,0,0.00335633226488853
1.765,0.005,0,0.01033072430078
1.775,0.005,0,0.0123050993390638
1.785,0.005,0,0.0218269966246823
1.795,0.005,0,0.0280585827101908
1.805,0.005,0,0.0493337783000019
1.815,0.005,0,0.073129520832023
1.825,0.005,0,0.085034396447078
1.835,0.005,0,0.105525833803594
1.845,0.005,0,0.110347999756727
1.855,0.005,0,0.108873002035891
1.865,0.005,0,0.104535908036596
1.875,0.005,0,0.100121447223569
1.885,0.005,0,0.0987795498473228
1.895,0.005,0,0.0799409906526855
1.905,0.005,0,0.0688040957379058
1.915,0.005,0,0.0476328323934104
1.925,0.005,0,0.0388296388819416
1.935,0.005,0,0.0227161076167549
1.945,0.005,0,0.0139014680097157
1.955,0.005,0,0.0073281260373544
1.965,0.005,0,0.0035229901112028
1.975,0.005,0,0.00271394411441126
1.985,0.005,0,0.00128226695875542
1.995,0.005,0,0.0011170736443025
2.005,0.005,0,0.000254741662574778
2.015,0.005,0,9.20885439574899e-05
2.025,0.005,0,2.48295041940871e-05
2.035,0.005,0,9.6493716392295e-06
2.045,0.005,0,1.82394459013994e-06
2.055,0.005,0,7.15141937824083e-07
2.065,0.005,0,1.34976313110173e-07
2.075,0.005,0,6.67566684136444e-08
2.085,0.005,0,1.3003093438723e-05
2.095,0.005,0,0.000155397511193036
2.105,0.005,0,0.000308053036344174
2.115,0.005,0,0.00515869878083838
2.125,0.005,0,0.00633097417846785
2.135,0.005,0,0.00971488344828371
2.145,0.005,0,0.0178198784629005
2.155,0.005,0,0.020980099654614
2.165,0.005,0,0.0173462308639529
2.175,0.005,0,0.0149037456501651
2.185,0.005,0,0.0151428137880731
2.195,0.005,0,0.0142140907240557
2.205,0.005,0,0.0127397181620968
2.215,0.005,0,0.00901592611929795
2.225,0.005,0,0.00749141608525524
2.235,0.005,0,0.00469994058290655
2.245,0.005,0,0.00313508358130655
2.255,0.005,0,0.00163583456287148
2.265,0.005,0,0.00100284508889698
2.275,0.005,0,0.000522219479069156
2.285,0.005,0,0.000407998738943872
2.295,0.005,0,0.00017044816574178
2.305,0.005,0,0.000127507343359144
2.315,0.005,0,6.01306806308994e-05
2.325,0.005,0,4.58038345992026e-05
2.335,0.005,0,1.6111936304605e-05
2.345,0.005,0,1.05462908494726e-05
2.355,0.005,0,6.22817212376767e-06
2.365,0.005,0,2.87246247892132e-06
2.375,0.005,0,1.56407018339967e-06
2.385,0.005,0,5.39124951364603e-07
2.395,0.005,0,2.53583438633306e-07
2.405,0.005,0,2.1483826189433e-07
2.415,0.005,0,4.79354100343069e-08
2.425,0.005,0,3.44363503512108e-08
2.435,0.005,0,2.09372906681142e-08
2.445,0.005,0,4.32720008201246e-09
2.455,0.005,0,2.00396812889727e-09
2.465,0.005,0,4.49871355992627e-10
2.475,0.005,0,2.29680593369152e-10
2.485,0.005,0,2.65947278735373e-08
2.495,0.005,0,6.08289620199371e-08
2.505,0.005,0,8.55036909133938e-06
2.515,0.005,0,0.000126607813733557
2.525,0.005,0,0.000162269601771145
2.535,0.005,0,0.00196008091370313
2.545,0.005,0,0.00362953770540729
2.555,0.005,0,0.00489650987125991
2.565,0.005,0,0.00931980790876186
2.575,0.005,0,0.0191452754640286
2.585,0.005,0,0.0178512137855637
2.595,0.005,0,0.0174253259774501
2.605,0.005,0,0.0145964406759742
2.615,0.005,0,0.0128494248375253
2.625,0.005,0,0.00935317833553878
2.635,0.005,0,0.00796114744417779
2.645,0.005,0,0.00838242047405856
2.655,0.005,0,0.00570546625697614
2.665,0.005,0,0.00459495474872505
2.675,0.005,0,0.0034404844924115
2.685,0.005,0,0.00231757283814035
2.695,0.005,0,0.00167161163757028
2.705,0.005,0,0.00107785653056021
2.715,0.005,0,0.000949352150478271
2.725,0.005,0,0.000807088201767807
2.735,0.005,0,0.000427033752767221
2.745,0.005,0,0.000343804286775472
2.755,0.005,0,0.000204598019534091
2.765,0.005,0,0.000159809198889691
2.775,0.005,0,0.000102156867483029
2.785,0.005,0,6.10273778682564e-05
2.795,0.005,0,4.57753303983854e-05
2.805,0.005,0,2.04188680498213e-05
2.815,0.005,0,1.09991055431255e-05
2.825,0.005,0,6.74512074541442e-06
2.835,0.005,0,3.55691959407721e-06
2.845,0.005,0,1.85162392414359e-07
2.855,0.005,0,-3.18659480924834e-06
0.005,0.015,0,4.15304411624572e-10
0.015,0.015,0,7.29814084349478e-10
0.025,0.015,0,1.67993875604195e-09
0.035,0.015,0,3.36841837673262e-09
0.045,0.015,0,1.05697249461963e-08
0.055,0.015,0,1.61243562548292e-08
0.065,0.015,0,3.54875683606855e-08
0.075,0.015,0,5.79543433582604e-08
0.085,0.015,0,1.57601744018258e-07
0.095,0.015,0,2.40048081622363e-07
0.105,0.015,0,4.62853515176166e-07
0.115,0.015,0,6.61684302525572e-07
0.125,0.015,0,1.50654902453734e-06
0.135,0.015,0,2.72811640640462e-06
0.145,0.015,0,5.2957104392652e-06
0.155,0.015,0,1.10329743122178e-05
0.165,0.015,0,1.51936938132762e-05
0.175,0.015,0,3.36235123205168e-05
0.185,0.015,0,5.25302983469879e-05
0.195,0.015,0,0.000128358138735695
0.205,0.015,0,0.0001565108615238
0.215,0.015,0,0.000226275738329337
0.225,0.015,0,0.000470312988170457
0.235,0.015,0,0.000598968050413176
0.245,0.015,0,0.00069504699002613
0.255,0.015,0,0.00088888127686553
0.265,0.015,0,0.00159085135891003
0.275,0.015,0,0.0017317430195793
0.285,0.015,0,0.00296136487576049
0.295,0.015,0,0.00322860672559119
0.305,0.015,0,0.00326495615448311
0.315,0.015,0,0.00452752168422179
0.325,0.015,0,0.00477866705695646
0.335,0.015,0,0.00644504040969375
0.345,0.015,0,0.00800968505832786
0.355,0.015,0,0.00688565505920861
0.365,0.015,0,0.00684019005493567
0.375,0.015,0,0.00463881161280375
0.385,0.015,0,0.00319092142366392
0.395,0.015,0,0.00104200664822916
0.405,0.015,0,0.000813346644665198
0.415,0.015,0,0.000303548060284066
0.425,0.015,0,8.36190094731359e-05
0.435,0.015,0,0.00021539214086074
0.445,0.015,0,0.000483425700307421
0.455,0.015,0,0.0014293931160766
0.465,0.015,0,0.00368237709730818
0.475,0.015,0,0.00644591562967285
0.485,0.015,0,0.014921473306708
0.495,0.015,0,0.0266772191120198
0.505,0.015,0,0.0481446626481489
0.515,0.015,0,0.081369913121271
0.525,0.015,0,0.114143865228334
0.535,0.015,0,0.166691356450157
0.545,0.015,0,0.218050745987342
0.555,0.015,0,0.289263937674309
0.565,0.015,0,0.363307793954589
0.575,0.015,0,0.442555767620196
0.585,0.015,0,0.51716634004066
0.595,0.015,0,0.590528890813447
0.605,0.015,0,0.661804598537531
0.615,0.015,0,0.73313365995384
0.625,0.015,0,0.786643961986546
0.635,0.015,0,0.839679013897318
0.645,0.015,0,0.893887136329245
0.655,0.015,0,0.937946107281991
0.665,0.015,0,0.984090831497271
0.675,0.015,0,1.01481583225961
0.685,0.015,0,1.0492868150175
0.695,0.015,0,1.07507435236079
0.705,0.015,0,1.09988027619623
0.715,0.015,0,1.12169592361889
0.725,0.015,0,1.13897334445649
0.735,0.015,0,1.15829055101713
0.745,0.015,0,1.17751311660779
0.755,0.015,0,1.18790726200313
0.765,0.015,0,1.19600159308778
0.775,0.015,0,1.20383575956967
0.785,0.015,0,1.21153907546585
0.795,0.015,0,1.21885961356248
0.805,0.015,0,1.22315850702235
0.815,0.015,0,1.22411690003123
0.825,0.015,0,1.22728091054566
0.835,0.015,0,1.23018614605213
0.845,0.015,0,1.23556706025892
0.855,0.015,0,1.23582424766651
0.865,0.015,0,1.23746001411148
0.875,0.015,0,1.23713598146087
0.885,0.015,0,1.23010412827527
0.895,0.015,0,1.22218314319963
0.905,0.015,0,1.21315339072449
0.915,0.015,0,1.20318734646204
0.925,0.015,0,1.18639785243727
0.935,0.015,0,1.17171068771372
0.945,0.015,0,1.15964809345368
0.955,0.015,0,1.13619251646414
0.965,0.015,0,1.10514633004875
0.975,0.015,0,1.08544907151874
0.985,0.015,0,1.06377406718951
0.995,0.015,0,1.03620742010119
1.005,0.015,0,1.00347079016344
1.015,0.015,0,0.963005347124296
1.025,0.015,0,0.915773259912234
1.035,0.015,0,0.856855291435752
1.045,0.015,0,0.794001601599816
1.055,0.015,0,0.717524423952822
1.065,0.015,0,0.641307516680994
1.075,0.015,0,0.565984310976017
1.085,0.015,0,0.48249724900963
1.095,0.015,0,0.400618088679986
1.105,0.015,0,0.315216106445711
1.115,0.015,0,0.231772740659833
1.125,0.015,0,0.167435164369874
1.135,0.015,0,0.106647334990475
1.145,0.015,0,0.0622027604654173
1.155,0.015,0,0.0358185645327656
1.165,0.015,0,0.0130205445354845
1.175,0.015,0,0.00680638716562767
1.185,0.015,0,0.00128074855708007
1.195,0.015,0,0.000557322101328388
1.205,0.015,0,7.78937088568763e-05
1.215,0.015,0,1.41421588167569e-05
1.225,0.015,0,1.30202274959221e-06
1.235,0.015,0,5.28233115234785e-08
1.245,0.015,0,2.4149856004689e-09
1.255,0.015,0,2.06010590284967e-13
1.265,0.015,0,1.31251916260035e-13
1.275,0.015,0,3.05907680132413e-14
1.285,0.015,0,1.59686711601713e-14
1.295,0.015,0,3.40257688212731e-14
1.305,0.015,0,2.57737899861627e-13
1.315,0.015,0,6.54818079638815e-13
1.325,0.015,0,6.82744198814814e-12
1.335,0.015,0,2.51678166099214e-11
1.345,0.015,0,1.39901360340744e-10
1.355,0.015,0,3.96016640649013e-10
1.365,0.015,0,2.27870446943191e-09
1.375,0.015,0,7.00173933380528e-09
1.385,0.015,0,3.07035607440806e-08
1.395,0.015,0,1.26570097869758e-07
1.405,0.015,0,2.89522302330911e-07
1.415,0.015,0,9.96737714335358e-07
1.425,0.015,0,2.35981262429984e-06
1.435,0.015,0,1.0698266204159e-05
1.445,0.015,0,1.8867499721724e-05
1.455,0.015,0,5.65727912928288e-05
1.465,0.015,0,0.000119517761804265
1.475,0.015,0,0.000366119300262841
1.485,0.015,0,0.000590018515625385
1.495,0.015,0,0.00104817255174149
1.505,0.015,0,0.00197382111219902
1.515,0.015,0,0.00223735460595887
1.525,0.015,0,0.00294242145230381
1.535,0.015,0,0.00460293549062305
1.545,0.015,0,0.00713491171938366
1.555,0.015,0,0.0102190103926863
1.565,0.015,0,0.0120105778685062
1.575,0.015,0,0.014717568555755
1.585,0.015,0,0.0175149179609559
1.595,0.015,0,0.0186372549948864
1.605,0.015,0,0.0197182468343755
1.615,0.015,0,0.0187639914296011
1.625,0.015,0,0.0157381639221252
1.635,0.015,0,0.0119042112911192
1.645,0.015,0,0.00829359055194397
1.655,0.015,0,0.00566195421584826
1.665,0.015,0,0.00102170303113599
1.675,0.015,0,0.000286960856115459
1.685,0.015,0,3.72693776190725e-05
1.695,0.015,0,2.48821448545767e-06
1.705,0.015,0,2.42438684989539e-05
1.715,0.015,0,0.000122165929039679
1.725,0.015,0,0.000549341251973522
1.735,0.015,0,0.00183853300242284
1.745,0.015,0,0.00470775041756171
1.755,0.015,0,0.0105937928388529
1.765,0.015,0,0.0221308095475591
1.775,0.015,0,0.0310608295212224
1.785,0.015,0,0.0448046859964845
1.795,0.015,0,0.0673698850729383
1.805,0.015,0,0.0939317436498128
1.815,0.015,0,0.129915941300624
1.825,0.015,0,0.155197935813992
1.835,0.015,0,0.189620050314436
1.845,0.015,0,0.19959680866141
1.855,0.015,0,0.193146340008224
1.865,0.015,0,0.187757945349632
1.875,0.015,0,0.183139778472838
1.885,0.015,0,0.180076359262812
1.895,0.015,0,0.1453867469654
1.905,0.015,0,0.122023870417562
1.915,0.015,0,0.0923771078696646
1.925,0.015,0,0.0703668829755942
1.935,0.015,0,0.0482227191537832
1.945,0.015,0,0.0240282148030607
1.955,0.015,0,0.0171931226503728
1.965,0.015,0,0.00981180398441038
1.975,0.015,0,0.00478765267369046
1.985,0.015,0,0.00269426320115699
1.995,0.015,0,0.00129605266022496
2.005,0.015,0,0.000427170275288292
2.015,0.015,0,0.000109467771240382
2.025,0.015,0,5.14957713946641e-05
2.035,0.015,0,1.13598206379989e-05
2.045,0.015,0,4.77841555460792e-06
2.055,0.015,0,8.38050556156686e-07
2.065,0.015,0,1.9550153291098e-07
2.075,0.015,0,1.38373020083029e-05
2.085,0.015,0,3.86385651477662e-05
2.095,0.015,0,0.000158701067742224
2.105,0.015,0,0.0039566314970103
2.115,0.015,0,0.010191743209808
2.125,0.015,0,0.0150280035513406
2.135,0.015,0,0.0245383092495259
2.145,0.015,0,0.0408467472785179
2.155,0.015,0,0.0427123537237767
2.165,0.015,0,0.0386035230719543
2.175,0.015,0,0.0344975551331279
2.185,0.015,0,0.0324362105842818
2.195,0.015,0,0.0280405306669052
2.205,0.015,0,0.0244721107849978
2.215,0.015,0,0.0169697862850721
2.225,0.015,0,0.0136157165718857
2.235,0.015,0,0.0113227761604226
2.245,0.015,0,0.00606538804454116
2.255,0.015,0,0.0039500709212365
2.265,0.015,0,0.00218717194252749
2.275,0.015,0,0.00138238618933177
2.285,0.015,0,0.000744713818597754
2.295,0.015,0,0.00039152418156446
2.305,0.015,0,0.000232427480616292
2.315,0.015,0,0.000138944212634004
2.325,0.015,0,9.49513211362085e-05
2.335,0.015,0,5.86042683010061e-05
2.345,0.015,0,2.26644027595156e-05
2.355,0.015,0,1.23529298168849e-05
2.365,0.015,0,5.0693954360117e-06
2.375,0.015,0,2.75452729052342e-06
2.385,0.015,0,1.28467052649484e-06
2.395,0.015,0,5.38612476181394e-07
2.405,0.015,0,4.16831659973072e-07
2.415,0.015,0,1.60222489918348e-07
2.425,0.015,0,5.32194623656064e-08
2.435,0.015,0,2.7444589299757e-08
2.445,0.015,0,5.44448261107272e-09
2.455,0.015,0,1.59076523316446e-09
2.465,0.015,0,6.20162791621268e-10
2.475,0.015,0,2.06529931759516e-10
2.485,0.015,0,6.88903890517333e-08
2.495,0.015,0,1.4175790629816e-07
2.505,0.015,0,0.00012777672696352
2.515,0.015,0,0.000326408394232848
2.525,0.015,0,0.00173979526325035
2.535,0.015,0,0.00458541315919149
2.545,0.015,0,0.00742397811428637
2.555,0.015,0,0.0115614879134264
2.565,0.015,0,0.024775908316413
2.575,0.015,0,0.035375603297163
2.585,0.015,0,0.0317672015336407
2.595,0.015,0,0.0305682909135499
2.605,0.015,0,0.0261107243570107
2.615,0.015,0,0.0230976258510663
2.625,0.015,0,0.018751350650947
2.635,0.015,0,0.0156735463938416
2.645,0.015,0,0.0148582551828789
2.655,0.015,0,0.011621983333107
2.665,0.015,0,0.00741483700653257
2.675,0.015,0,0.00606991729202093
2.685,0.015,0,0.00437195101631494
2.695,0.015,0,0.0035941565372069
2.705,0.015,0,0.00334791553893349
2.715,0.015,0,0.00175047019586052
2.725,0.015,0,0.00143171767191559
2.735,0.015,0,0.000723857669059846
2.745,0.015,0,0.000550672578024226
2.755,0.015,0,0.000346667326112825
2.765,0.015,0,0.000263776268585338
2.775,0.015,0,0.000172537480741833
2.785,0.015,0,9.1418661854812e-05
2.795,0.015,0,6.09598056016628e-05
2.805,0.015,0,2.96124248081805e-05
2.815,0.015,0,1.56348518854013e-05
2.825,0.015,0,1.09438460365065e-05
2.835,0.015,0,6.53055407392225e-06
2.845,0.015,0,6.62632426596137e-07
2.855,0.015,0,-5.20528922072972e-06
0.005,0.025,0,6.19062851906178e-10
0.015,0.025,0,1.4835140493404e-09
0.025,0.025,0,3.0315235023896e-09
0.035,0.025,0,5.31999854616984e-09
0.045,0.025,0,1.32861387753779e-08
0.055,0.025,0,3.2767507839282e-08
0.065,0.025,0,6.46603456494637e-08
0.075,0.025,0,1.20522751713536e-07
0.085,0.025,0,2.96636395335435e-07
0.095,0.025,0,4.36705331889606e-07
0.105,0.025,0,8.79655400536744e-07
0.115,0.025,0,1.64198813939583e-06
0.125,0.025,0,2.99364491613335e-06
0.135,0.025,0,4.30119343256558e-06
0.145,0.025,0,1.06261396456997e-05
0.155,0.025,0,1.70037337458826e-05
0.165,0.025,0,3.36912025963772e-05
0.175,0.025,0,6.16287774855798e-05
0.185,0.025,0,0.000110350623405953
0.195,0.025,0,0.000197188838636277
0.205,0.025,0,0.000263672336563349
0.215,0.025,0,0.0005560387613234
0.225,0.025,0,0.000835256508954425
0.235,0.025,0,0.00110718511238602
0.245,0.025,0,0.00201509540385657
0.255,0.025,0,0.00278873737049825
0.265,0.025,0,0.00312977690039797
0.275,0.025,0,0.00478514032831857
0.285,0.025,0,0.00532591744206365
0.295,0.025,0,0.00720643287154304
0.305,0.025,0,0.0105262154552639
0.315,0.025,0,0.0124605445237147
0.325,0.025,0,0.0136360715327409
0.335,0.025,0,0.0167647353287888
0.345,0.025,0,0.0172750869456946
0.355,0.025,0,0.0158276834038784
0.365,0.025,0,0.0158751445804077
0.375,0.025,0,0.0176288009123204
0.385,0.025,0,0.0153320061179383
0.395,0.025,0,0.00959080830902739
0.405,0.025,0,0.00212546846169805
0.415,0.025,0,0.000349694019892089
0.425,0.025,0,0.000158377154127322
0.435,0.025,0,0.000135337983873277
0.445,0.025,0,0.000440164787978233
0.455,0.025,0,0.000735986407180645
0.465,0.025,0,0.00219704372870387
0.475,0.025,0,0.00401507406684195
0.485,0.025,0,0.00845503313592527
0.495,0.025,0,0.0174761757297718
0.505,0.025,0,0.0324667164961406
0.515,0.025,0,0.0575467626005611
0.525,0.025,0,0.0846027196049325
0.535,0.025,0,0.128137685334609
0.545,0.025,0,0.174353047152925
0.555,0.025,0,0.236088267220059
0.565,0.025,0,0.304044399966191
0.575,0.025,0,0.377092216892972
0.585,0.025,0,0.450449001723001
0.595,0.025,0,0.521003749882355
0.605,0.025,0,0.592092817162326
0.615,0.025,0,0.666752755289123
0.625,0.025,0,0.734980490447335
0.635,0.025,0,0.794786396224654
0.645,0.025,0,0.84919986062806
0.655,0.025,0,0.898576520217037
0.665,0.025,0,0.94122753381042
0.675,0.025,0,0.983245760998497
0.685,0.025,0,1.0172724949998
0.695,0.025,0,1.04490762667452
0.705,0.025,0,1.07324771826189
0.715,0.025,0,1.10291918257113
0.725,0.025,0,1.12240191299558
0.735,0.025,0,1.13907307766924
0.745,0.025,0,1.14477159215774
0.755,0.025,0,1.15655685943311
0.765,0.025,0,1.17008530060766
0.775,0.025,0,1.17973879728741
0.785,0.025,0,1.18812606680399
0.795,0.025,0,1.19449341153567
0.805,0.025,0,1.19634769750512
0.815,0.025,0,1.19730286166577
0.825,0.025,0,1.19964529945097
0.835,0.025,0,1.19675850463544
0.845,0.025,0,1.19548057994005
0.855,0.025,0,1.19568186771331
0.865,0.025,0,1.19422965816877
0.875,0.025,0,1.19018225240538
0.885,0.025,0,1.18414656489507
0.895,0.025,0,1.17626963995145
0.905,0.025,0,1.16589868297328
0.915,0.025,0,1.15594752326902
0.925,0.025,0,1.14631184369118
0.935,0.025,0,1.12965139073983
0.945,0.025,0,1.10967511106884
0.955,0.025,0,1.09179281077126
0.965,0.025,0,1.07472518688854
0.975,0.025,0,1.05291323187899
0.985,0.025,0,1.02581898758232
0.995,0.025,0,0.998724743285662
1.005,0.025,0,0.958549979773386
1.015,0.025,0,0.919486002812227
1.025,0.025,0,0.860079922501128
1.035,0.025,0,0.799249904768697
1.045,0.025,0,0.725149020879583
1.055,0.025,0,0.649739414306232
1.065,0.025,0,0.568109798101606
1.075,0.025,0,0.483217434127094
1.085,0.025,0,0.399359611784374
1.095,0.025,0,0.317422828747224
1.105,0.025,0,0.247757892692028
1.115,0.025,0,0.177605789629684
1.125,0.025,0,0.111940776478881
1.135,0.025,0,0.0731189731512844
1.145,0.025,0,0.0448200189875945
1.155,0.025,0,0.018653832587365
1.165,0.025,0,0.00993589248104794
1.175,0.025,0,0.00375106196691602
1.185,0.025,0,0.000931646664848486
1.195,0.025,0,0.000343546449272794
1.205,0.025,0,2.59077586679553e-05
1.215,0.025,0,8.87790508664229e-06
1.225,0.025,0,2.10358985029044e-07
1.235,0.025,0,4.63781543534354e-08
1.245,0.025,0,9.1587511770403e-11
1.255,0.025,0,1.62180220768784e-13
1.265,0.025,0,6.01804971074275e-14
1.275,0.025,0,6.37105298469894e-15
1.285,0.025,0,2.67045955259692e-14
1.295,0.025,0,4.54291096979893e-14
1.305,0.025,0,6.20562960683025e-13
1.315,0.025,0,1.07388696663352e-12
1.325,0.025,0,7.3353182131931e-12
1.335,0.025,0,2.3669898178878e-11
1.345,0.025,0,1.41618616807584e-10
1.355,0.025,0,4.23484055594019e-10
1.365,0.025,0,2.61693231411065e-09
1.375,0.025,0,1.07041401573003e-08
1.385,0.025,0,4.44213042510933e-08
1.395,0.025,0,1.32272624919577e-07
1.405,0.025,0,4.30409691548952e-07
1.415,0.025,0,1.87648385869056e-06
1.425,0.025,0,3.53589399088492e-06
1.435,0.025,0,1.19491222054693e-05
1.445,0.025,0,2.68665072903766e-05
1.455,0.025,0,0.000104349472580016
1.465,0.025,0,0.000173727690950889
1.475,0.025,0,0.000458665351694905
1.485,0.025,0,0.000826505638357305
1.495,0.025,0,0.00228607440950401
1.505,0.025,0,0.00352629448561425
