x,y,gas_Saturation,CO2_concentration_in_water
1.755,0.005,0,0.943146946231569
1.765,0.005,0,0.999281913334138
1.775,0.005,0,1.03636216627123
1.785,0.005,0,1.06433576167081
1.795,0.005,0,1.08728534325171
1.805,0.005,0,1.1062078271976
1.815,0.005,0,1.1237442506767
1.825,0.005,0,1.13235989043397
1.835,0.005,0,1.14178194493593
1.845,0.005,0,1.14927067198523
1.855,0.005,0,1.15828589118149
1.865,0.005,0,1.16494481171352
1.875,0.005,0,1.17032339698232
1.885,0.005,0,1.17286989638374
1.895,0.005,0,1.17358857264038
1.905,0.005,0,1.17143183792837
1.915,0.005,0,1.16833574304337
1.925,0.005,0,1.15990382461691
1.935,0.005,0,1.15140796824351
1.945,0.005,0,1.13892077353423
1.955,0.005,0,1.12711746348365
1.965,0.005,0,1.10921252479724
1.975,0.005,0,1.09374556735354
1.985,0.005,0,1.07371473414521
1.995,0.005,0,1.05451973953023
2.005,0.005,0,1.02300562169777
2.015,0.005,0,0.987287476381005
2.025,0.005,0,0.942147736342901
2.035,0.005,0,0.895475805266863
2.045,0.005,0,0.829446196607031
2.055,0.005,0,0.748485564723573
2.065,0.005,0,0.678210008165963
2.075,0.005,0,0.652261173770541
2.085,0.005,0,0.636677537160234
2.095,0.005,0,0.746847665761902
2.105,0.005,0,0.867165791560529
2.115,0.005,0,0.977991090728017
2.125,0.005,0,1.03984781578318
2.135,0.005,0,1.09839927774931
2.145,0.005,0,1.08046520890679
2.155,0.005,0,1.03116621811741
2.165,0.005,0,0.983419320081823
2.175,0.005,0,0.831341674937325
2.185,0.005,0,0.935762960261532
2.195,0.005,0,1.06771765760132
2.205,0.005,0,1.15174189702493
2.215,0.005,0,1.20979603279401
2.225,0.005,0,1.22905408606484
2.235,0.005,0,1.23927001777817
2.245,0.005,0,1.24738375279005
2.255,0.005,0,1.25447396656665
2.265,0.005,0,1.25398314907604
2.275,0.005,0,1.25300527194128
2.285,0.005,0,1.24695280511467
2.295,0.005,0,1.24114959252012
2.305,0.005,0,1.2328429951216
2.315,0.005,0,1.22248680215221
2.325,0.005,0,1.21161314263816
2.335,0.005,0,1.20320074704353
2.345,0.005,0,1.18910832266396
2.355,0.005,0,1.17706998088022
2.365,0.005,0,1.16129260547838
2.375,0.005,0,1.14385202855714
2.385,0.005,0,1.11762337794519
2.395,0.005,0,1.09240661348758
2.405,0.005,0,1.06528997123742
2.415,0.005,0,1.03496206073199
2.425,0.005,0,1.00346370069673
2.435,0.005,0,0.971965340661456
2.445,0.005,0,0.932125616504888
2.455,0.005,0,0.89362240176421
2.465,0.005,0,0.847670048058824
2.475,0.005,0,0.801001931881411
2.485,0.005,0,0.751356565820505
2.495,0.005,0,0.694898122874808
2.505,0.005,0,0.638484594295072
2.515,0.005,0,0.574350081182193
2.525,0.005,0,0.509693589264878
2.535,0.005,0,0.43907954649169
2.545,0.005,0,0.364822667950962
2.555,0.005,0,0.307969612074519
2.565,0.005,0,0.229500541858821
2.575,0.005,0,0.162238802451742
2.585,0.005,0,0.129601953520943
2.595,0.005,0,0.0976261049177327
2.605,0.005,0,0.0931781573655939
2.615,0.005,0,0.0890447415514167
2.625,0.005,0,0.122694808358092
2.635,0.005,0,0.163740572248658
2.645,0.005,0,0.230408743221536
2.655,0.005,0,0.287211575542135
2.665,0.005,0,0.340234961562308
2.675,0.005,0,0.392485684511202
2.685,0.005,0,0.433959931730904
2.695,0.005,0,0.470434386108398
2.705,0.005,0,0.508358100606986
2.715,0.005,0,0.535713620983248
2.725,0.005,0,0.552155457591153
2.735,0.005,0,0.562272985983024
2.745,0.005,0,0.57746455044454
2.755,0.005,0,0.588859617524852
2.765,0.005,0,0.586122434783156
2.775,0.005,0,0.583496119749673
2.785,0.005,0,0.581784169308027
2.795,0.005,0,0.580282641536766
2.805,0.005,0,0.571869058474073
2.815,0.005,0,0.564230055996679
2.825,0.005,0,0.559123146644486
2.835,0.005,0,0.554582882549557
2.845,0.005,0,0.55138833845745
2.855,0.005,0,0.548193794365343
0.005,0.015,0,0.0612190391116464
0.015,0.015,0,0.0791907818219499
0.025,0.015,0,0.103202484688143
0.035,0.015,0,0.128278515699427
0.045,0.015,0,0.160114708191665
0.055,0.015,0,0.18936031636506
0.065,0.015,0,0.226063310536019
0.075,0.015,0,0.262373717647143
0.085,0.015,0,0.30483244492034
0.095,0.015,0,0.346445477404722
0.105,0.015,0,0.391075466047171
0.115,0.015,0,0.430952293928971
0.125,0.015,0,0.471365969438097
0.135,0.015,0,0.507312662861965
0.145,0.015,0,0.539180048585506
0.155,0.015,0,0.575280755039263
0.165,0.015,0,0.60988288904035
0.175,0.015,0,0.632519635835386
0.185,0.015,0,0.645166766909878
0.195,0.015,0,0.661718107466188
0.205,0.015,0,0.677447913767478
0.215,0.015,0,0.692674440986425
0.225,0.015,0,0.705577583075293
0.235,0.015,0,0.715442898136452
0.245,0.015,0,0.723439314138057
0.255,0.015,0,0.722062299761172
