x_m,y_m,Sg,C_kgm3
2.635,0.005,0,0.419605684521027
2.645,0.005,0,0.418182062733751
2.655,0.005,0,0.416551561155284
2.665,0.005,0,0.414697802495295
2.675,0.005,0,0.412603488495021
2.685,0.005,0,0.410250671726004
2.695,0.005,0,0.407620847372043
2.705,0.005,0,0.404694616337923
2.715,0.005,0,0.401451620955854
2.725,0.005,0,0.39786645759515
2.735,0.005,0,0.39390733357689
2.745,0.005,0,0.389543347098189
2.755,0.005,0,0.384738208398962
2.765,0.005,0,0.379436578278156
2.775,0.005,0,0.373570406559886
2.785,0.005,0,0.367060297147965
2.795,0.005,0,0.359785169602279
2.805,0.005,0,0.351533968140357
2.815,0.005,0,0.341921394393372
2.825,0.005,0,0.330250070241144
2.835,0.005,0,0.315352531715936
2.845,0.005,0,0.301295899941332
2.855,0.005,0,0.281260448092151
0.005,0.015,0,1.00339530170704
0.015,0.015,0,1.00341848299455
0.025,0.015,0,1.00345647547233
0.035,0.015,0,1.00352837368498
0.045,0.015,0,1.00362483075056
0.055,0.015,0,1.00374443620348
0.065,0.015,0,1.0038853944349
0.075,0.015,0,1.0040455265727
0.085,0.015,0,1.00422227382122
0.095,0.015,0,1.00441270168665
0.105,0.015,0,1.00461350407301
0.115,0.015,0,1.00482100720309
0.125,0.015,0,1.00503117273128
0.135,0.015,0,1.00523959978434
0.145,0.015,0,1.00544152687398
0.155,0.015,0,1.00563183360038
0.165,0.015,0,1.0058050430951
0.175,0.015,0,1.00595532631904
0.185,0.015,0,1.00607650822292
0.195,0.015,0,1.00616207950195
0.205,0.015,0,1.00620520925786
0.215,0.015,0,1.00619875952807
0.225,0.015,0,1.00613529057001
0.235,0.015,0,1.00600705473697
0.245,0.015,0,1.00580596874296
0.255,0.015,0,1.00552356506703
0.265,0.015,0,1.0051509147221
0.275,0.015,0,1.00467846565013
0.285,0.015,0,1.00409554042133
0.295,0.015,0,1.00338852509091
0.305,0.015,0,1.00253870811725
0.315,0.015,0,1.01646897842216
0.325,0.015,0,1.00134463135848
0.335,0.015,0,0.999618924211012
0.345,0.015,0,0.998366363450433
0.355,0.015,0,1.00286655246615
0.365,0.015,0,0.997929483976062
0.375,0.015,0,0.993646038817266
0.385,0.015,0,0.992344291404108
0.395,0.015,0,0.990496524257825
0.405,0.015,0,0.988551213596254
0.415,0.015,0,0.986488262183831
0.425,0.015,0,0.984283508123768
0.435,0.015,0,0.981919263373365
0.445,0.015,0,0.979381637512252
0.455,0.015,0,0.976655146219652
0.465,0.015,0,0.973734080846983
0.475,0.015,0,0.970623874965235
0.485,0.015,0,0.967336901933568
0.495,0.015,0,0.96388536973708
0.505,0.015,0,0.96028583031087
0.515,0.015,0,0.956555691948049
0.525,0.015,0,0.952708437113164
0.535,0.015,0,0.948753127072473
0.545,0.015,0,0.94469947567522
0.555,0.015,0,0.940557621155299
0.565,0.015,0,0.936339578638481
0.575,0.015,0,0.932059134914943
0.585,0.015,0,0.927732125848998
0.595,0.015,0,0.923376232633887
0.605,0.015,0,0.919010922401376
0.615,0.015,0,0.914657392187081
0.625,0.015,0,0.910338488129304
0.635,0.015,0,0.906078349708079
0.645,0.015,0,0.901902280258502
0.655,0.015,0,0.897836164380997
0.665,0.015,0,0.893905793440143
0.675,0.015,0,0.890136135168402
0.685,0.015,0,0.886550250954072
0.695,0.015,0,0.88316832713085
0.705,0.015,0,0.879264499460809
0.715,0.015,0,0.875701829896249
0.725,0.015,0,0.873131161970305
0.735,0.015,0,0.870799749688815
0.745,0.015,0,0.868701902082506
0.755,0.015,0,0.866827378418329
0.765,0.015,0,0.865162579745164
0.775,0.015,0,0.863691732726413
0.785,0.015,0,0.862397197875122
0.795,0.015,0,0.861260195178576
0.805,0.015,0,0.860262646004921
0.815,0.015,0,0.859387014793143
0.825,0.015,0,0.858616860299527
0.835,0.015,0,0.857937105503717
0.845,0.015,0,0.857333930632784
0.855,0.015,0,0.856794692212666
0.865,0.015,0,0.856307700756627
0.875,0.015,0,0.855861762742771
0.885,0.015,0,0.855445915280672
0.895,0.015,0,0.855049504677139
0.905,0.015,0,0.854662217427358
0.915,0.015,0,0.854274137775981
0.925,0.015,0,0.853875807245075
0.935,0.015,0,0.853458325909169
0.945,0.015,0,0.853013467479685
0.955,0.015,0,0.852533784568863
0.965,0.015,0,0.852012748111362
0.975,0.015,0,0.851444860612494
0.985,0.015,0,0.850825481128958
0.995,0.015,0,0.850150256122427
1.005,0.015,0,0.849414503754741
1.015,0.015,0,0.848613456067221
1.025,0.015,0,0.84774664919643
1.035,0.015,0,0.846803878556727
1.045,0.015,0,0.845748929486226
1.055,0.015,0,0.844582812155226
1.065,0.015,0,0.843311904196788
1.075,0.015,0,0.841926221588278
1.085,0.015,0,0.840412377340646
1.095,0.015,0,0.838758269202556
1.105,0.015,0,0.836955078103429
1.115,0.015,0,0.83500080442465
1.125,0.015,0,0.832904580058786
1.135,0.015,0,0.830690509344961
1.145,0.015,0,0.828402655934547
1.155,0.015,0,0.826108416807896
1.165,0.015,0,0.823897718991695
1.175,0.015,0,0.821876590760814
1.185,0.015,0,0.820152174777963
1.195,0.015,0,0.818813044829358
1.205,0.015,0,0.817915412594046
1.215,0.015,0,0.81747527728751
1.225,0.015,0,0.817469107600654
1.235,0.015,0,0.817840477431871
1.245,0.015,0,0.818514974309312
1.255,0.015,0,0.819414954518664
1.265,0.015,0,0.820470446732691
1.275,0.015,0,0.821624749969414
1.285,0.015,0,0.822835795238987
1.295,0.015,0,0.824074823207248
1.305,0.015,0,0.825323676239799
1.315,0.015,0,0.826571697731393
1.325,0.015,0,0.827812876953639
1.335,0.015,0,0.829043491948527
1.345,0.015,0,0.830260299073142
1.355,0.015,0,0.831459306741779
1.365,0.015,0,0.832635108508932
1.375,0.015,0,0.833498707000933
1.385,0.015,0,0.83433958177676
1.395,0.015,0,0.835423809547446
1.405,0.015,0,0.836455441142703
1.415,0.015,0,0.837425365921148
1.425,0.015,0,0.838325665204163
1.435,0.015,0,0.839150442345045
1.445,0.015,0,0.839896493272831
1.455,0.015,0,0.84056374853558
1.465,0.015,0,0.841155445459795
1.475,0.015,0,0.841678008616973
1.485,0.015,0,0.842140607687322
1.495,0.015,0,0.84255437254235
1.505,0.015,0,0.842931275469506
1.515,0.015,0,0.84328274092179
1.525,0.015,0,0.843618131393006
1.535,0.015,0,0.843943328625511
1.545,0.015,0,0.84425967099865
1.555,0.015,0,0.844563472657416
1.565,0.015,0,0.844846266936523
1.575,0.015,0,0.845095816608947
1.585,0.015,0,0.845297793222215
1.595,0.015,0,0.845437860378872
1.605,0.015,0,0.845503758249903
1.615,0.015,0,0.845486954232562
1.625,0.015,0,0.845383589094928
1.635,0.015,0,0.845194735243033
1.645,0.015,0,0.844926206891729
1.655,0.015,0,0.844588155155025
1.665,0.015,0,0.844194538677411
1.675,0.015,0,0.84376239704653
1.685,0.015,0,0.843310810010134
1.695,0.015,0,0.842859533882479
1.705,0.015,0,0.842427434199773
1.715,0.015,0,0.842030934575789
1.725,0.015,0,0.841682699436388
1.735,0.015,0,0.841390711301842
1.745,0.015,0,0.841157806766988
1.755,0.015,0,0.840981662049061
1.765,0.015,0,0.840855153691096
1.775,0.015,0,0.84076698754073
1.785,0.015,0,0.840702476874863
1.795,0.015,0,0.84064436621615
1.805,0.015,0,0.840573622973632
1.815,0.015,0,0.84047015803565
1.825,0.015,0,0.840313460882955
1.835,0.015,0,0.840083155195755
1.845,0.015,0,0.839759477921755
1.855,0.015,0,0.839323679757776
1.865,0.015,0,0.838758341122516
1.875,0.015,0,0.838047591688776
1.885,0.015,0,0.837177236966086
1.895,0.015,0,0.83613479620865
1.905,0.015,0,0.834909479058169
1.915,0.015,0,0.833492124140169
1.925,0.015,0,0.831875119030488
1.935,0.015,0,0.83005231217058
1.945,0.015,0,0.828018909221707
1.955,0.015,0,0.825771335428414
1.965,0.015,0,0.823307042648054
1.975,0.015,0,0.820624245479799
1.985,0.015,0,0.817721594975364
1.995,0.015,0,0.814597818417169
2.005,0.015,0,0.811251359165534
2.015,0.015,0,0.80768007268534
2.025,0.015,0,0.803881072746221
2.035,0.015,0,0.799850836337417
2.045,0.015,0,0.795585668518259
2.055,0.015,0,0.791082468134608
2.065,0.015,0,0.786339547990403
2.075,0.015,0,0.781357310654785
2.085,0.015,0,0.776138686777396
2.095,0.015,0,0.770689142610011
2.105,0.015,0,0.765016029390746
2.115,0.015,0,0.759127303149529
2.125,0.015,0,0.751462871843209
2.135,0.015,0,0.743500501221839
2.145,0.015,0,0.736890480768399
2.155,0.015,0,0.730067074155508
2.165,0.015,0,0.723018464003523
2.175,0.015,0,0.715729231231236
2.185,0.015,0,0.708181715040257
2.195,0.015,0,0.700357273876242
2.205,0.015,0,0.692237277284493
2.215,0.015,0,0.683803501897223
2.225,0.015,0,0.675037090114131
2.235,0.015,0,0.665916189740243
2.245,0.015,0,0.656411117521062
2.255,0.015,0,0.646468598740128
2.265,0.015,0,0.635996652689892
2.275,0.015,0,0.624874333968816
2.285,0.015,0,0.612905626012723
2.295,0.015,0,0.599945933244799
2.305,0.015,0,0.586217590794066
2.315,0.015,0,0.572110704312845
2.325,0.015,0,0.558129811799147
2.335,0.015,0,0.544688427951338
2.345,0.015,0,0.532158954095113
2.355,0.015,0,0.520858357631137
2.365,0.015,0,0.510981793183332
2.375,0.015,0,0.50257028769475
2.385,0.015,0,0.495504869019056
2.395,0.015,0,0.489532740916082
2.405,0.015,0,0.484326694046873
2.415,0.015,0,0.479552375616159
2.425,0.015,0,0.474918917908852
2.435,0.015,0,0.470214482174391
2.445,0.015,0,0.465321249807212
2.455,0.015,0,0.460211383431106
2.465,0.015,0,0.454929826241812
2.475,0.015,0,0.449572121632453
2.485,0.015,0,0.444266521493945
2.495,0.015,0,0.439168257916662
2.505,0.015,0,0.43446513391906
2.515,0.015,0,0.430372228414369
2.525,0.015,0,0.427079348015902
2.535,0.015,0,0.424657555987645
2.545,0.015,0,0.423007490235539
2.555,0.015,0,0.421910776396428
2.565,0.015,0,0.421132297852978
2.575,0.015,0,0.420488077309646
2.585,0.015,0,0.419858172963105
2.595,0.015,0,0.419168028607209
2.605,0.015,0,0.418375304220366
2.615,0.015,0,0.41745981427119
2.625,0.015,0,0.416398633954528
2.635,0.015,0,0.415168537449157
2.645,0.015,0,0.413746246571115
2.655,0.015,0,0.412106532038138
2.665,0.015,0,0.410224668282902
2.675,0.015,0,0.408075981171246
2.685,0.015,0,0.405636191208287
2.695,0.015,0,0.402884817854425
2.705,0.015,0,0.399790107941844
2.715,0.015,0,0.39632051550845
2.725,0.015,0,0.392416657257074
2.735,0.015,0,0.388030964188802
2.745,0.015,0,0.383165811531276
2.755,0.015,0,0.377827487000487
2.765,0.015,0,0.371856057961418
2.775,0.015,0,0.365112579606873
2.785,0.015,0,0.357540881919411
2.795,0.015,0,0.348976162059507
2.805,0.015,0,0.339144607651072
2.815,0.015,0,0.327649023980788
2.825,0.015,0,0.314035767939449
2.835,0.015,0,0.298107674382721
2.845,0.015,0,0.284960100602391
2.855,0.015,0,0.270064683054098
0.005,0.025,0,0.908334659128475
0.015,0.025,0,0.908354037868163
0.025,0.025,0,0.908385771618146
0.035,0.025,0,0.908445824686132
0.045,0.025,0,0.908526416291695
0.055,0.025,0,0.908626393110505
0.065,0.025,0,0.908744258645824
0.075,0.025,0,0.908878157095015
0.085,0.025,0,0.909025861279902
0.095,0.025,0,0.909184766323203
0.105,0.025,0,0.909351890080341
0.115,0.025,0,0.909523880074463
0.125,0.025,0,0.909697025481753
0.135,0.025,0,0.909867272495779
0.145,0.025,0,0.910030239636639
0.155,0.025,0,0.910181231777986
0.165,0.025,0,0.91031525153797
0.175,0.025,0,0.910427007789047
0.185,0.025,0,0.910510925211588
0.195,0.025,0,0.910561161061214
0.205,0.025,0,0.910571642818824
0.215,0.025,0,0.910536133853466
0.225,0.025,0,0.910448340743552
0.235,0.025,0,0.910302066511723
0.245,0.025,0,0.910091423772192
0.255,0.025,0,0.909811120743287
0.265,0.025,0,0.909456909816441
0.275,0.025,0,0.909026423835719
0.285,0.025,0,0.908520966456228
0.295,0.025,0,0.90795039614646
0.305,0.025,0,0.907347194167885
0.315,0.025,0,0.916552078400957
0.325,0.025,0,0.914911238651606
0.335,0.025,0,0.904612948231288
0.345,0.025,0,0.903293197308311
0.355,0.025,0,0.90988878931417
0.365,0.025,0,0.905026365467506
0.375,0.025,0,0.887651355953579
0.385,0.025,0,0.897086300267277
0.395,0.025,0,0.89535365846754
0.405,0.025,0,0.89333599512169
0.415,0.025,0,0.891109153949923
0.425,0.025,0,0.888705478600928
0.435,0.025,0,0.886151253341241
0.445,0.025,0,0.883472084078387
0.455,0.025,0,0.880698317645354
0.465,0.025,0,0.877852191227739
0.475,0.025,0,0.874945661290876
0.485,0.025,0,0.871985889587176
0.495,0.025,0,0.86898088877103
0.505,0.025,0,0.865936219912716
0.515,0.025,0,0.862858400738994
0.525,0.025,0,0.859754677347724
0.535,0.025,0,0.856632556449997
0.545,0.025,0,0.853500036089916
0.555,0.025,0,0.850365573210117
0.565,0.025,0,0.847237659882457
0.575,0.025,0,0.84412472603743
0.585,0.025,0,0.841034735789677
0.595,0.025,0,0.837975323141714
0.605,0.025,0,0.834954217975759
0.615,0.025,0,0.831978300506939
0.625,0.025,0,0.829052879997306
0.635,0.025,0,0.826182922279823
0.645,0.025,0,0.82337149026992
0.655,0.025,0,0.820619849745082
0.665,0.025,0,0.817928252581689
0.675,0.025,0,0.815294704032604
0.685,0.025,0,0.812715838214526
0.695,0.025,0,0.810187955440758
0.705,0.025,0,0.807096786163205
0.715,0.025,0,0.804070729675708
0.725,0.025,0,0.801702196479848
0.735,0.025,0,0.799381637533096
0.745,0.025,0,0.797114304726544
0.755,0.025,0,0.794906850461511
0.765,0.025,0,0.79276625113069
0.775,0.025,0,0.790698824608255
0.785,0.025,0,0.788709709133678
0.795,0.025,0,0.7868025509077
0.805,0.025,0,0.784979393209991
0.815,0.025,0,0.7832406150015
0.825,0.025,0,0.781585128824577
0.835,0.025,0,0.780010407120612
0.845,0.025,0,0.77851256459634
0.855,0.025,0,0.777086171867838
0.865,0.025,0,0.775724205741063
0.875,0.025,0,0.77441808575095
0.885,0.025,0,0.773157697757651
0.895,0.025,0,0.771931468183477
0.905,0.025,0,0.770726543718332
0.915,0.025,0,0.769529106161611
0.925,0.025,0,0.768324681394765
0.935,0.025,0,0.767098493980593
0.945,0.025,0,0.76583592273436
0.955,0.025,0,0.76452306491032
0.965,0.025,0,0.763147423038274
0.975,0.025,0,0.76169853466126
0.985,0.025,0,0.760168334150211
0.995,0.025,0,0.758551023843912
1.005,0.025,0,0.756842450533292
1.015,0.025,0,0.755039459915405
1.025,0.025,0,0.753139072029551
1.035,0.025,0,0.751140717183647
1.045,0.025,0,0.74905830744037
1.055,0.025,0,0.746868747642129
1.065,0.025,0,0.744521370948446
1.075,0.025,0,0.741972382309938
1.085,0.025,0,0.739213618907411
1.095,0.025,0,0.736210057441826
1.105,0.025,0,0.732908854761254
1.115,0.025,0,0.729258424165737
1.125,0.025,0,0.725217741601595
1.135,0.025,0,0.720770869231004
1.145,0.025,0,0.715954473109455
1.155,0.025,0,0.710889145344458
1.165,0.025,0,0.705819766708799
1.175,0.025,0,0.701136086313806
1.185,0.025,0,0.697316844712627
1.195,0.025,0,0.694772870799653
1.205,0.025,0,0.693675686376166
1.215,0.025,0,0.693940586107205
1.225,0.025,0,0.695290465123358
1.235,0.025,0,0.697366810688038
1.245,0.025,0,0.699840441196576
1.255,0.025,0,0.702452911574366
1.265,0.025,0,0.705026419814274
1.275,0.025,0,0.707455156681562
1.285,0.025,0,0.709689433677687
1.295,0.025,0,0.711718669009391
1.305,0.025,0,0.713556441283898
1.315,0.025,0,0.715229328014936
1.325,0.025,0,0.716769469651219
1.335,0.025,0,0.7182097987015
1.345,0.025,0,0.719581055826301
1.355,0.025,0,0.720909827265003
1.365,0.025,0,0.722217103707737
1.375,0.025,0,0.723192331154752
1.385,0.025,0,0.724166811155335
1.395,0.025,0,0.725465570541282
1.405,0.025,0,0.726756971967668
1.415,0.025,0,0.72802470205355
1.425,0.025,0,0.729243257665332
1.435,0.025,0,0.730379985168072
1.445,0.025,0,0.731399193105734
1.455,0.025,0,0.732268000109011
1.465,0.025,0,0.73296273641965
1.475,0.025,0,0.733474242640447
1.485,0.025,0,0.733810623224693
1.495,0.025,0,0.733996782106426
1.505,0.025,0,0.734071010211831
1.515,0.025,0,0.734079582292637
1.525,0.025,0,0.734070549431535
1.535,0.025,0,0.734087745947356
1.545,0.025,0,0.734165704855919
1.555,0.025,0,0.73432586942644
1.565,0.025,0,0.734574203246156
1.575,0.025,0,0.734900094645895
1.585,0.025,0,0.735276549022957
1.595,0.025,0,0.735662046421623
1.605,0.025,0,0.736004795448411
1.615,0.025,0,0.736249952427069
1.625,0.025,0,0.736349312407964
1.635,0.025,0,0.736271343618839
1.645,0.025,0,0.736008402874015
1.655,0.025,0,0.735578549746847
1.665,0.025,0,0.735021370473199
1.675,0.025,0,0.734389483214327
1.685,0.025,0,0.733738659608029
1.695,0.025,0,0.733119341578065
1.705,0.025,0,0.73257115660627
1.715,0.025,0,0.73212059945436
1.725,0.025,0,0.731781079429804
1.735,0.025,0,0.731554247749961
1.745,0.025,0,0.731431772875342
1.755,0.025,0,0.731397150857524
1.765,0.025,0,0.731427422065158
1.775,0.025,0,0.731494753352764
1.785,0.025,0,0.731567853111452
1.795,0.025,0,0.731613217900643
1.805,0.025,0,0.731596254889521
1.815,0.025,0,0.731482350106395
1.825,0.025,0,0.731237951020451
1.835,0.025,0,0.730831708701089
1.845,0.025,0,0.730235676785899
1.855,0.025,0,0.729426504362454
1.865,0.025,0,0.728386483072387
1.875,0.025,0,0.727104277326247
1.885,0.025,0,0.725575174680695
1.895,0.025,0,0.723800759252684
1.905,0.025,0,0.7217880106107
1.915,0.025,0,0.71954793075826
1.925,0.025,0,0.717093885855455
1.935,0.025,0,0.714439872898403
1.945,0.025,0,0.711598905069681
1.955,0.025,0,0.708581644515207
1.965,0.025,0,0.705395337955343
1.975,0.025,0,0.702043059385963
1.985,0.025,0,0.698523261487337
1.995,0.025,0,0.694829594663153
2.005,0.025,0,0.690951257468884
2.015,0.025,0,0.686873946010119
2.025,0.025,0,0.682581810317993
