x_m,y_m,Sg,C_kgm3
0.605,0.005,0,1.09757413991769
0.615,0.005,0,1.09675885052119
0.625,0.005,0,1.09634473819838
0.635,0.005,0,1.09630704233448
0.645,0.005,0,1.09661761458738
0.655,0.005,0,1.09724487090865
0.665,0.005,0,1.09815745097911
0.675,0.005,0,1.0993224930474
0.685,0.005,0,1.10070885334535
0.695,0.005,0,1.10271816015729
0.705,0.005,0,1.10496000702581
0.715,0.005,0,1.10690807469733
0.725,0.005,0,1.10896510738353
0.735,0.005,0,1.11111341868927
0.745,0.005,0,1.11333803864208
0.755,0.005,0,1.11562651084554
0.765,0.005,0,1.11796791839251
0.775,0.005,0,1.12035299157425
0.785,0.005,0,1.12277301777461
0.795,0.005,0,1.12521959799799
0.805,0.005,0,1.127684332607
0.815,0.005,0,1.13015818710376
0.825,0.005,0,1.13263137602822
0.835,0.005,0,1.1350933048788
0.845,0.005,0,1.13753288233282
0.855,0.005,0,1.13993874721197
0.865,0.005,0,1.142299985529
0.875,0.005,0,1.1446063823578
0.885,0.005,0,1.14684852402008
0.895,0.005,0,1.14901851844392
0.905,0.005,0,1.15110935166163
0.915,0.005,0,1.15311495621855
0.925,0.005,0,1.15503003337741
0.935,0.005,0,1.15685007503255
0.945,0.005,0,1.15857127960383
0.955,0.005,0,1.16019018732135
0.965,0.005,0,1.16170414662833
0.975,0.005,0,1.16311076897093
0.985,0.005,0,1.16440869265601
0.995,0.005,0,1.16559705641796
1.005,0.005,0,1.16667600786391
1.015,0.005,0,1.16764652438703
1.025,0.005,0,1.16851033552233
1.035,0.005,0,1.16926991311199
1.045,0.005,0,1.16992834231842
1.055,0.005,0,1.17048839015115
1.065,0.005,0,1.17095315997925
1.075,0.005,0,1.17132516014983
1.085,0.005,0,1.17160644605514
1.095,0.005,0,1.17179861130055
1.105,0.005,0,1.17190246434455
1.115,0.005,0,1.17191832910059
1.125,0.005,0,1.17184644341732
1.135,0.005,0,1.17168644536678
1.145,0.005,0,1.17143785903538
1.155,0.005,0,1.17110032367085
1.165,0.005,0,1.17067354410948
1.175,0.005,0,1.17015677516702
1.185,0.005,0,1.16954962073021
1.195,0.005,0,1.16885172984308
1.205,0.005,0,1.16806306978332
1.215,0.005,0,1.16718342486541
1.225,0.005,0,1.16621296496784
1.235,0.005,0,1.16515205561131
1.245,0.005,0,1.16400169922319
1.255,0.005,0,1.16276330813695
1.265,0.005,0,1.16143907342949
1.275,0.005,0,1.16003176133293
1.285,0.005,0,1.15854558605555
1.295,0.005,0,1.15698589397927
1.305,0.005,0,1.15535953123295
1.315,0.005,0,1.15367507763637
1.325,0.005,0,1.15194305305993
1.335,0.005,0,1.15017614997954
1.345,0.005,0,1.14838926406365
1.355,0.005,0,1.14659939821066
1.365,0.005,0,1.13899313924818
1.375,0.005,0,1.14911230260005
1.385,0.005,0,1.14224080742354
1.395,0.005,0,1.14059873152526
1.405,0.005,0,1.13904504226513
1.415,0.005,0,1.13759745700329
1.425,0.005,0,1.13626984378649
1.435,0.005,0,1.13507099602258
1.445,0.005,0,1.13400363912146
1.455,0.005,0,1.13306424873681
1.465,0.005,0,1.132242634003
1.475,0.005,0,1.13152315220637
1.485,0.005,0,1.13088527907123
1.495,0.005,0,1.13030508182549
1.505,0.005,0,1.12975626606612
1.515,0.005,0,1.12921143125646
1.525,0.005,0,1.12864325528259
1.535,0.005,0,1.12802497801267
1.545,0.005,0,1.12733060829902
1.555,0.005,0,1.1265351325365
1.565,0.005,0,1.12561443958606
1.575,0.005,0,1.12454499148778
1.585,0.005,0,1.12330407007803
1.595,0.005,0,1.12186910357776
1.605,0.005,0,1.12021808815498
1.615,0.005,0,1.11832851484748
1.625,0.005,0,1.11617710604942
1.635,0.005,0,1.11373945439967
1.645,0.005,0,1.11098959325823
1.655,0.005,0,1.10789838445623
1.665,0.005,0,1.10443259843029
1.675,0.005,0,1.10055592477097
1.685,0.005,0,1.09622836787145
1.695,0.005,0,1.09140572347561
1.705,0.005,0,1.0860392962728
1.715,0.005,0,1.08007789364025
1.725,0.005,0,1.07346992011358
1.735,0.005,0,1.06614635387482
1.745,0.005,0,1.05802036488646
1.755,0.005,0,1.0490197978925
1.765,0.005,0,1.03901840589856
1.775,0.005,0,1.02781440098057
1.785,0.005,0,1.0151981848908
1.795,0.005,0,1.00104342910723
1.805,0.005,0,0.985197718792614
1.815,0.005,0,0.967472044683475
1.825,0.005,0,0.947648760691462
1.835,0.005,0,0.925486734494607
1.845,0.005,0,0.900726133328897
1.855,0.005,0,0.873091122319368
1.865,0.005,0,0.842287694453334
1.875,0.005,0,0.807995301157687
1.885,0.005,0,0.769860977336075
1.895,0.005,0,0.727501765952543
1.905,0.005,0,0.680522688001675
1.915,0.005,0,0.628558865331032
1.925,0.005,0,0.571334842293409
1.935,0.005,0,0.508702229415217
1.945,0.005,0,0.440666703296663
1.955,0.005,0,0.367677346435276
1.965,0.005,0,0.291653816283089
1.975,0.005,0,0.219959710635503
1.985,0.005,0,0.169864649974675
1.995,0.005,0,0.150345294448827
2.005,0.005,0,0.145268611172547
2.015,0.005,0,0.143021594979054
2.025,0.005,0,0.141747167725553
2.035,0.005,0,0.141218379487829
2.045,0.005,0,0.141008110250602
2.055,0.005,0,0.140505288315455
2.065,0.005,0,0.139099848634024
2.075,0.005,0,0.136386292674765
2.085,0.005,0,0.132358397675984
2.095,0.005,0,0.127391423608555
2.105,0.005,0,0.121860152795131
2.115,0.005,0,0.115136500547994
2.125,0.005,0,0.109022538898954
2.135,0.005,0,0.144683001348773
2.145,0.005,0,0.186903226373282
2.155,0.005,0,0.207360647405167
2.165,0.005,0,0.220099221732877
2.175,0.005,0,0.223639645135601
2.185,0.005,0,0.215312746880063
2.195,0.005,0,0.201931245978826
2.205,0.005,0,0.183335864153866
2.215,0.005,0,0.159886561404423
2.225,0.005,0,0.134376097190372
2.235,0.005,0,0.11263378571254
2.245,0.005,0,0.0978460252341859
2.255,0.005,0,0.0891887500475407
2.265,0.005,0,0.084738692331212
2.275,0.005,0,0.0823397202836474
2.285,0.005,0,0.0804588931794297
2.295,0.005,0,0.0783598499334891
2.305,0.005,0,0.0757503111002412
2.315,0.005,0,0.0723722065968365
2.325,0.005,0,0.0677693344594967
2.335,0.005,0,0.0610822844983286
2.345,0.005,0,0.0507640182465557
2.355,0.005,0,0.0344450789919494
2.365,0.005,0,0.0143070207763571
2.375,0.005,0,0.0320258206158331
2.385,0.005,0,0.0733952757234753
2.395,0.005,0,0.103925478782711
2.405,0.005,0,0.115847987109271
2.415,0.005,0,0.115945694548179
2.425,0.005,0,0.110587004576479
2.435,0.005,0,0.0996631035387534
2.445,0.005,0,0.0828321660773703
2.455,0.005,0,0.0610780351003457
2.465,0.005,0,0.0383280854532885
2.475,0.005,0,0.0199969564531783
2.485,0.005,0,0.00823057550954649
2.495,0.005,0,0.00250464571234738
2.505,0.005,0,0.000536851791081497
2.515,0.005,0,7.9078478194558e-05
2.525,0.005,0,7.93680461850283e-06
2.535,0.005,0,5.51050032528541e-07
2.545,0.005,0,5.97643578933732e-07
2.555,0.005,0,2.67069202719939e-05
2.565,0.005,0,0.000307548224944595
2.575,0.005,0,0.000679450208499007
2.585,0.005,0,0.000532231173145006
2.595,0.005,0,0.000216074126660256
2.605,0.005,0,5.59951547145886e-05
2.615,0.005,0,1.12014618891262e-05
2.625,0.005,0,2.00041172883277e-06
2.635,0.005,0,3.16813139604112e-07
2.645,0.005,0,4.43415464479929e-08
2.655,0.005,0,5.50354666565833e-09
2.665,0.005,0,6.096927329629e-10
2.675,0.005,0,6.07448824398746e-11
2.685,0.005,0,5.49219398047762e-12
2.695,0.005,0,4.56581253877436e-13
2.705,0.005,0,3.56908850362029e-14
2.715,0.005,0,2.71622734092313e-15
2.725,0.005,0,2.08138234742236e-16
2.735,0.005,0,1.61437459847692e-17
2.745,0.005,0,1.21625268812113e-18
2.755,0.005,0,8.31864668427411e-20
2.765,0.005,0,4.84411510334315e-21
2.775,0.005,0,2.29801176812035e-22
2.785,0.005,0,8.65095328349397e-24
2.795,0.005,0,2.53576633341123e-25
2.805,0.005,0,5.68155377625083e-27
2.815,0.005,0,9.51158449286854e-29
2.825,0.005,0,1.15310533833519e-30
2.835,0.005,0,9.67832849341367e-33
2.845,0.005,0,9.90365588149431e-35
2.855,0.005,0,2.55072028654584e-36
0.005,0.015,0,1.18757869933361
0.015,0.015,0,1.18809520899551
0.025,0.015,0,1.18910771351532
0.035,0.015,0,1.19117431836043
0.045,0.015,0,1.19362952405499
0.055,0.015,0,1.19600652103987
0.065,0.015,0,1.19807135239081
0.075,0.015,0,1.19971922137133
0.085,0.015,0,1.20091053897361
0.095,0.015,0,1.20163631512413
0.105,0.015,0,1.20190096131392
0.115,0.015,0,1.20171493015105
0.125,0.015,0,1.20109073851712
0.135,0.015,0,1.20004075549094
0.145,0.015,0,1.19857630450456
0.155,0.015,0,1.1967072895892
0.165,0.015,0,1.19444213301618
0.175,0.015,0,1.19178774407986
0.185,0.015,0,1.18874935365849
0.195,0.015,0,1.18533057195501
0.205,0.015,0,1.18153406953551
0.215,0.015,0,1.17736212626161
0.225,0.015,0,1.17281628627031
0.235,0.015,0,1.16789690789476
0.245,0.015,0,1.16260185914359
0.255,0.015,0,1.15692687988794
0.265,0.015,0,1.1508695448328
0.275,0.015,0,1.14443015578567
0.285,0.015,0,1.13761270555121
0.295,0.015,0,1.13044616975016
0.305,0.015,0,1.12307146392652
0.315,0.015,0,1.13823865302817
0.325,0.015,0,1.10717196691055
0.335,0.015,0,1.09838807276966
0.345,0.015,0,1.08923758403078
0.355,0.015,0,1.0906667299172
0.365,0.015,0,1.07355143293223
0.375,0.015,0,1.05816029508124
0.385,0.015,0,1.04997921122331
0.395,0.015,0,1.03942689468342
0.405,0.015,0,1.02910011054827
0.415,0.015,0,1.01889492882357
0.425,0.015,0,1.00879059124159
0.435,0.015,0,0.998842824582288
0.445,0.015,0,0.989140244599898
0.455,0.015,0,0.979776909034412
0.465,0.015,0,0.970848986810812
0.475,0.015,0,0.962448311852473
0.485,0.015,0,0.954653730590558
0.495,0.015,0,0.947530897106386
0.505,0.015,0,0.941121472140345
0.515,0.015,0,0.935452831313322
0.525,0.015,0,0.93053035611805
0.535,0.015,0,0.926346555551712
0.545,0.015,0,0.922888105955255
0.555,0.015,0,0.920137352566129
0.565,0.015,0,0.918072888191606
0.575,0.015,0,0.916671731288337
0.585,0.015,0,0.915894560318647
0.595,0.015,0,0.915706421566789
0.605,0.015,0,0.916067976994782
0.615,0.015,0,0.916938843263178
0.625,0.015,0,0.918278983747144
0.635,0.015,0,0.920049150203267
0.645,0.015,0,0.922210333292302
0.655,0.015,0,0.924726921309639
0.665,0.015,0,0.927561781853242
0.675,0.015,0,0.930679754344141
0.685,0.015,0,0.934044437937489
0.695,0.015,0,0.937618360373774
0.705,0.015,0,0.942331049565619
0.715,0.015,0,0.947229335854137
0.725,0.015,0,0.951249389184503
0.735,0.015,0,0.955317748580034
0.745,0.015,0,0.959403006570436
0.755,0.015,0,0.963478459303509
0.765,0.015,0,0.967522641798627
0.775,0.015,0,0.971518798610226
0.785,0.015,0,0.975455279419076
0.795,0.015,0,0.979324487987159
0.805,0.015,0,0.983122908293385
0.815,0.015,0,0.986849587115468
0.825,0.015,0,0.990505246346856
0.835,0.015,0,0.994090185874566
0.845,0.015,0,0.997603167445054
0.855,0.015,0,1.00104085240131
0.865,0.015,0,1.00439857472646
0.875,0.015,0,1.00767073513851
0.885,0.015,0,1.01085163206915
0.895,0.015,0,1.01393669327212
0.905,0.015,0,1.01692163011629
0.915,0.015,0,1.01980283944407
0.925,0.015,0,1.02257692408853
0.935,0.015,0,1.02523994541436
0.945,0.015,0,1.02778818966605
0.955,0.015,0,1.03021823280067
0.965,0.015,0,1.03252597674632
0.975,0.015,0,1.03470835443428
0.985,0.015,0,1.0367622958184
0.995,0.015,0,1.03868604118434
1.005,0.015,0,1.04047899010585
1.015,0.015,0,1.04214214512555
1.025,0.015,0,1.04367841591659
1.035,0.015,0,1.04509274583714
1.045,0.015,0,1.04639168860761
1.055,0.015,0,1.04758310263008
1.065,0.015,0,1.04867459529985
1.075,0.015,0,1.04967401879655
1.085,0.015,0,1.05058806354737
1.095,0.015,0,1.05142150617137
1.105,0.015,0,1.05217800406144
1.115,0.015,0,1.05285969122282
1.125,0.015,0,1.05346774619067
1.135,0.015,0,1.05400269177443
1.145,0.015,0,1.0544646245855
1.155,0.015,0,1.05485320686742
1.165,0.015,0,1.05516888513267
1.175,0.015,0,1.05541174695069
1.185,0.015,0,1.05558147368962
1.195,0.015,0,1.05567849391239
1.205,0.015,0,1.05570318665738
1.215,0.015,0,1.05565583058487
1.225,0.015,0,1.05553652787848
1.235,0.015,0,1.05534544696623
1.245,0.015,0,1.05508258678766
1.255,0.015,0,1.05474830338389
1.265,0.015,0,1.05434332177612
1.275,0.015,0,1.05386834969941
1.285,0.015,0,1.05332449643931
1.295,0.015,0,1.05271316598984
1.305,0.015,0,1.05203603291014
1.315,0.015,0,1.05129438383227
1.325,0.015,0,1.05048978536918
1.335,0.015,0,1.04962377831924
1.345,0.015,0,1.0486974294365
1.355,0.015,0,1.04771182621186
1.365,0.015,0,1.04666762015232
1.375,0.015,0,1.04584815007039
1.385,0.015,0,1.0449921138931
1.395,0.015,0,1.04380169965229
1.405,0.015,0,1.04255098672599
1.415,0.015,0,1.04123719748019
1.425,0.015,0,1.03985658671763
1.435,0.015,0,1.03840377508538
1.445,0.015,0,1.03687145447158
1.455,0.015,0,1.03525018675895
1.465,0.015,0,1.03352886384424
1.475,0.015,0,1.0316940869841
1.485,0.015,0,1.02973069852449
1.495,0.015,0,1.02762222823699
1.505,0.015,0,1.02535017265442
1.515,0.015,0,1.02289513998666
1.525,0.015,0,1.0202371744482
1.535,0.015,0,1.01735551916325
1.545,0.015,0,1.01422796320717
1.555,0.015,0,1.0108300319755
1.565,0.015,0,1.00713509111163
1.575,0.015,0,1.00311472086939
1.585,0.015,0,0.998738057215561
1.595,0.015,0,0.993971039671344
1.605,0.015,0,0.988777563710505
1.615,0.015,0,0.983122729128967
1.625,0.015,0,0.976970058598265
1.635,0.015,0,0.970277308347229
1.645,0.015,0,0.962998647886349
1.655,0.015,0,0.955088340217478
1.665,0.015,0,0.946491539632296
1.675,0.015,0,0.937137652079604
1.685,0.015,0,0.926939126556183
1.695,0.015,0,0.915797972772962
1.705,0.015,0,0.903631270345149
1.715,0.015,0,0.890238834048124
1.725,0.015,0,0.875282584495815
1.735,0.015,0,0.858597412154232
1.745,0.015,0,0.840275434642861
1.755,0.015,0,0.820344230994649
1.765,0.015,0,0.798796445423596
1.775,0.015,0,0.775689876414583
1.785,0.015,0,0.751070982318229
1.795,0.015,0,0.724864150246925
1.805,0.015,0,0.696996709585935
1.815,0.015,0,0.667400645946881
1.825,0.015,0,0.63597901876699
1.835,0.015,0,0.602578764913501
1.845,0.015,0,0.566990934862566
1.855,0.015,0,0.529011889818201
1.865,0.015,0,0.48854548714788
1.875,0.015,0,0.445682073912729
1.885,0.015,0,0.400814177951762
1.895,0.015,0,0.354930230644477
1.905,0.015,0,0.309961976204628
1.915,0.015,0,0.268574997550695
1.925,0.015,0,0.233072614881323
1.935,0.015,0,0.204413276513637
1.945,0.015,0,0.182213950126038
1.955,0.015,0,0.165196236853992
1.965,0.015,0,0.15195654051834
1.975,0.015,0,0.141968861755479
1.985,0.015,0,0.13564670790246
1.995,0.015,0,0.132057363189673
2.005,0.015,0,0.129699705693226
2.015,0.015,0,0.128033992624019
2.025,0.015,0,0.126863293557824
2.035,0.015,0,0.126052483515987
2.045,0.015,0,0.125356075926367
2.055,0.015,0,0.124255993386823
2.065,0.015,0,0.122188955696801
2.075,0.015,0,0.119105831989564
2.085,0.015,0,0.115644294918156
2.095,0.015,0,0.112448088163969
2.105,0.015,0,0.10948336775371
2.115,0.015,0,0.105753435798876
2.125,0.015,0,0.101167446186183
2.135,0.015,0,0.127537429834385
2.145,0.015,0,0.164656071812011
2.155,0.015,0,0.1914548336041
2.165,0.015,0,0.209482299970439
2.175,0.015,0,0.215242365048295
2.185,0.015,0,0.207203283522384
2.195,0.015,0,0.192432438791243
2.205,0.015,0,0.170665421929056
2.215,0.015,0,0.142069285851347
2.225,0.015,0,0.117963718707687
2.235,0.015,0,0.107975479092635
2.245,0.015,0,0.093113550451934
2.255,0.015,0,0.0830275098699815
2.265,0.015,0,0.078583775309173
2.275,0.015,0,0.0767403811994656
2.285,0.015,0,0.0758045043696678
2.295,0.015,0,0.0747267022363168
2.305,0.015,0,0.0725967630814253
2.315,0.015,0,0.0687322134058255
2.325,0.015,0,0.0627263902638262
2.335,0.015,0,0.054153805445684
2.345,0.015,0,0.0422319062578065
2.355,0.015,0,0.0261971774539632
2.365,0.015,0,0.0108116261437674
2.375,0.015,0,0.0329454762703283
2.385,0.015,0,0.0904515303380358
2.395,0.015,0,0.129240775878671
2.405,0.015,0,0.147604044183439
2.415,0.015,0,0.154391612752639
2.425,0.015,0,0.152780098370392
2.435,0.015,0,0.14323061813444
2.445,0.015,0,0.125203139115038
2.455,0.015,0,0.0987038228495599
2.465,0.015,0,0.0666765718720638
2.475,0.015,0,0.0366170456888199
2.485,0.015,0,0.0157634316513191
2.495,0.015,0,0.00509475223941395
2.505,0.015,0,0.00118467722676014
2.515,0.015,0,0.000191790722583764
2.525,0.015,0,2.11013379632513e-05
2.535,0.015,0,1.95356020730421e-06
2.545,0.015,0,3.04424555782151e-05
2.555,0.015,0,0.00114683038186469
2.565,0.015,0,0.00850531154680461
2.575,0.015,0,0.0142856527477395
2.585,0.015,0,0.0111510742790738
2.595,0.015,0,0.00513920643649677
2.605,0.015,0,0.00153986734925284
2.615,0.015,0,0.000352034473522505
2.625,0.015,0,6.82713342434536e-05
2.635,0.015,0,1.13310900883545e-05
2.645,0.015,0,1.63147108076009e-06
2.655,0.015,0,2.06586754697085e-07
2.665,0.015,0,2.32984594081947e-08
2.675,0.015,0,2.36926746894026e-09
2.685,0.015,0,2.20893669568155e-10
2.695,0.015,0,1.93797187409695e-11
2.705,0.015,0,1.66379946098835e-12
2.715,0.015,0,1.4501926613174e-13
2.725,0.015,0,1.28818164377299e-14
2.735,0.015,0,1.11114170793656e-15
2.745,0.015,0,8.52731833219007e-17
2.755,0.015,0,5.48359505148412e-18
2.765,0.015,0,2.83955995465802e-19
2.775,0.015,0,1.13643028415855e-20
2.785,0.015,0,3.52199808711837e-22
2.795,0.015,0,8.44963115638668e-24
2.805,0.015,0,1.55435306951045e-25
2.815,0.015,0,2.15185276471249e-27
2.825,0.015,0,2.17569009465096e-29
2.835,0.015,0,1.53804706780264e-31
2.845,0.015,0,1.34935468125225e-33
2.855,0.015,0,3.21005632160772e-35
0.005,0.025,0,1.13051748290644
0.015,0.025,0,1.12968111861429
0.025,0.025,0,1.12863380281053
0.035,0.025,0,1.12719164101142
0.045,0.025,0,1.1258628985584
0.055,0.025,0,1.12465711765442
0.065,0.025,0,1.12346907581167
0.075,0.025,0,1.1221609277887
0.085,0.025,0,1.12061271587341
0.095,0.025,0,1.11873935365391
0.105,0.025,0,1.11648725254774
0.115,0.025,0,1.11382457221753
0.125,0.025,0,1.11073272771353
0.135,0.025,0,1.10720147369305
0.145,0.025,0,1.10322508266824
0.155,0.025,0,1.09880041483289
0.165,0.025,0,1.09392482594356
0.175,0.025,0,1.08859440998279
0.185,0.025,0,1.08280384743498
0.195,0.025,0,1.07654563693093
0.205,0.025,0,1.06980746522746
0.215,0.025,0,1.06257544960101
0.225,0.025,0,1.05483555416375
0.235,0.025,0,1.04656784934556
0.245,0.025,0,1.03774253826015
0.255,0.025,0,1.02832242511597
0.265,0.025,0,1.01825923704719
0.275,0.025,0,1.00749170399834
0.285,0.025,0,0.995977072136239
0.295,0.025,0,0.98372136335982
0.305,0.025,0,0.97069785820246
0.315,0.025,0,0.972959783509752
0.325,0.025,0,0.95921227628017
0.335,0.025,0,0.929199002712118
0.345,0.025,0,0.914035524774738
0.355,0.025,0,0.911390911410015
0.365,0.025,0,0.887179926342069
0.375,0.025,0,0.846673923954984
0.385,0.025,0,0.854909918524716
0.395,0.025,0,0.840519923760776
0.405,0.025,0,0.82603123939518
0.415,0.025,0,0.811816640934331
0.425,0.025,0,0.798206666136003
0.435,0.025,0,0.785439306069475
0.445,0.025,0,0.773671113384766
0.455,0.025,0,0.7629909829112
0.465,0.025,0,0.753431430470833
0.475,0.025,0,0.744982237957153
0.485,0.025,0,0.737609507588486
0.495,0.025,0,0.7312681051219
0.505,0.025,0,0.725916874284835
0.515,0.025,0,0.721517867439833
0.525,0.025,0,0.718015437457912
0.535,0.025,0,0.715349281715954
0.545,0.025,0,0.713463700246267
0.555,0.025,0,0.712298859813514
0.565,0.025,0,0.711793784389467
0.575,0.025,0,0.711884279620646
0.585,0.025,0,0.71251739424167
0.595,0.025,0,0.71363955965546
0.605,0.025,0,0.71520836864375
0.615,0.025,0,0.71718989347462
0.625,0.025,0,0.719559483887008
0.635,0.025,0,0.722298892171839
0.645,0.025,0,0.725395098585051
0.655,0.025,0,0.728840866982352
0.665,0.025,0,0.732635009390564
0.675,0.025,0,0.736776769398363
0.685,0.025,0,0.741262798034877
0.695,0.025,0,0.746084528552155
0.705,0.025,0,0.752575738795885
0.715,0.025,0,0.759490248581017
0.725,0.025,0,0.765314594868186
0.735,0.025,0,0.771337627805693
0.745,0.025,0,0.777500844067477
0.755,0.025,0,0.783737020151305
0.765,0.025,0,0.789979198069668
0.775,0.025,0,0.796166817775812
0.785,0.025,0,0.802248091646689
0.795,0.025,0,0.80818058269231
0.805,0.025,0,0.813932497446488
0.815,0.025,0,0.819484507330273
0.825,0.025,0,0.824830736341769
0.835,0.025,0,0.829977494803834
0.845,0.025,0,0.834938111649835
0.855,0.025,0,0.839727253944509
0.865,0.025,0,0.844357679300124
0.875,0.025,0,0.848838832782881
0.885,0.025,0,0.853177354713605
0.895,0.025,0,0.857378432485943
0.905,0.025,0,0.861446673815303
0.915,0.025,0,0.86538635797585
0.925,0.025,0,0.869201801178728
0.935,0.025,0,0.872895711949495
0.945,0.025,0,0.876468121605652
0.955,0.025,0,0.879917963830213
0.965,0.025,0,0.883242742096034
0.975,0.025,0,0.886438109949581
0.985,0.025,0,0.88949844950505
0.995,0.025,0,0.892417025543772
1.005,0.025,0,0.895186527195559
1.015,0.025,0,0.897800855750584
1.025,0.025,0,0.900255170049546
1.035,0.025,0,0.90254747492039
1.045,0.025,0,0.9046800118853
1.055,0.025,0,0.90665898571821
1.065,0.025,0,0.908494856908288
1.075,0.025,0,0.910199779999291
1.085,0.025,0,0.911787012530393
1.095,0.025,0,0.91326862428548
1.105,0.025,0,0.914654351016397
1.115,0.025,0,0.915952201589174
1.125,0.025,0,0.917167722681729
1.135,0.025,0,0.918304326199409
1.145,0.025,0,0.919364189673575
1.155,0.025,0,0.920348665510327
1.165,0.025,0,0.921258052802938
1.175,0.025,0,0.922092795601558
1.185,0.025,0,0.922852996272171
1.195,0.025,0,0.923538055301331
1.205,0.025,0,0.924147197071028
1.215,0.025,0,0.924679121964203
1.225,0.025,0,0.925131635496334
1.235,0.025,0,0.925501796318084
1.245,0.025,0,0.925785789830234
1.255,0.025,0,0.925979531670867
1.265,0.025,0,0.926078904567812
1.275,0.025,0,0.926079648490428
1.285,0.025,0,0.92597778696851
1.295,0.025,0,0.925769125413773
1.305,0.025,0,0.925449788596981
1.315,0.025,0,0.925015497001163
1.325,0.025,0,0.924461556129717
1.335,0.025,0,0.923782658300285
1.345,0.025,0,0.922972986804159
1.355,0.025,0,0.922025596458713
1.365,0.025,0,0.920932927547729
1.375,0.025,0,0.920018027782453
1.385,0.025,0,0.919002643571357
1.395,0.025,0,0.917507598391687
1.405,0.025,0,0.915833617851491
1.415,0.025,0,0.913968801544465
1.425,0.025,0,0.911899553554963
1.435,0.025,0,0.909610659704618
1.445,0.025,0,0.907084488887807
1.455,0.025,0,0.904300964382463
1.465,0.025,0,0.901236679850638
1.475,0.025,0,0.897865439566452
1.485,0.025,0,0.894157778908507
1.495,0.025,0,0.890081127499144
1.505,0.025,0,0.885600860659186
1.515,0.025,0,0.8806804321966
1.525,0.025,0,0.875281591781027
1.535,0.025,0,0.869366207525446
1.545,0.025,0,0.862896500617235
1.555,0.025,0,0.855834144730834
1.565,0.025,0,0.848136116554244
1.575,0.025,0,0.839754282625433
1.585,0.025,0,0.830641789265675
1.595,0.025,0,0.820754401295295
1.605,0.025,0,0.81003781150458
1.615,0.025,0,0.798422811009473
1.625,0.025,0,0.785850801875423
1.635,0.025,0,0.772280839224338
1.645,0.025,0,0.757644949067077
1.655,0.025,0,0.741867902371419
1.665,0.025,0,0.724800423679489
1.675,0.025,0,0.706202345669887
1.685,0.025,0,0.686043582761254
1.695,0.025,0,0.664676351274675
1.705,0.025,0,0.642300428562785
1.715,0.025,0,0.619089027549851
1.725,0.025,0,0.59540288425201
1.735,0.025,0,0.571483155755073
1.745,0.025,0,0.547341295961988
1.755,0.025,0,0.523032867038606
1.765,0.025,0,0.498714876248884
1.775,0.025,0,0.474530923196973
1.785,0.025,0,0.450566999185529
1.795,0.025,0,0.426844495780959
1.805,0.025,0,0.403326880386115
1.815,0.025,0,0.379932784074206
1.825,0.025,0,0.356497628770903
1.835,0.025,0,0.332649143318277
1.845,0.025,0,0.307775642338313
1.855,0.025,0,0.281333712905483
1.865,0.025,0,0.253084825265254
1.875,0.025,0,0.22332041389911
1.885,0.025,0,0.193146029928197
1.895,0.025,0,0.164984798294042
1.905,0.025,0,0.141625010126788
