x,z,saturation,concentration
1.585, 0.005, 0.000, 0.741
1.595, 0.005, 0.000, 0.741
1.605, 0.005, 0.000, 0.693
1.615, 0.005, 0.000, 0.693
1.625, 0.005, 0.000, 0.615
1.635, 0.005, 0.000, 0.615
1.645, 0.005, 0.000, 0.617
1.655, 0.005, 0.000, 0.617
1.665, 0.005, 0.000, 0.637
1.675, 0.005, 0.000, 0.637
1.685, 0.005, 0.000, 0.650
1.695, 0.005, 0.000, 0.650
1.705, 0.005, 0.000, 0.635
1.715, 0.005, 0.000, 0.635
1.725, 0.005, 0.000, 0.596
1.735, 0.005, 0.000, 0.596
1.745, 0.005, 0.000, 0.597
1.755, 0.005, 0.000, 0.597
1.765, 0.005, 0.000, 0.612
1.775, 0.005, 0.000, 0.612
1.785, 0.005, 0.000, 0.623
1.795, 0.005, 0.000, 0.623
1.805, 0.005, 0.000, 0.633
1.815, 0.005, 0.000, 0.633
1.825, 0.005, 0.000, 0.643
1.835, 0.005, 0.000, 0.643
1.845, 0.005, 0.000, 0.634
1.855, 0.005, 0.000, 0.634
1.865, 0.005, 0.000, 0.625
1.875, 0.005, 0.000, 0.625
1.885, 0.005, 0.000, 0.613
1.895, 0.005, 0.000, 0.613
1.905, 0.005, 0.000, 0.584
1.915, 0.005, 0.000, 0.584
1.925, 0.005, 0.000, 0.600
1.935, 0.005, 0.000, 0.600
1.945, 0.005, 0.000, 0.637
1.955, 0.005, 0.000, 0.637
1.965, 0.005, 0.000, 0.677
1.975, 0.005, 0.000, 0.677
1.985, 0.005, 0.000, 0.646
1.995, 0.005, 0.000, 0.646
2.005, 0.005, 0.000, 0.618
2.015, 0.005, 0.000, 0.618
2.025, 0.005, 0.000, 0.590
2.035, 0.005, 0.000, 0.590
2.045, 0.005, 0.000, 0.573
2.055, 0.005, 0.000, 0.573
2.065, 0.005, 0.000, 0.609
2.075, 0.005, 0.000, 0.609
2.085, 0.005, 0.000, 0.631
2.095, 0.005, 0.000, 0.631
2.105, 0.005, 0.000, 0.636
2.115, 0.005, 0.000, 0.636
2.125, 0.005, 0.000, 0.638
2.135, 0.005, 0.000, 0.638
2.145, 0.005, 0.000, 0.636
2.155, 0.005, 0.000, 0.636
2.165, 0.005, 0.000, 0.631
2.175, 0.005, 0.000, 0.631
2.185, 0.005, 0.000, 0.624
2.195, 0.005, 0.000, 0.624
2.205, 0.005, 0.000, 0.614
2.215, 0.005, 0.000, 0.614
2.225, 0.005, 0.000, 0.600
2.235, 0.005, 0.000, 0.600
2.245, 0.005, 0.000, 0.585
2.255, 0.005, 0.000, 0.585
2.265, 0.005, 0.000, 0.572
2.275, 0.005, 0.000, 0.572
2.285, 0.005, 0.000, 0.574
2.295, 0.005, 0.000, 0.574
2.305, 0.005, 0.000, 0.591
2.315, 0.005, 0.000, 0.591
2.325, 0.005, 0.000, 0.611
2.335, 0.005, 0.000, 0.611
2.345, 0.005, 0.000, 0.623
2.355, 0.005, 0.000, 0.623
2.365, 0.005, 0.000, 0.628
2.375, 0.005, 0.000, 0.628
2.385, 0.005, 0.000, 0.629
2.395, 0.005, 0.000, 0.629
2.405, 0.005, 0.000, 0.627
2.415, 0.005, 0.000, 0.627
2.425, 0.005, 0.000, 0.624
2.435, 0.005, 0.000, 0.624
2.445, 0.005, 0.000, 0.620
2.455, 0.005, 0.000, 0.620
2.465, 0.005, 0.000, 0.615
2.475, 0.005, 0.000, 0.615
2.485, 0.005, 0.000, 0.609
2.495, 0.005, 0.000, 0.609
2.505, 0.005, 0.000, 0.602
2.515, 0.005, 0.000, 0.602
2.525, 0.005, 0.000, 0.593
2.535, 0.005, 0.000, 0.593
2.545, 0.005, 0.000, 0.583
2.555, 0.005, 0.000, 0.583
2.565, 0.005, 0.000, 0.569
2.575, 0.005, 0.000, 0.569
2.585, 0.005, 0.000, 0.552
2.595, 0.005, 0.000, 0.552
2.605, 0.005, 0.000, 0.532
2.615, 0.005, 0.000, 0.532
2.625, 0.005, 0.000, 0.506
2.635, 0.005, 0.000, 0.506
2.645, 0.005, 0.000, 0.463
2.655, 0.005, 0.000, 0.463
2.665, 0.005, 0.000, 0.428
2.675, 0.005, 0.000, 0.428
2.685, 0.005, 0.000, 0.374
2.695, 0.005, 0.000, 0.374
2.705, 0.005, 0.000, 0.330
2.715, 0.005, 0.000, 0.330
2.725, 0.005, 0.000, 0.304
2.735, 0.005, 0.000, 0.304
2.745, 0.005, 0.000, 0.363
2.755, 0.005, 0.000, 0.363
2.765, 0.005, 0.000, 0.347
2.775, 0.005, 0.000, 0.347
2.785, 0.005, 0.000, 0.316
2.795, 0.005, 0.000, 0.316
0.005, 0.015, 0.000, 0.719
0.015, 0.015, 0.000, 0.719
0.025, 0.015, 0.000, 0.771
0.035, 0.015, 0.000, 0.771
0.045, 0.015, 0.000, 0.789
0.055, 0.015, 0.000, 0.789
0.065, 0.015, 0.000, 0.811
0.075, 0.015, 0.000, 0.811
0.085, 0.015, 0.000, 0.839
0.095, 0.015, 0.000, 0.839
0.105, 0.015, 0.000, 0.872
0.115, 0.015, 0.000, 0.872
0.125, 0.015, 0.000, 0.904
0.135, 0.015, 0.000, 0.904
0.145, 0.015, 0.000, 0.933
0.155, 0.015, 0.000, 0.933
0.165, 0.015, 0.000, 0.856
0.175, 0.015, 0.000, 0.856
0.185, 0.015, 0.000, 0.885
0.195, 0.015, 0.000, 0.885
0.205, 0.015, 0.000, 0.911
0.215, 0.015, 0.000, 0.911
0.225, 0.015, 0.000, 0.927
0.235, 0.015, 0.000, 0.927
0.245, 0.015, 0.000, 0.933
0.255, 0.015, 0.000, 0.933
0.265, 0.015, 0.000, 0.927
0.275, 0.015, 0.000, 0.927
0.285, 0.015, 0.000, 0.897
0.295, 0.015, 0.000, 0.897
0.305, 0.015, 0.000, 1.030
0.315, 0.015, 0.000, 1.030
0.325, 0.015, 0.000, 1.030
0.335, 0.015, 0.000, 1.030
0.345, 0.015, 0.000, 1.030
0.355, 0.015, 0.000, 1.030
0.365, 0.015, 0.000, 1.052
0.375, 0.015, 0.000, 1.052
0.385, 0.015, 0.000, 1.080
0.395, 0.015, 0.000, 1.080
0.405, 0.015, 0.000, 1.110
0.415, 0.015, 0.000, 1.110
0.425, 0.015, 0.000, 1.134
0.435, 0.015, 0.000, 1.134
0.445, 0.015, 0.000, 1.150
0.455, 0.015, 0.000, 1.150
0.465, 0.015, 0.000, 1.164
0.475, 0.015, 0.000, 1.164
0.485, 0.015, 0.000, 1.178
0.495, 0.015, 0.000, 1.178
0.505, 0.015, 0.000, 0.990
0.515, 0.015, 0.000, 0.990
0.525, 0.015, 0.000, 1.005
0.535, 0.015, 0.000, 1.005
0.545, 0.015, 0.000, 1.021
0.555, 0.015, 0.000, 1.021
0.565, 0.015, 0.000, 1.039
0.575, 0.015, 0.000, 1.039
0.585, 0.015, 0.000, 1.056
0.595, 0.015, 0.000, 1.056
0.605, 0.015, 0.000, 1.074
0.615, 0.015, 0.000, 1.074
0.625, 0.015, 0.000, 1.091
0.635, 0.015, 0.000, 1.091
0.645, 0.015, 0.000, 1.100
0.655, 0.015, 0.000, 1.100
0.665, 0.015, 0.000, 1.092
0.675, 0.015, 0.000, 1.092
0.685, 0.015, 0.000, 1.077
0.695, 0.015, 0.000, 1.077
0.705, 0.015, 0.000, 1.063
0.715, 0.015, 0.000, 1.063
0.725, 0.015, 0.000, 1.047
0.735, 0.015, 0.000, 1.047
0.745, 0.015, 0.000, 1.030
0.755, 0.015, 0.000, 1.030
0.765, 0.015, 0.000, 1.010
0.775, 0.015, 0.000, 1.010
0.785, 0.015, 0.000, 0.990
0.795, 0.015, 0.000, 0.990
0.805, 0.015, 0.000, 0.970
0.815, 0.015, 0.000, 0.970
0.825, 0.015, 0.000, 0.950
0.835, 0.015, 0.000, 0.950
0.845, 0.015, 0.000, 0.930
0.855, 0.015, 0.000, 0.930
0.865, 0.015, 0.000, 0.910
0.875, 0.015, 0.000, 0.910
0.885, 0.015, 0.000, 0.892
0.895, 0.015, 0.000, 0.892
0.905, 0.015, 0.000, 0.874
0.915, 0.015, 0.000, 0.874
0.925, 0.015, 0.000, 0.858
0.935, 0.015, 0.000, 0.858
0.945, 0.015, 0.000, 0.845
0.955, 0.015, 0.000, 0.845
0.965, 0.015, 0.000, 0.835
0.975, 0.015, 0.000, 0.835
0.985, 0.015, 0.000, 0.830
0.995, 0.015, 0.000, 0.830
1.005, 0.015, 0.000, 1.115
1.015, 0.015, 0.000, 1.115
1.025, 0.015, 0.000, 1.102
1.035, 0.015, 0.000, 1.102
1.045, 0.015, 0.000, 1.088
1.055, 0.015, 0.000, 1.088
1.065, 0.015, 0.000, 1.076
1.075, 0.015, 0.000, 1.076
1.085, 0.015, 0.000, 1.069
1.095, 0.015, 0.000, 1.069
1.105, 0.015, 0.000, 1.068
1.115, 0.015, 0.000, 1.068
1.125, 0.015, 0.000, 1.067
1.135, 0.015, 0.000, 1.067
1.145, 0.015, 0.000, 1.065
1.155, 0.015, 0.000, 1.065
1.165, 0.015, 0.000, 1.061
1.175, 0.015, 0.000, 1.061
1.185, 0.015, 0.000, 1.054
1.195, 0.015, 0.000, 1.054
1.205, 0.015, 0.000, 1.040
1.215, 0.015, 0.000, 1.040
1.225, 0.015, 0.000, 1.029
1.235, 0.015, 0.000, 1.029
1.245, 0.015, 0.000, 1.018
1.255, 0.015, 0.000, 1.018
1.265, 0.015, 0.000, 1.011
1.275, 0.015, 0.000, 1.011
1.285, 0.015, 0.000, 1.000
1.295, 0.015, 0.000, 1.000
1.305, 0.015, 0.000, 1.001
1.315, 0.015, 0.000, 1.001
1.325, 0.015, 0.000, 1.010
1.335, 0.015, 0.000, 1.010
1.345, 0.015, 0.000, 1.009
1.355, 0.015, 0.000, 1.009
1.365, 0.015, 0.000, 1.003
1.375, 0.015, 0.000, 1.003
1.385, 0.015, 0.000, 0.995
1.395, 0.015, 0.000, 0.995
1.405, 0.015, 0.000, 0.978
1.415, 0.015, 0.000, 0.978
1.425, 0.015, 0.000, 0.959
1.435, 0.015, 0.000, 0.959
1.445, 0.015, 0.000, 0.943
1.455, 0.015, 0.000, 0.943
1.465, 0.015, 0.000, 0.952
1.475, 0.015, 0.000, 0.952
1.485, 0.015, 0.000, 0.952
1.495, 0.015, 0.000, 0.952
1.505, 0.015, 0.000, 0.945
1.515, 0.015, 0.000, 0.945
1.525, 0.015, 0.000, 0.919
1.535, 0.015, 0.000, 0.919
1.545, 0.015, 0.000, 0.863
1.555, 0.015, 0.000, 0.863
1.565, 0.015, 0.000, 0.798
1.575, 0.015, 0.000, 0.798
1.585, 0.015, 0.000, 0.741
1.595, 0.015, 0.000, 0.741
1.605, 0.015, 0.000, 0.693
1.615, 0.015, 0.000, 0.693
1.625, 0.015, 0.000, 0.615
1.635, 0.015, 0.000, 0.615
1.645, 0.015, 0.000, 0.617
1.655, 0.015, 0.000, 0.617
1.665, 0.015, 0.000, 0.637
1.675, 0.015, 0.000, 0.637
1.685, 0.015, 0.000, 0.650
1.695, 0.015, 0.000, 0.650
1.705, 0.015, 0.000, 0.635
1.715, 0.015, 0.000, 0.635
1.725, 0.015, 0.000, 0.596
1.735, 0.015, 0.000, 0.596
1.745, 0.015, 0.000, 0.597
1.755, 0.015, 0.000, 0.597
1.765, 0.015, 0.000, 0.612
1.775, 0.015, 0.000, 0.612
1.785, 0.015, 0.000, 0.623
1.795, 0.015, 0.000, 0.623
1.805, 0.015, 0.000, 0.633
1.815, 0.015, 0.000, 0.633
1.825, 0.015, 0.000, 0.643
1.835, 0.015, 0.000, 0.643
1.845, 0.015, 0.000, 0.634
1.855, 0.015, 0.000, 0.634
1.865, 0.015, 0.000, 0.625
1.875, 0.015, 0.000, 0.625
1.885, 0.015, 0.000, 0.613
1.895, 0.015, 0.000, 0.613
1.905, 0.015, 0.000, 0.584
1.915, 0.015, 0.000, 0.584
1.925, 0.015, 0.000, 0.600
1.935, 0.015, 0.000, 0.600
1.945, 0.015, 0.000, 0.637
1.955, 0.015, 0.000, 0.637
1.965, 0.015, 0.000, 0.677
1.975, 0.015, 0.000, 0.677
1.985, 0.015, 0.000, 0.646
1.995, 0.015, 0.000, 0.646
2.005, 0.015, 0.000, 0.618
2.015, 0.015, 0.000, 0.618
2.025, 0.015, 0.000, 0.590
2.035, 0.015, 0.000, 0.590
2.045, 0.015, 0.000, 0.573
2.055, 0.015, 0.000, 0.573
2.065, 0.015, 0.000, 0.609
2.075, 0.015, 0.000, 0.609
2.085, 0.015, 0.000, 0.631
2.095, 0.015, 0.000, 0.631
2.105, 0.015, 0.000, 0.636
2.115, 0.015, 0.000, 0.636
2.125, 0.015, 0.000, 0.638
2.135, 0.015, 0.000, 0.638
2.145, 0.015, 0.000, 0.636
2.155, 0.015, 0.000, 0.636
2.165, 0.015, 0.000, 0.631
2.175, 0.015, 0.000, 0.631
2.185, 0.015, 0.000, 0.624
2.195, 0.015, 0.000, 0.624
2.205, 0.015, 0.000, 0.614
2.215, 0.015, 0.000, 0.614
2.225, 0.015, 0.000, 0.600
2.235, 0.015, 0.000, 0.600
2.245, 0.015, 0.000, 0.585
2.255, 0.015, 0.000, 0.585
2.265, 0.015, 0.000, 0.572
2.275, 0.015, 0.000, 0.572
2.285, 0.015, 0.000, 0.574
2.295, 0.015, 0.000, 0.574
2.305, 0.015, 0.000, 0.591
2.315, 0.015, 0.000, 0.591
2.325, 0.015, 0.000, 0.611
2.335, 0.015, 0.000, 0.611
2.345, 0.015, 0.000, 0.623
2.355, 0.015, 0.000, 0.623
2.365, 0.015, 0.000, 0.628
2.375, 0.015, 0.000, 0.628
2.385, 0.015, 0.000, 0.629
2.395, 0.015, 0.000, 0.629
2.405, 0.015, 0.000, 0.627
2.415, 0.015, 0.000, 0.627
2.425, 0.015, 0.000, 0.624
2.435, 0.015, 0.000, 0.624
2.445, 0.015, 0.000, 0.620
2.455, 0.015, 0.000, 0.620
2.465, 0.015, 0.000, 0.615
2.475, 0.015, 0.000, 0.615
2.485, 0.015, 0.000, 0.570
2.495, 0.015, 0.000, 0.570
2.505, 0.015, 0.000, 0.566
2.515, 0.015, 0.000, 0.566
2.525, 0.015, 0.000, 0.561
2.535, 0.015, 0.000, 0.561
2.545, 0.015, 0.000, 0.554
2.555, 0.015, 0.000, 0.554
2.565, 0.015, 0.000, 0.544
2.575, 0.015, 0.000, 0.544
2.585, 0.015, 0.000, 0.530
2.595, 0.015, 0.000, 0.530
2.605, 0.015, 0.000, 0.489
2.615, 0.015, 0.000, 0.489
2.625, 0.015, 0.000, 0.471
2.635, 0.015, 0.000, 0.471
2.645, 0.015, 0.000, 0.435
2.655, 0.015, 0.000, 0.435
2.665, 0.015, 0.000, 0.396
2.675, 0.015, 0.000, 0.396
2.685, 0.015, 0.000, 0.364
2.695, 0.015, 0.000, 0.364
2.705, 0.015, 0.000, 0.359
2.715, 0.015, 0.000, 0.359
2.725, 0.015, 0.000, 0.367
2.735, 0.015, 0.000, 0.367
2.745, 0.015, 0.000, 0.363
2.755, 0.015, 0.000, 0.363
2.765, 0.015, 0.000, 0.347
2.775, 0.015, 0.000, 0.347
2.785, 0.015, 0.000, 0.316
2.795, 0.015, 0.000, 0.316
0.005, 0.025, 0.000, 0.719
0.015, 0.025, 0.000, 0.719
0.025, 0.025, 0.000, 0.724
0.035, 0.025, 0.000, 0.724
0.045, 0.025, 0.000, 0.730
0.055, 0.025, 0.000, 0.730
0.065, 0.025, 0.000, 0.739
0.075, 0.025, 0.000, 0.739
0.085, 0.025, 0.000, 0.754
0.095, 0.025, 0.000, 0.754
0.105, 0.025, 0.000, 0.775
0.115, 0.025, 0.000, 0.775
0.125, 0.025, 0.000, 0.799
0.135, 0.025, 0.000, 0.799
0.145, 0.025, 0.000, 0.828
0.155, 0.025, 0.000, 0.828
0.165, 0.025, 0.000, 0.856
0.175, 0.025, 0.000, 0.856
0.185, 0.025, 0.000, 0.885
0.195, 0.025, 0.000, 0.885
0.205, 0.025, 0.000, 0.833
0.215, 0.025, 0.000, 0.833
0.225, 0.025, 0.000, 0.852
0.235, 0.025, 0.000, 0.852
0.245, 0.025, 0.000, 0.856
0.255, 0.025, 0.000, 0.856
0.265, 0.025, 0.000, 0.845
0.275, 0.025, 0.000, 0.845
0.285, 0.025, 0.000, 0.897
0.295, 0.025, 0.000, 0.897
0.305, 0.025, 0.000, 0.849
0.315, 0.025, 0.000, 0.849
0.325, 0.025, 0.000, 0.812
0.335, 0.025, 0.000, 0.812
0.345, 0.025, 0.000, 1.030
0.355, 0.025, 0.000, 1.030
0.365, 0.025, 0.000, 1.052
0.375, 0.025, 0.000, 1.052
0.385, 0.025, 0.000, 0.875
0.395, 0.025, 0.000, 0.875
0.405, 0.025, 0.000, 0.907
0.415, 0.025, 0.000, 0.907
0.425, 0.025, 0.000, 0.932
0.435, 0.025, 0.000, 0.932
0.445, 0.025, 0.000, 0.948
0.455, 0.025, 0.000, 0.948
0.465, 0.025, 0.000, 0.962
0.475, 0.025, 0.000, 0.962
0.485, 0.025, 0.000, 0.976
0.495, 0.025, 0.000, 0.976
0.505, 0.025, 0.000, 0.990
0.515, 0.025, 0.000, 0.990
0.525, 0.025, 0.000, 1.005
0.535, 0.025, 0.000, 1.005
0.545, 0.025, 0.000, 1.021
0.555, 0.025, 0.000, 1.021
0.565, 0.025, 0.000, 0.873
0.575, 0.025, 0.000, 0.873
0.585, 0.025, 0.000, 0.888
0.595, 0.025, 0.000, 0.888
0.605, 0.025, 0.000, 0.905
0.615, 0.025, 0.000, 0.905
0.625, 0.025, 0.000, 0.920
0.635, 0.025, 0.000, 0.920
0.645, 0.025, 0.000, 0.925
0.655, 0.025, 0.000, 0.925
0.665, 0.025, 0.000, 0.914
0.675, 0.025, 0.000, 0.914
0.685, 0.025, 0.000, 0.894
0.695, 0.025, 0.000, 0.894
0.705, 0.025, 0.000, 0.876
0.715, 0.025, 0.000, 0.876
0.725, 0.025, 0.000, 0.859
0.735, 0.025, 0.000, 0.859
0.745, 0.025, 0.000, 0.844
0.755, 0.025, 0.000, 0.844
0.765, 0.025, 0.000, 0.830
0.775, 0.025, 0.000, 0.830
0.785, 0.025, 0.000, 0.818
0.795, 0.025, 0.000, 0.818
0.805, 0.025, 0.000, 0.806
0.815, 0.025, 0.000, 0.806
0.825, 0.025, 0.000, 0.795
0.835, 0.025, 0.000, 0.795
0.845, 0.025, 0.000, 0.930
0.855, 0.025, 0.000, 0.930
0.865, 0.025, 0.000, 0.910
0.875, 0.025, 0.000, 0.910
0.885, 0.025, 0.000, 0.892
0.895, 0.025, 0.000, 0.892
0.905, 0.025, 0.000, 0.874
0.915, 0.025, 0.000, 0.874
0.925, 0.025, 0.000, 0.858
0.935, 0.025, 0.000, 0.858
0.945, 0.025, 0.000, 0.845
0.955, 0.025, 0.000, 0.845
0.965, 0.025, 0.000, 0.835
0.975, 0.025, 0.000, 0.835
0.985, 0.025, 0.000, 0.830
0.995, 0.025, 0.000, 0.830
1.005, 0.025, 0.000, 0.830
1.015, 0.025, 0.000, 0.830
1.025, 0.025, 0.000, 0.836
1.035, 0.025, 0.000, 0.836
1.045, 0.025, 0.000, 0.844
1.055, 0.025, 0.000, 0.844
1.065, 0.025, 0.000, 0.853
1.075, 0.025, 0.000, 0.853
1.085, 0.025, 0.000, 0.856
1.095, 0.025, 0.000, 0.856
1.105, 0.025, 0.000, 0.854
1.115, 0.025, 0.000, 0.854
1.125, 0.025, 0.000, 0.850
1.135, 0.025, 0.000, 0.850
1.145, 0.025, 0.000, 0.848
1.155, 0.025, 0.000, 0.848
1.165, 0.025, 0.000, 0.844
1.175, 0.025, 0.000, 0.844
1.185, 0.025, 0.000, 0.839
1.195, 0.025, 0.000, 0.839
1.205, 0.025, 0.000, 0.836
1.215, 0.025, 0.000, 0.836
1.225, 0.025, 0.000, 0.831
1.235, 0.025, 0.000, 0.831
1.245, 0.025, 0.000, 0.827
1.255, 0.025, 0.000, 0.827
1.265, 0.025, 0.000, 0.822
1.275, 0.025, 0.000, 0.822
1.285, 0.025, 0.000, 0.819
1.295, 0.025, 0.000, 0.819
1.305, 0.025, 0.000, 0.805
1.315, 0.025, 0.000, 0.805
1.325, 0.025, 0.000, 0.784
1.335, 0.025, 0.000, 0.784
1.345, 0.025, 0.000, 0.771
1.355, 0.025, 0.000, 0.771
1.365, 0.025, 0.000, 0.761
1.375, 0.025, 0.000, 0.761
1.385, 0.025, 0.000, 0.756
1.395, 0.025, 0.000, 0.756
1.405, 0.025, 0.000, 0.764
1.415, 0.025, 0.000, 0.764
1.425, 0.025, 0.000, 0.767
1.435, 0.025, 0.000, 0.767
1.445, 0.025, 0.000, 0.754
1.455, 0.025, 0.000, 0.754
1.465, 0.025, 0.000, 0.708
1.475, 0.025, 0.000, 0.708
1.485, 0.025, 0.000, 0.672
1.495, 0.025, 0.000, 0.672
1.505, 0.025, 0.000, 0.637
1.515, 0.025, 0.000, 0.637
1.525, 0.025, 0.000, 0.616
1.535, 0.025, 0.000, 0.616
1.545, 0.025, 0.000, 0.619
1.555, 0.025, 0.000, 0.619
1.565, 0.025, 0.000, 0.625
1.575, 0.025, 0.000, 0.625
1.585, 0.025, 0.000, 0.621
1.595, 0.025, 0.000, 0.621
1.605, 0.025, 0.000, 0.604
1.615, 0.025, 0.000, 0.604
1.625, 0.025, 0.000, 0.599
1.635, 0.025, 0.000, 0.599
1.645, 0.025, 0.000, 0.614
1.655, 0.025, 0.000, 0.614
1.665, 0.025, 0.000, 0.638
1.675, 0.025, 0.000, 0.638
1.685, 0.025, 0.000, 0.636
1.695, 0.025, 0.000, 0.636
1.705, 0.025, 0.000, 0.598
1.715, 0.025, 0.000, 0.598
1.725, 0.025, 0.000, 0.578
1.735, 0.025, 0.000, 0.578
1.745, 0.025, 0.000, 0.597
