x,z,saturation,concentration
1.265, 0.005, 0.000, 1.091
1.275, 0.005, 0.000, 1.091
1.285, 0.005, 0.000, 1.070
1.295, 0.005, 0.000, 1.070
1.305, 0.005, 0.000, 1.048
1.315, 0.005, 0.000, 1.048
1.325, 0.005, 0.000, 1.017
1.335, 0.005, 0.000, 1.017
1.345, 0.005, 0.000, 1.010
1.355, 0.005, 0.000, 1.010
1.365, 0.005, 0.000, 1.012
1.375, 0.005, 0.000, 1.012
1.385, 0.005, 0.000, 1.010
1.395, 0.005, 0.000, 1.010
1.405, 0.005, 0.000, 0.998
1.415, 0.005, 0.000, 0.998
1.425, 0.005, 0.000, 0.978
1.435, 0.005, 0.000, 0.978
1.445, 0.005, 0.000, 0.956
1.455, 0.005, 0.000, 0.956
1.465, 0.005, 0.000, 0.948
1.475, 0.005, 0.000, 0.948
1.485, 0.005, 0.000, 0.928
1.495, 0.005, 0.000, 0.928
1.505, 0.005, 0.000, 0.893
1.515, 0.005, 0.000, 0.893
1.525, 0.005, 0.000, 0.843
1.535, 0.005, 0.000, 0.843
1.545, 0.005, 0.000, 0.778
1.555, 0.005, 0.000, 0.778
1.565, 0.005, 0.000, 0.696
1.575, 0.005, 0.000, 0.696
1.585, 0.005, 0.000, 0.597
1.595, 0.005, 0.000, 0.597
1.605, 0.005, 0.000, 0.535
1.615, 0.005, 0.000, 0.535
1.625, 0.005, 0.000, 0.433
1.635, 0.005, 0.000, 0.433
1.645, 0.005, 0.000, 0.350
1.655, 0.005, 0.000, 0.350
1.665, 0.005, 0.000, 0.438
1.675, 0.005, 0.000, 0.438
1.685, 0.005, 0.000, 0.533
1.695, 0.005, 0.000, 0.533
1.705, 0.005, 0.000, 0.515
1.715, 0.005, 0.000, 0.515
1.725, 0.005, 0.000, 0.542
1.735, 0.005, 0.000, 0.542
1.745, 0.005, 0.000, 0.554
1.755, 0.005, 0.000, 0.554
1.765, 0.005, 0.000, 0.563
1.775, 0.005, 0.000, 0.563
1.785, 0.005, 0.000, 0.571
1.795, 0.005, 0.000, 0.571
1.805, 0.005, 0.000, 0.584
1.815, 0.005, 0.000, 0.584
1.825, 0.005, 0.000, 0.605
1.835, 0.005, 0.000, 0.605
1.845, 0.005, 0.000, 0.606
1.855, 0.005, 0.000, 0.606
1.865, 0.005, 0.000, 0.575
1.875, 0.005, 0.000, 0.575
1.885, 0.005, 0.000, 0.556
1.895, 0.005, 0.000, 0.556
1.905, 0.005, 0.000, 0.533
1.915, 0.005, 0.000, 0.533
1.925, 0.005, 0.000, 0.491
1.935, 0.005, 0.000, 0.491
1.945, 0.005, 0.000, 0.508
1.955, 0.005, 0.000, 0.508
1.965, 0.005, 0.000, 0.537
1.975, 0.005, 0.000, 0.537
1.985, 0.005, 0.000, 0.555
1.995, 0.005, 0.000, 0.555
2.005, 0.005, 0.000, 0.549
2.015, 0.005, 0.000, 0.549
2.025, 0.005, 0.000, 0.540
2.035, 0.005, 0.000, 0.540
2.045, 0.005, 0.000, 0.528
2.055, 0.005, 0.000, 0.528
2.065, 0.005, 0.000, 0.513
2.075, 0.005, 0.000, 0.513
2.085, 0.005, 0.000, 0.496
2.095, 0.005, 0.000, 0.496
2.105, 0.005, 0.000, 0.483
2.115, 0.005, 0.000, 0.483
2.125, 0.005, 0.000, 0.459
2.135, 0.005, 0.000, 0.459
2.145, 0.005, 0.000, 0.413
2.155, 0.005, 0.000, 0.413
2.165, 0.005, 0.000, 0.342
2.175, 0.005, 0.000, 0.342
2.185, 0.005, 0.000, 0.302
2.195, 0.005, 0.000, 0.302
2.205, 0.005, 0.000, 0.412
2.215, 0.005, 0.000, 0.412
2.225, 0.005, 0.000, 0.501
2.235, 0.005, 0.000, 0.501
2.245, 0.005, 0.000, 0.582
2.255, 0.005, 0.000, 0.582
2.265, 0.005, 0.000, 0.656
2.275, 0.005, 0.000, 0.656
2.285, 0.005, 0.000, 0.612
2.295, 0.005, 0.000, 0.612
2.305, 0.005, 0.000, 0.565
2.315, 0.005, 0.000, 0.565
2.325, 0.005, 0.000, 0.514
2.335, 0.005, 0.000, 0.514
2.345, 0.005, 0.000, 0.462
2.355, 0.005, 0.000, 0.462
2.365, 0.005, 0.000, 0.408
2.375, 0.005, 0.000, 0.408
2.385, 0.005, 0.000, 0.350
2.395, 0.005, 0.000, 0.350
2.405, 0.005, 0.000, 0.280
2.415, 0.005, 0.000, 0.280
2.425, 0.005, 0.000, 0.246
2.435, 0.005, 0.000, 0.246
2.445, 0.005, 0.000, 0.333
2.455, 0.005, 0.000, 0.333
2.465, 0.005, 0.000, 0.412
2.475, 0.005, 0.000, 0.412
2.485, 0.005, 0.000, 0.371
2.495, 0.005, 0.000, 0.371
2.505, 0.005, 0.000, 0.389
2.515, 0.005, 0.000, 0.389
2.525, 0.005, 0.000, 0.360
2.535, 0.005, 0.000, 0.360
2.545, 0.005, 0.000, 0.314
2.555, 0.005, 0.000, 0.314
2.565, 0.005, 0.000, 0.263
2.575, 0.005, 0.000, 0.263
2.585, 0.005, 0.000, 0.203
2.595, 0.005, 0.000, 0.203
2.605, 0.005, 0.000, 0.138
2.615, 0.005, 0.000, 0.138
2.625, 0.005, 0.000, 0.145
2.635, 0.005, 0.000, 0.145
2.645, 0.005, 0.000, 0.262
2.655, 0.005, 0.000, 0.262
2.665, 0.005, 0.000, 0.243
2.675, 0.005, 0.000, 0.243
2.685, 0.005, 0.000, 0.250
2.695, 0.005, 0.000, 0.250
2.705, 0.005, 0.000, 0.217
2.715, 0.005, 0.000, 0.217
2.725, 0.005, 0.000, 0.155
2.735, 0.005, 0.000, 0.155
2.745, 0.005, 0.000, 0.220
2.755, 0.005, 0.000, 0.220
2.765, 0.005, 0.000, 0.173
2.775, 0.005, 0.000, 0.173
2.785, 0.005, 0.000, 0.105
2.795, 0.005, 0.000, 0.105
0.005, 0.015, 0.000, 0.522
0.015, 0.015, 0.000, 0.522
0.025, 0.015, 0.000, 0.687
0.035, 0.015, 0.000, 0.687
0.045, 0.015, 0.000, 0.719
0.055, 0.015, 0.000, 0.719
0.065, 0.015, 0.000, 0.738
0.075, 0.015, 0.000, 0.738
0.085, 0.015, 0.000, 0.752
0.095, 0.015, 0.000, 0.752
0.105, 0.015, 0.000, 0.762
0.115, 0.015, 0.000, 0.762
0.125, 0.015, 0.000, 0.770
0.135, 0.015, 0.000, 0.770
0.145, 0.015, 0.000, 0.775
0.155, 0.015, 0.000, 0.775
0.165, 0.015, 0.000, 0.722
0.175, 0.015, 0.000, 0.722
0.185, 0.015, 0.000, 0.731
0.195, 0.015, 0.000, 0.731
0.205, 0.015, 0.000, 0.738
0.215, 0.015, 0.000, 0.738
0.225, 0.015, 0.000, 0.743
0.235, 0.015, 0.000, 0.743
0.245, 0.015, 0.000, 0.747
0.255, 0.015, 0.000, 0.747
0.265, 0.015, 0.000, 0.748
0.275, 0.015, 0.000, 0.748
0.285, 0.015, 0.000, 0.736
0.295, 0.015, 0.000, 0.736
0.305, 0.015, 0.000, 0.872
0.315, 0.015, 0.000, 0.872
0.325, 0.015, 0.000, 0.898
0.335, 0.015, 0.000, 0.898
0.345, 0.015, 0.000, 0.930
0.355, 0.015, 0.000, 0.930
0.365, 0.015, 0.000, 0.981
0.375, 0.015, 0.000, 0.981
0.385, 0.015, 0.000, 1.033
0.395, 0.015, 0.000, 1.033
0.405, 0.015, 0.000, 1.078
0.415, 0.015, 0.000, 1.078
0.425, 0.015, 0.000, 1.113
0.435, 0.015, 0.000, 1.113
0.445, 0.015, 0.000, 1.139
0.455, 0.015, 0.000, 1.139
0.465, 0.015, 0.000, 1.161
0.475, 0.015, 0.000, 1.161
0.485, 0.015, 0.000, 1.180
0.495, 0.015, 0.000, 1.180
0.505, 0.015, 0.000, 1.050
0.515, 0.015, 0.000, 1.050
0.525, 0.015, 0.000, 1.071
0.535, 0.015, 0.000, 1.071
0.545, 0.015, 0.000, 1.092
0.555, 0.015, 0.000, 1.092
0.565, 0.015, 0.000, 1.112
0.575, 0.015, 0.000, 1.112
0.585, 0.015, 0.000, 1.131
0.595, 0.015, 0.000, 1.131
0.605, 0.015, 0.000, 1.149
0.615, 0.015, 0.000, 1.149
0.625, 0.015, 0.000, 1.165
0.635, 0.015, 0.000, 1.165
0.645, 0.015, 0.000, 1.175
0.655, 0.015, 0.000, 1.175
0.665, 0.015, 0.000, 1.173
0.675, 0.015, 0.000, 1.173
0.685, 0.015, 0.000, 1.165
0.695, 0.015, 0.000, 1.165
0.705, 0.015, 0.000, 1.157
0.715, 0.015, 0.000, 1.157
0.725, 0.015, 0.000, 1.147
0.735, 0.015, 0.000, 1.147
0.745, 0.015, 0.000, 1.137
0.755, 0.015, 0.000, 1.137
0.765, 0.015, 0.000, 1.125
0.775, 0.015, 0.000, 1.125
0.785, 0.015, 0.000, 1.111
0.795, 0.015, 0.000, 1.111
0.805, 0.015, 0.000, 1.097
0.815, 0.015, 0.000, 1.097
0.825, 0.015, 0.000, 1.082
0.835, 0.015, 0.000, 1.082
0.845, 0.015, 0.000, 1.065
0.855, 0.015, 0.000, 1.065
0.865, 0.015, 0.000, 1.048
0.875, 0.015, 0.000, 1.048
0.885, 0.015, 0.000, 1.031
0.895, 0.015, 0.000, 1.031
0.905, 0.015, 0.000, 1.013
0.915, 0.015, 0.000, 1.013
0.925, 0.015, 0.000, 0.992
0.935, 0.015, 0.000, 0.992
0.945, 0.015, 0.000, 0.969
0.955, 0.015, 0.000, 0.969
0.965, 0.015, 0.000, 0.946
0.975, 0.015, 0.000, 0.946
0.985, 0.015, 0.000, 0.920
0.995, 0.015, 0.000, 0.920
1.005, 0.015, 0.000, 1.152
1.015, 0.015, 0.000, 1.152
1.025, 0.015, 0.000, 1.144
1.035, 0.015, 0.000, 1.144
1.045, 0.015, 0.000, 1.144
1.055, 0.015, 0.000, 1.144
1.065, 0.015, 0.000, 1.149
1.075, 0.015, 0.000, 1.149
1.085, 0.015, 0.000, 1.147
1.095, 0.015, 0.000, 1.147
1.105, 0.015, 0.000, 1.147
1.115, 0.015, 0.000, 1.147
1.125, 0.015, 0.000, 1.146
1.135, 0.015, 0.000, 1.146
1.145, 0.015, 0.000, 1.145
1.155, 0.015, 0.000, 1.145
1.165, 0.015, 0.000, 1.142
1.175, 0.015, 0.000, 1.142
1.185, 0.015, 0.000, 1.137
1.195, 0.015, 0.000, 1.137
1.205, 0.015, 0.000, 1.129
1.215, 0.015, 0.000, 1.129
1.225, 0.015, 0.000, 1.120
1.235, 0.015, 0.000, 1.120
1.245, 0.015, 0.000, 1.107
1.255, 0.015, 0.000, 1.107
1.265, 0.015, 0.000, 1.091
1.275, 0.015, 0.000, 1.091
1.285, 0.015, 0.000, 1.070
1.295, 0.015, 0.000, 1.070
1.305, 0.015, 0.000, 1.048
1.315, 0.015, 0.000, 1.048
1.325, 0.015, 0.000, 1.017
1.335, 0.015, 0.000, 1.017
1.345, 0.015, 0.000, 1.010
1.355, 0.015, 0.000, 1.010
1.365, 0.015, 0.000, 1.012
1.375, 0.015, 0.000, 1.012
1.385, 0.015, 0.000, 1.010
1.395, 0.015, 0.000, 1.010
1.405, 0.015, 0.000, 0.998
1.415, 0.015, 0.000, 0.998
1.425, 0.015, 0.000, 0.978
1.435, 0.015, 0.000, 0.978
1.445, 0.015, 0.000, 0.956
1.455, 0.015, 0.000, 0.956
1.465, 0.015, 0.000, 0.948
1.475, 0.015, 0.000, 0.948
1.485, 0.015, 0.000, 0.928
1.495, 0.015, 0.000, 0.928
1.505, 0.015, 0.000, 0.893
1.515, 0.015, 0.000, 0.893
1.525, 0.015, 0.000, 0.843
1.535, 0.015, 0.000, 0.843
1.545, 0.015, 0.000, 0.778
1.555, 0.015, 0.000, 0.778
1.565, 0.015, 0.000, 0.696
1.575, 0.015, 0.000, 0.696
1.585, 0.015, 0.000, 0.597
1.595, 0.015, 0.000, 0.597
1.605, 0.015, 0.000, 0.535
1.615, 0.015, 0.000, 0.535
1.625, 0.015, 0.000, 0.433
1.635, 0.015, 0.000, 0.433
1.645, 0.015, 0.000, 0.350
1.655, 0.015, 0.000, 0.350
1.665, 0.015, 0.000, 0.438
1.675, 0.015, 0.000, 0.438
1.685, 0.015, 0.000, 0.533
1.695, 0.015, 0.000, 0.533
1.705, 0.015, 0.000, 0.515
1.715, 0.015, 0.000, 0.515
1.725, 0.015, 0.000, 0.542
1.735, 0.015, 0.000, 0.542
1.745, 0.015, 0.000, 0.554
1.755, 0.015, 0.000, 0.554
1.765, 0.015, 0.000, 0.563
1.775, 0.015, 0.000, 0.563
1.785, 0.015, 0.000, 0.571
1.795, 0.015, 0.000, 0.571
1.805, 0.015, 0.000, 0.584
1.815, 0.015, 0.000, 0.584
1.825, 0.015, 0.000, 0.605
1.835, 0.015, 0.000, 0.605
1.845, 0.015, 0.000, 0.606
1.855, 0.015, 0.000, 0.606
1.865, 0.015, 0.000, 0.575
1.875, 0.015, 0.000, 0.575
1.885, 0.015, 0.000, 0.556
1.895, 0.015, 0.000, 0.556
1.905, 0.015, 0.000, 0.533
1.915, 0.015, 0.000, 0.533
1.925, 0.015, 0.000, 0.491
1.935, 0.015, 0.000, 0.491
1.945, 0.015, 0.000, 0.508
1.955, 0.015, 0.000, 0.508
1.965, 0.015, 0.000, 0.537
1.975, 0.015, 0.000, 0.537
1.985, 0.015, 0.000, 0.555
1.995, 0.015, 0.000, 0.555
2.005, 0.015, 0.000, 0.549
2.015, 0.015, 0.000, 0.549
2.025, 0.015, 0.000, 0.540
2.035, 0.015, 0.000, 0.540
2.045, 0.015, 0.000, 0.528
2.055, 0.015, 0.000, 0.528
2.065, 0.015, 0.000, 0.513
2.075, 0.015, 0.000, 0.513
2.085, 0.015, 0.000, 0.496
2.095, 0.015, 0.000, 0.496
2.105, 0.015, 0.000, 0.483
2.115, 0.015, 0.000, 0.483
2.125, 0.015, 0.000, 0.459
2.135, 0.015, 0.000, 0.459
2.145, 0.015, 0.000, 0.413
2.155, 0.015, 0.000, 0.413
2.165, 0.015, 0.000, 0.342
2.175, 0.015, 0.000, 0.342
2.185, 0.015, 0.000, 0.302
2.195, 0.015, 0.000, 0.302
2.205, 0.015, 0.000, 0.412
2.215, 0.015, 0.000, 0.412
2.225, 0.015, 0.000, 0.501
2.235, 0.015, 0.000, 0.501
2.245, 0.015, 0.000, 0.582
2.255, 0.015, 0.000, 0.582
2.265, 0.015, 0.000, 0.656
2.275, 0.015, 0.000, 0.656
2.285, 0.015, 0.000, 0.612
2.295, 0.015, 0.000, 0.612
2.305, 0.015, 0.000, 0.565
2.315, 0.015, 0.000, 0.565
2.325, 0.015, 0.000, 0.514
2.335, 0.015, 0.000, 0.514
2.345, 0.015, 0.000, 0.462
2.355, 0.015, 0.000, 0.462
2.365, 0.015, 0.000, 0.408
2.375, 0.015, 0.000, 0.408
2.385, 0.015, 0.000, 0.350
2.395, 0.015, 0.000, 0.350
2.405, 0.015, 0.000, 0.280
2.415, 0.015, 0.000, 0.280
2.425, 0.015, 0.000, 0.246
2.435, 0.015, 0.000, 0.246
2.445, 0.015, 0.000, 0.333
2.455, 0.015, 0.000, 0.333
2.465, 0.015, 0.000, 0.412
2.475, 0.015, 0.000, 0.412
2.485, 0.015, 0.000, 0.418
2.495, 0.015, 0.000, 0.418
2.505, 0.015, 0.000, 0.450
2.515, 0.015, 0.000, 0.450
2.525, 0.015, 0.000, 0.425
2.535, 0.015, 0.000, 0.425
2.545, 0.015, 0.000, 0.371
2.555, 0.015, 0.000, 0.371
2.565, 0.015, 0.000, 0.296
2.575, 0.015, 0.000, 0.296
2.585, 0.015, 0.000, 0.212
2.595, 0.015, 0.000, 0.212
2.605, 0.015, 0.000, 0.186
2.615, 0.015, 0.000, 0.186
2.625, 0.015, 0.000, 0.281
2.635, 0.015, 0.000, 0.281
2.645, 0.015, 0.000, 0.325
2.655, 0.015, 0.000, 0.325
2.665, 0.015, 0.000, 0.344
2.675, 0.015, 0.000, 0.344
2.685, 0.015, 0.000, 0.306
2.695, 0.015, 0.000, 0.306
2.705, 0.015, 0.000, 0.292
2.715, 0.015, 0.000, 0.292
2.725, 0.015, 0.000, 0.257
2.735, 0.015, 0.000, 0.257
2.745, 0.015, 0.000, 0.220
2.755, 0.015, 0.000, 0.220
2.765, 0.015, 0.000, 0.173
2.775, 0.015, 0.000, 0.173
2.785, 0.015, 0.000, 0.105
2.795, 0.015, 0.000, 0.105
0.005, 0.025, 0.000, 0.522
0.015, 0.025, 0.000, 0.522
0.025, 0.025, 0.000, 0.549
0.035, 0.025, 0.000, 0.549
0.045, 0.025, 0.000, 0.579
0.055, 0.025, 0.000, 0.579
0.065, 0.025, 0.000, 0.615
0.075, 0.025, 0.000, 0.615
0.085, 0.025, 0.000, 0.650
0.095, 0.025, 0.000, 0.650
0.105, 0.025, 0.000, 0.674
0.115, 0.025, 0.000, 0.674
0.125, 0.025, 0.000, 0.694
0.135, 0.025, 0.000, 0.694
0.145, 0.025, 0.000, 0.710
0.155, 0.025, 0.000, 0.710
0.165, 0.025, 0.000, 0.722
0.175, 0.025, 0.000, 0.722
0.185, 0.025, 0.000, 0.731
0.195, 0.025, 0.000, 0.731
0.205, 0.025, 0.000, 0.696
0.215, 0.025, 0.000, 0.696
0.225, 0.025, 0.000, 0.700
0.235, 0.025, 0.000, 0.700
0.245, 0.025, 0.000, 0.699
0.255, 0.025, 0.000, 0.699
0.265, 0.025, 0.000, 0.691
0.275, 0.025, 0.000, 0.691
0.285, 0.025, 0.000, 0.736
0.295, 0.025, 0.000, 0.736
0.305, 0.025, 0.000, 0.713
0.315, 0.025, 0.000, 0.713
0.325, 0.025, 0.000, 0.698
0.335, 0.025, 0.000, 0.698
0.345, 0.025, 0.000, 0.930
0.355, 0.025, 0.000, 0.930
0.365, 0.025, 0.000, 0.981
0.375, 0.025, 0.000, 0.981
0.385, 0.025, 0.000, 0.808
0.395, 0.025, 0.000, 0.808
0.405, 0.025, 0.000, 0.876
0.415, 0.025, 0.000, 0.876
0.425, 0.025, 0.000, 0.934
0.435, 0.025, 0.000, 0.934
0.445, 0.025, 0.000, 0.971
0.455, 0.025, 0.000, 0.971
0.465, 0.025, 0.000, 1.001
0.475, 0.025, 0.000, 1.001
0.485, 0.025, 0.000, 1.027
0.495, 0.025, 0.000, 1.027
0.505, 0.025, 0.000, 1.050
0.515, 0.025, 0.000, 1.050
0.525, 0.025, 0.000, 1.071
0.535, 0.025, 0.000, 1.071
0.545, 0.025, 0.000, 1.092
0.555, 0.025, 0.000, 1.092
0.565, 0.025, 0.000, 0.965
0.575, 0.025, 0.000, 0.965
0.585, 0.025, 0.000, 0.983
0.595, 0.025, 0.000, 0.983
0.605, 0.025, 0.000, 1.000
0.615, 0.025, 0.000, 1.000
0.625, 0.025, 0.000, 1.016
0.635, 0.025, 0.000, 1.016
0.645, 0.025, 0.000, 1.025
0.655, 0.025, 0.000, 1.025
0.665, 0.025, 0.000, 1.020
0.675, 0.025, 0.000, 1.020
0.685, 0.025, 0.000, 1.009
0.695, 0.025, 0.000, 1.009
0.705, 0.025, 0.000, 0.996
0.715, 0.025, 0.000, 0.996
0.725, 0.025, 0.000, 0.982
0.735, 0.025, 0.000, 0.982
0.745, 0.025, 0.000, 0.966
0.755, 0.025, 0.000, 0.966
0.765, 0.025, 0.000, 0.947
0.775, 0.025, 0.000, 0.947
0.785, 0.025, 0.000, 0.927
0.795, 0.025, 0.000, 0.927
0.805, 0.025, 0.000, 0.905
0.815, 0.025, 0.000, 0.905
0.825, 0.025, 0.000, 0.883
0.835, 0.025, 0.000, 0.883
0.845, 0.025, 0.000, 1.065
0.855, 0.025, 0.000, 1.065
0.865, 0.025, 0.000, 1.048
0.875, 0.025, 0.000, 1.048
0.885, 0.025, 0.000, 1.031
0.895, 0.025, 0.000, 1.031
0.905, 0.025, 0.000, 1.013
0.915, 0.025, 0.000, 1.013
0.925, 0.025, 0.000, 0.992
0.935, 0.025, 0.000, 0.992
0.945, 0.025, 0.000, 0.969
0.955, 0.025, 0.000, 0.969
0.965, 0.025, 0.000, 0.946
0.975, 0.025, 0.000, 0.946
0.985, 0.025, 0.000, 0.920
0.995, 0.025, 0.000, 0.920
1.005, 0.025, 0.000, 0.890
1.015, 0.025, 0.000, 0.890
1.025, 0.025, 0.000, 0.861
1.035, 0.025, 0.000, 0.861
1.045, 0.025, 0.000, 0.845
1.055, 0.025, 0.000, 0.845
1.065, 0.025, 0.000, 0.856
1.075, 0.025, 0.000, 0.856
1.085, 0.025, 0.000, 0.892
1.095, 0.025, 0.000, 0.892
1.105, 0.025, 0.000, 0.918
1.115, 0.025, 0.000, 0.918
1.125, 0.025, 0.000, 0.929
1.135, 0.025, 0.000, 0.929
1.145, 0.025, 0.000, 0.929
1.155, 0.025, 0.000, 0.929
1.165, 0.025, 0.000, 0.926
1.175, 0.025, 0.000, 0.926
1.185, 0.025, 0.000, 0.922
1.195, 0.025, 0.000, 0.922
1.205, 0.025, 0.000, 0.925
1.215, 0.025, 0.000, 0.925
1.225, 0.025, 0.000, 0.924
1.235, 0.025, 0.000, 0.924
1.245, 0.025, 0.000, 0.918
1.255, 0.025, 0.000, 0.918
1.265, 0.025, 0.000, 0.903
1.275, 0.025, 0.000, 0.903
1.285, 0.025, 0.000, 0.881
1.295, 0.025, 0.000, 0.881
1.305, 0.025, 0.000, 0.838
1.315, 0.025, 0.000, 0.838
1.325, 0.025, 0.000, 0.799
1.335, 0.025, 0.000, 0.799
1.345, 0.025, 0.000, 0.774
1.355, 0.025, 0.000, 0.774
1.365, 0.025, 0.000, 0.764
1.375, 0.025, 0.000, 0.764
1.385, 0.025, 0.000, 0.767
1.395, 0.025, 0.000, 0.767
1.405, 0.025, 0.000, 0.771
1.415, 0.025, 0.000, 0.771
1.425, 0.025, 0.000, 0.767
1.435, 0.025, 0.000, 0.767
1.445, 0.025, 0.000, 0.736
1.455, 0.025, 0.000, 0.736
1.465, 0.025, 0.000, 0.643
1.475, 0.025, 0.000, 0.643
1.485, 0.025, 0.000, 0.579
1.495, 0.025, 0.000, 0.579
1.505, 0.025, 0.000, 0.536
1.515, 0.025, 0.000, 0.536
1.525, 0.025, 0.000, 0.503
1.535, 0.025, 0.000, 0.503
1.545, 0.025, 0.000, 0.461
1.555, 0.025, 0.000, 0.461
1.565, 0.025, 0.000, 0.461
1.575, 0.025, 0.000, 0.461
1.585, 0.025, 0.000, 0.663
1.595, 0.025, 0.000, 0.663
1.605, 0.025, 0.000, 0.446
1.615, 0.025, 0.000, 0.446
1.625, 0.025, 0.000, 0.342
1.635, 0.025, 0.000, 0.342
1.645, 0.025, 0.000, 0.331
1.655, 0.025, 0.000, 0.331
1.665, 0.025, 0.000, 0.448
1.675, 0.025, 0.000, 0.448
1.685, 0.025, 0.000, 0.656
1.695, 0.025, 0.000, 0.656
1.705, 0.025, 0.000, 0.423
1.715, 0.025, 0.000, 0.423
1.725, 0.025, 0.000, 0.463
1.735, 0.025, 0.000, 0.463
1.745, 0.025, 0.000, 0.554
