x,z,saturation,concentration
0.005, 0.005, 0.000, 0.717
0.015, 0.005, 0.000, 0.717
0.025, 0.005, 0.000, 0.747
0.035, 0.005, 0.000, 0.747
0.045, 0.005, 0.000, 0.760
0.055, 0.005, 0.000, 0.760
0.065, 0.005, 0.000, 0.769
0.075, 0.005, 0.000, 0.769
0.085, 0.005, 0.000, 0.779
0.095, 0.005, 0.000, 0.779
0.105, 0.005, 0.000, 0.792
0.115, 0.005, 0.000, 0.792
0.125, 0.005, 0.000, 0.811
0.135, 0.005, 0.000, 0.811
0.145, 0.005, 0.000, 0.837
0.155, 0.005, 0.000, 0.837
0.165, 0.005, 0.000, 0.868
0.175, 0.005, 0.000, 0.868
0.185, 0.005, 0.000, 0.901
0.195, 0.005, 0.000, 0.901
0.205, 0.005, 0.000, 0.934
0.215, 0.005, 0.000, 0.934
0.225, 0.005, 0.000, 0.961
0.235, 0.005, 0.000, 0.961
0.245, 0.005, 0.000, 0.981
0.255, 0.005, 0.000, 0.981
0.265, 0.005, 0.000, 0.995
0.275, 0.005, 0.000, 0.995
0.285, 0.005, 0.000, 1.004
0.295, 0.005, 0.000, 1.004
0.305, 0.005, 0.000, 1.010
0.315, 0.005, 0.000, 1.010
0.325, 0.005, 0.000, 1.017
0.335, 0.005, 0.000, 1.017
0.345, 0.005, 0.000, 1.024
0.355, 0.005, 0.000, 1.024
0.365, 0.005, 0.000, 1.051
0.375, 0.005, 0.000, 1.051
0.385, 0.005, 0.000, 1.083
0.395, 0.005, 0.000, 1.083
0.405, 0.005, 0.000, 1.114
0.415, 0.005, 0.000, 1.114
0.425, 0.005, 0.000, 1.139
0.435, 0.005, 0.000, 1.139
0.445, 0.005, 0.000, 1.157
0.455, 0.005, 0.000, 1.157
0.465, 0.005, 0.000, 1.172
0.475, 0.005, 0.000, 1.172
0.485, 0.005, 0.000, 1.187
0.495, 0.005, 0.000, 1.187
0.505, 0.005, 0.000, 1.200
0.515, 0.005, 0.000, 1.200
0.525, 0.005, 0.000, 1.213
0.535, 0.005, 0.000, 1.213
0.545, 0.005, 0.000, 1.225
0.555, 0.005, 0.000, 1.225
0.565, 0.005, 0.000, 1.237
0.575, 0.005, 0.000, 1.237
0.585, 0.005, 0.000, 1.249
0.595, 0.005, 0.000, 1.249
0.605, 0.005, 0.000, 1.261
0.615, 0.005, 0.000, 1.261
0.625, 0.005, 0.000, 1.272
0.635, 0.005, 0.000, 1.272
0.645, 0.005, 0.000, 1.280
0.655, 0.005, 0.000, 1.280
0.665, 0.005, 0.000, 1.281
0.675, 0.005, 0.000, 1.281
0.685, 0.005, 0.000, 1.279
0.695, 0.005, 0.000, 1.279
0.705, 0.005, 0.000, 1.275
0.715, 0.005, 0.000, 1.275
0.725, 0.005, 0.000, 1.271
0.735, 0.005, 0.000, 1.271
0.745, 0.005, 0.000, 1.266
0.755, 0.005, 0.000, 1.266
0.765, 0.005, 0.000, 1.259
0.775, 0.005, 0.000, 1.259
0.785, 0.005, 0.000, 1.251
0.795, 0.005, 0.000, 1.251
0.805, 0.005, 0.000, 1.242
0.815, 0.005, 0.000, 1.242
0.825, 0.005, 0.000, 1.231
0.835, 0.005, 0.000, 1.231
0.845, 0.005, 0.000, 1.218
0.855, 0.005, 0.000, 1.218
0.865, 0.005, 0.000, 1.204
0.875, 0.005, 0.000, 1.204
0.885, 0.005, 0.000, 1.189
0.895, 0.005, 0.000, 1.189
0.905, 0.005, 0.000, 1.175
0.915, 0.005, 0.000, 1.175
0.925, 0.005, 0.000, 1.162
0.935, 0.005, 0.000, 1.162
0.945, 0.005, 0.000, 1.151
0.955, 0.005, 0.000, 1.151
0.965, 0.005, 0.000, 1.143
0.975, 0.005, 0.000, 1.143
0.985, 0.005, 0.000, 1.138
0.995, 0.005, 0.000, 1.138
1.005, 0.005, 0.000, 1.136
1.015, 0.005, 0.000, 1.136
1.025, 0.005, 0.000, 1.133
1.035, 0.005, 0.000, 1.133
1.045, 0.005, 0.000, 1.126
1.055, 0.005, 0.000, 1.126
1.065, 0.005, 0.000, 1.113
1.075, 0.005, 0.000, 1.113
1.085, 0.005, 0.000, 1.100
1.095, 0.005, 0.000, 1.100
1.105, 0.005, 0.000, 1.097
1.115, 0.005, 0.000, 1.097
1.125, 0.005, 0.000, 1.097
1.135, 0.005, 0.000, 1.097
1.145, 0.005, 0.000, 1.096
1.155, 0.005, 0.000, 1.096
1.165, 0.005, 0.000, 1.094
1.175, 0.005, 0.000, 1.094
1.185, 0.005, 0.000, 1.094
1.195, 0.005, 0.000, 1.094
1.205, 0.005, 0.000, 1.073
1.215, 0.005, 0.000, 1.073
1.225, 0.005, 0.000, 1.061
1.235, 0.005, 0.000, 1.061
1.245, 0.005, 0.000, 1.049
1.255, 0.005, 0.000, 1.049
1.265, 0.005, 0.000, 1.039
1.275, 0.005, 0.000, 1.039
1.285, 0.005, 0.000, 1.025
1.295, 0.005, 0.000, 1.025
1.305, 0.005, 0.000, 1.019
1.315, 0.005, 0.000, 1.019
1.325, 0.005, 0.000, 1.021
1.335, 0.005, 0.000, 1.021
1.345, 0.005, 0.000, 1.012
1.355, 0.005, 0.000, 1.012
1.365, 0.005, 0.000, 1.006
1.375, 0.005, 0.000, 1.006
1.385, 0.005, 0.000, 0.999
1.395, 0.005, 0.000, 0.999
1.405, 0.005, 0.000, 0.988
1.415, 0.005, 0.000, 0.988
1.425, 0.005, 0.000, 0.974
1.435, 0.005, 0.000, 0.974
1.445, 0.005, 0.000, 0.956
1.455, 0.005, 0.000, 0.956
1.465, 0.005, 0.000, 0.957
1.475, 0.005, 0.000, 0.957
1.485, 0.005, 0.000, 0.951
1.495, 0.005, 0.000, 0.951
1.505, 0.005, 0.000, 0.936
1.515, 0.005, 0.000, 0.936
1.525, 0.005, 0.000, 0.905
1.535, 0.005, 0.000, 0.905
1.545, 0.005, 0.000, 0.845
1.555, 0.005, 0.000, 0.845
1.565, 0.005, 0.000, 0.751
1.575, 0.005, 0.000, 0.751
1.585, 0.005, 0.000, 0.687
1.595, 0.005, 0.000, 0.687
1.605, 0.005, 0.000, 0.655
1.615, 0.005, 0.000, 0.655
1.625, 0.005, 0.000, 0.577
1.635, 0.005, 0.000, 0.577
1.645, 0.005, 0.000, 0.580
1.655, 0.005, 0.000, 0.580
1.665, 0.005, 0.000, 0.622
1.675, 0.005, 0.000, 0.622
1.685, 0.005, 0.000, 0.657
1.695, 0.005, 0.000, 0.657
1.705, 0.005, 0.000, 0.603
1.715, 0.005, 0.000, 0.603
1.725, 0.005, 0.000, 0.566
1.735, 0.005, 0.000, 0.566
1.745, 0.005, 0.000, 0.579
1.755, 0.005, 0.000, 0.579
1.765, 0.005, 0.000, 0.594
1.775, 0.005, 0.000, 0.594
1.785, 0.005, 0.000, 0.609
1.795, 0.005, 0.000, 0.609
1.805, 0.005, 0.000, 0.625
1.815, 0.005, 0.000, 0.625
1.825, 0.005, 0.000, 0.645
1.835, 0.005, 0.000, 0.645
1.845, 0.005, 0.000, 0.632
1.855, 0.005, 0.000, 0.632
1.865, 0.005, 0.000, 0.617
1.875, 0.005, 0.000, 0.617
1.885, 0.005, 0.000, 0.600
1.895, 0.005, 0.000, 0.600
1.905, 0.005, 0.000, 0.577
1.915, 0.005, 0.000, 0.577
1.925, 0.005, 0.000, 0.534
1.935, 0.005, 0.000, 0.534
1.945, 0.005, 0.000, 0.549
1.955, 0.005, 0.000, 0.549
1.965, 0.005, 0.000, 0.618
1.975, 0.005, 0.000, 0.618
1.985, 0.005, 0.000, 0.561
1.995, 0.005, 0.000, 0.561
2.005, 0.005, 0.000, 0.547
2.015, 0.005, 0.000, 0.547
2.025, 0.005, 0.000, 0.542
2.035, 0.005, 0.000, 0.542
2.045, 0.005, 0.000, 0.568
2.055, 0.005, 0.000, 0.568
2.065, 0.005, 0.000, 0.625
2.075, 0.005, 0.000, 0.625
2.085, 0.005, 0.000, 0.639
2.095, 0.005, 0.000, 0.639
2.105, 0.005, 0.000, 0.631
2.115, 0.005, 0.000, 0.631
2.125, 0.005, 0.000, 0.615
2.135, 0.005, 0.000, 0.615
2.145, 0.005, 0.000, 0.592
2.155, 0.005, 0.000, 0.592
2.165, 0.005, 0.000, 0.566
2.175, 0.005, 0.000, 0.566
2.185, 0.005, 0.000, 0.538
2.195, 0.005, 0.000, 0.538
2.205, 0.005, 0.000, 0.509
2.215, 0.005, 0.000, 0.509
2.225, 0.005, 0.000, 0.517
2.235, 0.005, 0.000, 0.517
2.245, 0.005, 0.000, 0.585
2.255, 0.005, 0.000, 0.585
2.265, 0.005, 0.000, 0.636
2.275, 0.005, 0.000, 0.636
2.285, 0.005, 0.000, 0.648
2.295, 0.005, 0.000, 0.648
2.305, 0.005, 0.000, 0.647
2.315, 0.005, 0.000, 0.647
2.325, 0.005, 0.000, 0.643
2.335, 0.005, 0.000, 0.643
2.345, 0.005, 0.000, 0.636
2.355, 0.005, 0.000, 0.636
2.365, 0.005, 0.000, 0.628
2.375, 0.005, 0.000, 0.628
2.385, 0.005, 0.000, 0.617
2.395, 0.005, 0.000, 0.617
2.405, 0.005, 0.000, 0.605
2.415, 0.005, 0.000, 0.605
2.425, 0.005, 0.000, 0.592
2.435, 0.005, 0.000, 0.592
2.445, 0.005, 0.000, 0.575
2.455, 0.005, 0.000, 0.575
2.465, 0.005, 0.000, 0.554
2.475, 0.005, 0.000, 0.554
2.485, 0.005, 0.000, 0.528
2.495, 0.005, 0.000, 0.528
2.505, 0.005, 0.000, 0.495
2.515, 0.005, 0.000, 0.495
2.525, 0.005, 0.000, 0.459
2.535, 0.005, 0.000, 0.459
2.545, 0.005, 0.000, 0.426
2.555, 0.005, 0.000, 0.426
2.565, 0.005, 0.000, 0.401
2.575, 0.005, 0.000, 0.401
2.585, 0.005, 0.000, 0.383
2.595, 0.005, 0.000, 0.383
2.605, 0.005, 0.000, 0.366
2.615, 0.005, 0.000, 0.366
2.625, 0.005, 0.000, 0.339
2.635, 0.005, 0.000, 0.339
2.645, 0.005, 0.000, 0.282
2.655, 0.005, 0.000, 0.282
2.665, 0.005, 0.000, 0.315
2.675, 0.005, 0.000, 0.315
2.685, 0.005, 0.000, 0.353
2.695, 0.005, 0.000, 0.353
2.705, 0.005, 0.000, 0.307
2.715, 0.005, 0.000, 0.307
2.725, 0.005, 0.000, 0.253
2.735, 0.005, 0.000, 0.253
2.745, 0.005, 0.000, 0.334
2.755, 0.005, 0.000, 0.334
2.765, 0.005, 0.000, 0.306
2.775, 0.005, 0.000, 0.306
2.785, 0.005, 0.000, 0.260
2.795, 0.005, 0.000, 0.260
0.005, 0.015, 0.000, 0.674
0.015, 0.015, 0.000, 0.674
0.025, 0.015, 0.000, 0.747
0.035, 0.015, 0.000, 0.747
0.045, 0.015, 0.000, 0.760
0.055, 0.015, 0.000, 0.760
0.065, 0.015, 0.000, 0.769
0.075, 0.015, 0.000, 0.769
0.085, 0.015, 0.000, 0.779
0.095, 0.015, 0.000, 0.779
0.105, 0.015, 0.000, 0.792
0.115, 0.015, 0.000, 0.792
0.125, 0.015, 0.000, 0.811
0.135, 0.015, 0.000, 0.811
0.145, 0.015, 0.000, 0.837
0.155, 0.015, 0.000, 0.837
0.165, 0.015, 0.000, 0.781
0.175, 0.015, 0.000, 0.781
0.185, 0.015, 0.000, 0.807
0.195, 0.015, 0.000, 0.807
0.205, 0.015, 0.000, 0.836
0.215, 0.015, 0.000, 0.836
0.225, 0.015, 0.000, 0.861
0.235, 0.015, 0.000, 0.861
0.245, 0.015, 0.000, 0.875
0.255, 0.015, 0.000, 0.875
0.265, 0.015, 0.000, 0.877
0.275, 0.015, 0.000, 0.877
0.285, 0.015, 0.000, 0.852
0.295, 0.015, 0.000, 0.852
0.305, 0.015, 0.000, 1.010
0.315, 0.015, 0.000, 1.010
0.325, 0.015, 0.000, 1.017
0.335, 0.015, 0.000, 1.017
0.345, 0.015, 0.000, 1.024
0.355, 0.015, 0.000, 1.024
0.365, 0.015, 0.000, 1.051
0.375, 0.015, 0.000, 1.051
0.385, 0.015, 0.000, 1.083
0.395, 0.015, 0.000, 1.083
0.405, 0.015, 0.000, 1.114
0.415, 0.015, 0.000, 1.114
0.425, 0.015, 0.000, 1.139
0.435, 0.015, 0.000, 1.139
0.445, 0.015, 0.000, 1.157
0.455, 0.015, 0.000, 1.157
0.465, 0.015, 0.000, 1.172
0.475, 0.015, 0.000, 1.172
0.485, 0.015, 0.000, 1.187
0.495, 0.015, 0.000, 1.187
0.505, 0.015, 0.000, 1.018
0.515, 0.015, 0.000, 1.018
0.525, 0.015, 0.000, 1.033
0.535, 0.015, 0.000, 1.033
0.545, 0.015, 0.000, 1.049
0.555, 0.015, 0.000, 1.049
0.565, 0.015, 0.000, 1.066
0.575, 0.015, 0.000, 1.066
0.585, 0.015, 0.000, 1.083
0.595, 0.015, 0.000, 1.083
0.605, 0.015, 0.000, 1.101
0.615, 0.015, 0.000, 1.101
0.625, 0.015, 0.000, 1.118
0.635, 0.015, 0.000, 1.118
0.645, 0.015, 0.000, 1.129
0.655, 0.015, 0.000, 1.129
0.665, 0.015, 0.000, 1.125
0.675, 0.015, 0.000, 1.125
0.685, 0.015, 0.000, 1.115
0.695, 0.015, 0.000, 1.115
0.705, 0.015, 0.000, 1.104
0.715, 0.015, 0.000, 1.104
0.725, 0.015, 0.000, 1.093
0.735, 0.015, 0.000, 1.093
0.745, 0.015, 0.000, 1.081
0.755, 0.015, 0.000, 1.081
0.765, 0.015, 0.000, 1.067
0.775, 0.015, 0.000, 1.067
0.785, 0.015, 0.000, 1.052
0.795, 0.015, 0.000, 1.052
0.805, 0.015, 0.000, 1.035
0.815, 0.015, 0.000, 1.035
0.825, 0.015, 0.000, 1.017
0.835, 0.015, 0.000, 1.017
0.845, 0.015, 0.000, 0.996
0.855, 0.015, 0.000, 0.996
0.865, 0.015, 0.000, 0.974
0.875, 0.015, 0.000, 0.974
0.885, 0.015, 0.000, 0.952
0.895, 0.015, 0.000, 0.952
0.905, 0.015, 0.000, 0.929
0.915, 0.015, 0.000, 0.929
0.925, 0.015, 0.000, 0.907
0.935, 0.015, 0.000, 0.907
0.945, 0.015, 0.000, 0.885
0.955, 0.015, 0.000, 0.885
0.965, 0.015, 0.000, 0.865
0.975, 0.015, 0.000, 0.865
0.985, 0.015, 0.000, 0.848
0.995, 0.015, 0.000, 0.848
1.005, 0.015, 0.000, 1.136
1.015, 0.015, 0.000, 1.136
1.025, 0.015, 0.000, 1.133
1.035, 0.015, 0.000, 1.133
1.045, 0.015, 0.000, 1.126
1.055, 0.015, 0.000, 1.126
1.065, 0.015, 0.000, 1.113
1.075, 0.015, 0.000, 1.113
1.085, 0.015, 0.000, 1.100
1.095, 0.015, 0.000, 1.100
1.105, 0.015, 0.000, 1.097
1.115, 0.015, 0.000, 1.097
1.125, 0.015, 0.000, 1.097
1.135, 0.015, 0.000, 1.097
1.145, 0.015, 0.000, 1.096
1.155, 0.015, 0.000, 1.096
1.165, 0.015, 0.000, 1.094
1.175, 0.015, 0.000, 1.094
1.185, 0.015, 0.000, 1.094
1.195, 0.015, 0.000, 1.094
1.205, 0.015, 0.000, 1.073
1.215, 0.015, 0.000, 1.073
1.225, 0.015, 0.000, 1.061
1.235, 0.015, 0.000, 1.061
1.245, 0.015, 0.000, 1.049
1.255, 0.015, 0.000, 1.049
1.265, 0.015, 0.000, 1.039
1.275, 0.015, 0.000, 1.039
1.285, 0.015, 0.000, 1.025
1.295, 0.015, 0.000, 1.025
1.305, 0.015, 0.000, 1.019
1.315, 0.015, 0.000, 1.019
1.325, 0.015, 0.000, 1.021
1.335, 0.015, 0.000, 1.021
1.345, 0.015, 0.000, 1.012
1.355, 0.015, 0.000, 1.012
1.365, 0.015, 0.000, 1.006
1.375, 0.015, 0.000, 1.006
1.385, 0.015, 0.000, 0.999
1.395, 0.015, 0.000, 0.999
1.405, 0.015, 0.000, 0.988
1.415, 0.015, 0.000, 0.988
1.425, 0.015, 0.000, 0.974
1.435, 0.015, 0.000, 0.974
1.445, 0.015, 0.000, 0.956
1.455, 0.015, 0.000, 0.956
1.465, 0.015, 0.000, 0.957
1.475, 0.015, 0.000, 0.957
1.485, 0.015, 0.000, 0.951
1.495, 0.015, 0.000, 0.951
1.505, 0.015, 0.000, 0.936
1.515, 0.015, 0.000, 0.936
1.525, 0.015, 0.000, 0.905
1.535, 0.015, 0.000, 0.905
1.545, 0.015, 0.000, 0.845
1.555, 0.015, 0.000, 0.845
1.565, 0.015, 0.000, 0.751
1.575, 0.015, 0.000, 0.751
1.585, 0.015, 0.000, 0.687
1.595, 0.015, 0.000, 0.687
1.605, 0.015, 0.000, 0.655
1.615, 0.015, 0.000, 0.655
1.625, 0.015, 0.000, 0.577
1.635, 0.015, 0.000, 0.577
1.645, 0.015, 0.000, 0.580
1.655, 0.015, 0.000, 0.580
1.665, 0.015, 0.000, 0.622
1.675, 0.015, 0.000, 0.622
1.685, 0.015, 0.000, 0.657
1.695, 0.015, 0.000, 0.657
1.705, 0.015, 0.000, 0.603
1.715, 0.015, 0.000, 0.603
1.725, 0.015, 0.000, 0.566
1.735, 0.015, 0.000, 0.566
1.745, 0.015, 0.000, 0.579
1.755, 0.015, 0.000, 0.579
1.765, 0.015, 0.000, 0.594
1.775, 0.015, 0.000, 0.594
1.785, 0.015, 0.000, 0.609
1.795, 0.015, 0.000, 0.609
1.805, 0.015, 0.000, 0.625
1.815, 0.015, 0.000, 0.625
1.825, 0.015, 0.000, 0.645
1.835, 0.015, 0.000, 0.645
1.845, 0.015, 0.000, 0.632
1.855, 0.015, 0.000, 0.632
1.865, 0.015, 0.000, 0.617
1.875, 0.015, 0.000, 0.617
1.885, 0.015, 0.000, 0.600
1.895, 0.015, 0.000, 0.600
1.905, 0.015, 0.000, 0.577
1.915, 0.015, 0.000, 0.577
1.925, 0.015, 0.000, 0.534
1.935, 0.015, 0.000, 0.534
1.945, 0.015, 0.000, 0.549
1.955, 0.015, 0.000, 0.549
1.965, 0.015, 0.000, 0.618
1.975, 0.015, 0.000, 0.618
1.985, 0.015, 0.000, 0.561
1.995, 0.015, 0.000, 0.561
2.005, 0.015, 0.000, 0.547
2.015, 0.015, 0.000, 0.547
2.025, 0.015, 0.000, 0.542
2.035, 0.015, 0.000, 0.542
2.045, 0.015, 0.000, 0.568
2.055, 0.015, 0.000, 0.568
2.065, 0.015, 0.000, 0.625
2.075, 0.015, 0.000, 0.625
2.085, 0.015, 0.000, 0.639
2.095, 0.015, 0.000, 0.639
2.105, 0.015, 0.000, 0.631
2.115, 0.015, 0.000, 0.631
2.125, 0.015, 0.000, 0.615
2.135, 0.015, 0.000, 0.615
2.145, 0.015, 0.000, 0.592
2.155, 0.015, 0.000, 0.592
2.165, 0.015, 0.000, 0.566
2.175, 0.015, 0.000, 0.566
2.185, 0.015, 0.000, 0.538
2.195, 0.015, 0.000, 0.538
2.205, 0.015, 0.000, 0.509
2.215, 0.015, 0.000, 0.509
2.225, 0.015, 0.000, 0.517
2.235, 0.015, 0.000, 0.517
2.245, 0.015, 0.000, 0.585
2.255, 0.015, 0.000, 0.585
2.265, 0.015, 0.000, 0.636
2.275, 0.015, 0.000, 0.636
2.285, 0.015, 0.000, 0.648
2.295, 0.015, 0.000, 0.648
2.305, 0.015, 0.000, 0.647
2.315, 0.015, 0.000, 0.647
2.325, 0.015, 0.000, 0.643
2.335, 0.015, 0.000, 0.643
2.345, 0.015, 0.000, 0.636
2.355, 0.015, 0.000, 0.636
2.365, 0.015, 0.000, 0.628
2.375, 0.015, 0.000, 0.628
2.385, 0.015, 0.000, 0.617
2.395, 0.015, 0.000, 0.617
2.405, 0.015, 0.000, 0.605
2.415, 0.015, 0.000, 0.605
2.425, 0.015, 0.000, 0.592
2.435, 0.015, 0.000, 0.592
2.445, 0.015, 0.000, 0.575
2.455, 0.015, 0.000, 0.575
2.465, 0.015, 0.000, 0.554
2.475, 0.015, 0.000, 0.554
2.485, 0.015, 0.000, 0.507
2.495, 0.015, 0.000, 0.507
2.505, 0.015, 0.000, 0.474
2.515, 0.015, 0.000, 0.474
2.525, 0.015, 0.000, 0.441
2.535, 0.015, 0.000, 0.441
2.545, 0.015, 0.000, 0.417
2.555, 0.015, 0.000, 0.417
2.565, 0.015, 0.000, 0.404
2.575, 0.015, 0.000, 0.404
2.585, 0.015, 0.000, 0.396
2.595, 0.015, 0.000, 0.396
2.605, 0.015, 0.000, 0.377
2.615, 0.015, 0.000, 0.377
2.625, 0.015, 0.000, 0.340
2.635, 0.015, 0.000, 0.340
2.645, 0.015, 0.000, 0.287
2.655, 0.015, 0.000, 0.287
2.665, 0.015, 0.000, 0.350
2.675, 0.015, 0.000, 0.350
2.685, 0.015, 0.000, 0.375
2.695, 0.015, 0.000, 0.375
2.705, 0.015, 0.000, 0.364
2.715, 0.015, 0.000, 0.364
2.725, 0.015, 0.000, 0.354
2.735, 0.015, 0.000, 0.354
2.745, 0.015, 0.000, 0.334
2.755, 0.015, 0.000, 0.334
2.765, 0.015, 0.000, 0.306
2.775, 0.015, 0.000, 0.306
2.785, 0.015, 0.000, 0.260
2.795, 0.015, 0.000, 0.260
0.005, 0.025, 0.000, 0.674
0.015, 0.025, 0.000, 0.674
0.025, 0.025, 0.000, 0.682
0.035, 0.025, 0.000, 0.682
0.045, 0.025, 0.000, 0.689
0.055, 0.025, 0.000, 0.689
0.065, 0.025, 0.000, 0.698
0.075, 0.025, 0.000, 0.698
0.085, 0.025, 0.000, 0.711
0.095, 0.025, 0.000, 0.711
0.105, 0.025, 0.000, 0.725
0.115, 0.025, 0.000, 0.725
0.125, 0.025, 0.000, 0.740
0.135, 0.025, 0.000, 0.740
0.145, 0.025, 0.000, 0.758
0.155, 0.025, 0.000, 0.758
0.165, 0.025, 0.000, 0.781
0.175, 0.025, 0.000, 0.781
0.185, 0.025, 0.000, 0.807
0.195, 0.025, 0.000, 0.807
0.205, 0.025, 0.000, 0.763
0.215, 0.025, 0.000, 0.763
0.225, 0.025, 0.000, 0.783
0.235, 0.025, 0.000, 0.783
0.245, 0.025, 0.000, 0.792
0.255, 0.025, 0.000, 0.792
0.265, 0.025, 0.000, 0.786
0.275, 0.025, 0.000, 0.786
0.285, 0.025, 0.000, 0.852
0.295, 0.025, 0.000, 0.852
0.305, 0.025, 0.000, 0.809
0.315, 0.025, 0.000, 0.809
0.325, 0.025, 0.000, 0.780
0.335, 0.025, 0.000, 0.780
0.345, 0.025, 0.000, 1.024
0.355, 0.025, 0.000, 1.024
0.365, 0.025, 0.000, 1.051
0.375, 0.025, 0.000, 1.051
0.385, 0.025, 0.000, 0.880
0.395, 0.025, 0.000, 0.880
0.405, 0.025, 0.000, 0.922
0.415, 0.025, 0.000, 0.922
0.425, 0.025, 0.000, 0.952
0.435, 0.025, 0.000, 0.952
0.445, 0.025, 0.000, 0.972
0.455, 0.025, 0.000, 0.972
0.465, 0.025, 0.000, 0.988
0.475, 0.025, 0.000, 0.988
0.485, 0.025, 0.000, 1.003
0.495, 0.025, 0.000, 1.003
0.505, 0.025, 0.000, 1.018
0.515, 0.025, 0.000, 1.018
0.525, 0.025, 0.000, 1.033
0.535, 0.025, 0.000, 1.033
0.545, 0.025, 0.000, 1.049
0.555, 0.025, 0.000, 1.049
0.565, 0.025, 0.000, 0.907
0.575, 0.025, 0.000, 0.907
0.585, 0.025, 0.000, 0.922
0.595, 0.025, 0.000, 0.922
0.605, 0.025, 0.000, 0.939
0.615, 0.025, 0.000, 0.939
0.625, 0.025, 0.000, 0.955
0.635, 0.025, 0.000, 0.955
0.645, 0.025, 0.000, 0.963
0.655, 0.025, 0.000, 0.963
0.665, 0.025, 0.000, 0.955
0.675, 0.025, 0.000, 0.955
0.685, 0.025, 0.000, 0.940
0.695, 0.025, 0.000, 0.940
0.705, 0.025, 0.000, 0.925
0.715, 0.025, 0.000, 0.925
0.725, 0.025, 0.000, 0.909
0.735, 0.025, 0.000, 0.909
0.745, 0.025, 0.000, 0.892
0.755, 0.025, 0.000, 0.892
0.765, 0.025, 0.000, 0.875
0.775, 0.025, 0.000, 0.875
0.785, 0.025, 0.000, 0.858
0.795, 0.025, 0.000, 0.858
0.805, 0.025, 0.000, 0.843
0.815, 0.025, 0.000, 0.843
0.825, 0.025, 0.000, 0.830
0.835, 0.025, 0.000, 0.830
0.845, 0.025, 0.000, 0.996
0.855, 0.025, 0.000, 0.996
0.865, 0.025, 0.000, 0.974
0.875, 0.025, 0.000, 0.974
0.885, 0.025, 0.000, 0.952
0.895, 0.025, 0.000, 0.952
0.905, 0.025, 0.000, 0.929
0.915, 0.025, 0.000, 0.929
0.925, 0.025, 0.000, 0.907
0.935, 0.025, 0.000, 0.907
0.945, 0.025, 0.000, 0.885
0.955, 0.025, 0.000, 0.885
0.965, 0.025, 0.000, 0.865
0.975, 0.025, 0.000, 0.865
0.985, 0.025, 0.000, 0.848
0.995, 0.025, 0.000, 0.848
1.005, 0.025, 0.000, 0.836
1.015, 0.025, 0.000, 0.836
1.025, 0.025, 0.000, 0.832
1.035, 0.025, 0.000, 0.832
1.045, 0.025, 0.000, 0.840
1.055, 0.025, 0.000, 0.840
1.065, 0.025, 0.000, 0.860
1.075, 0.025, 0.000, 0.860
1.085, 0.025, 0.000, 0.882
1.095, 0.025, 0.000, 0.882
1.105, 0.025, 0.000, 0.886
1.115, 0.025, 0.000, 0.886
1.125, 0.025, 0.000, 0.882
1.135, 0.025, 0.000, 0.882
1.145, 0.025, 0.000, 0.877
1.155, 0.025, 0.000, 0.877
1.165, 0.025, 0.000, 0.870
1.175, 0.025, 0.000, 0.870
1.185, 0.025, 0.000, 0.859
1.195, 0.025, 0.000, 0.859
1.205, 0.025, 0.000, 0.868
1.215, 0.025, 0.000, 0.868
1.225, 0.025, 0.000, 0.864
1.235, 0.025, 0.000, 0.864
1.245, 0.025, 0.000, 0.860
1.255, 0.025, 0.000, 0.860
1.265, 0.025, 0.000, 0.851
1.275, 0.025, 0.000, 0.851
1.285, 0.025, 0.000, 0.845
1.295, 0.025, 0.000, 0.845
1.305, 0.025, 0.000, 0.822
1.315, 0.025, 0.000, 0.822
1.325, 0.025, 0.000, 0.788
1.335, 0.025, 0.000, 0.788
1.345, 0.025, 0.000, 0.774
1.355, 0.025, 0.000, 0.774
1.365, 0.025, 0.000, 0.766
1.375, 0.025, 0.000, 0.766
1.385, 0.025, 0.000, 0.764
1.395, 0.025, 0.000, 0.764
1.405, 0.025, 0.000, 0.766
1.415, 0.025, 0.000, 0.766
1.425, 0.025, 0.000, 0.767
1.435, 0.025, 0.000, 0.767
1.445, 0.025, 0.000, 0.758
1.455, 0.025, 0.000, 0.758
1.465, 0.025, 0.000, 0.707
1.475, 0.025, 0.000, 0.707
1.485, 0.025, 0.000, 0.678
1.495, 0.025, 0.000, 0.678
1.505, 0.025, 0.000, 0.643
1.515, 0.025, 0.000, 0.643
1.525, 0.025, 0.000, 0.614
1.535, 0.025, 0.000, 0.614
1.545, 0.025, 0.000, 0.603
1.555, 0.025, 0.000, 0.603
1.565, 0.025, 0.000, 0.623
1.575, 0.025, 0.000, 0.623
1.585, 0.025, 0.000, 0.647
1.595, 0.025, 0.000, 0.647
1.605, 0.025, 0.000, 0.578
1.615, 0.025, 0.000, 0.578
1.625, 0.025, 0.000, 0.551
1.635, 0.025, 0.000, 0.551
1.645, 0.025, 0.000, 0.575
1.655, 0.025, 0.000, 0.575
1.665, 0.025, 0.000, 0.629
1.675, 0.025, 0.000, 0.629
1.685, 0.025, 0.000, 0.660
1.695, 0.025, 0.000, 0.660
1.705, 0.025, 0.000, 0.560
1.715, 0.025, 0.000, 0.560
1.725, 0.025, 0.000, 0.545
1.735, 0.025, 0.000, 0.545
1.745, 0.025, 0.000, 0.579
1.755, 0.025, 0.000, 0.579
