# x, y, gas saturation, co2 concentration 
1.215000e+00, 3.500000e-02, 0.000000e+00, 1.598379e+00 
1.225000e+00, 3.500000e-02, 0.000000e+00, 1.597093e+00 
1.235000e+00, 3.500000e-02, 0.000000e+00, 1.595707e+00 
1.245000e+00, 3.500000e-02, 0.000000e+00, 1.594362e+00 
1.255000e+00, 3.500000e-02, 0.000000e+00, 1.593073e+00 
1.265000e+00, 3.500000e-02, 0.000000e+00, 1.591813e+00 
1.275000e+00, 3.500000e-02, 0.000000e+00, 1.590533e+00 
1.285000e+00, 3.500000e-02, 0.000000e+00, 1.589163e+00 
1.295000e+00, 3.500000e-02, 0.000000e+00, 1.587621e+00 
1.305000e+00, 3.500000e-02, 0.000000e+00, 1.585810e+00 
1.315000e+00, 3.500000e-02, 0.000000e+00, 1.583629e+00 
1.325000e+00, 3.500000e-02, 0.000000e+00, 1.580982e+00 
1.335000e+00, 3.500000e-02, 0.000000e+00, 1.577842e+00 
1.345000e+00, 3.500000e-02, 0.000000e+00, 1.574225e+00 
1.355000e+00, 3.500000e-02, 0.000000e+00, 1.570158e+00 
1.365000e+00, 3.500000e-02, 0.000000e+00, 1.565676e+00 
1.375000e+00, 3.500000e-02, 0.000000e+00, 1.560826e+00 
1.385000e+00, 3.500000e-02, 0.000000e+00, 1.555659e+00 
1.395000e+00, 3.500000e-02, 0.000000e+00, 1.550233e+00 
1.405000e+00, 3.500000e-02, 0.000000e+00, 1.544610e+00 
1.415000e+00, 3.500000e-02, 0.000000e+00, 1.538853e+00 
1.425000e+00, 3.500000e-02, 0.000000e+00, 1.533022e+00 
1.435000e+00, 3.500000e-02, 0.000000e+00, 1.527177e+00 
1.445000e+00, 3.500000e-02, 0.000000e+00, 1.521370e+00 
1.455000e+00, 3.500000e-02, 0.000000e+00, 1.515645e+00 
1.465000e+00, 3.500000e-02, 0.000000e+00, 1.510038e+00 
1.475000e+00, 3.500000e-02, 0.000000e+00, 1.504572e+00 
1.485000e+00, 3.500000e-02, 0.000000e+00, 1.499261e+00 
1.495000e+00, 3.500000e-02, 0.000000e+00, 1.494104e+00 
1.505000e+00, 3.500000e-02, 0.000000e+00, 1.489095e+00 
1.515000e+00, 3.500000e-02, 0.000000e+00, 1.484217e+00 
1.525000e+00, 3.500000e-02, 0.000000e+00, 1.479448e+00 
1.535000e+00, 3.500000e-02, 0.000000e+00, 1.474766e+00 
1.545000e+00, 3.500000e-02, 0.000000e+00, 1.470146e+00 
1.555000e+00, 3.500000e-02, 0.000000e+00, 1.465567e+00 
1.565000e+00, 3.500000e-02, 0.000000e+00, 1.461010e+00 
1.575000e+00, 3.500000e-02, 0.000000e+00, 1.456460e+00 
1.585000e+00, 3.500000e-02, 0.000000e+00, 1.451909e+00 
1.595000e+00, 3.500000e-02, 0.000000e+00, 1.447348e+00 
1.605000e+00, 3.500000e-02, 0.000000e+00, 1.442776e+00 
1.615000e+00, 3.500000e-02, 0.000000e+00, 1.438188e+00 
1.625000e+00, 3.500000e-02, 0.000000e+00, 1.433581e+00 
1.635000e+00, 3.500000e-02, 0.000000e+00, 1.428946e+00 
1.645000e+00, 3.500000e-02, 0.000000e+00, 1.424267e+00 
1.655000e+00, 3.500000e-02, 0.000000e+00, 1.419519e+00 
1.665000e+00, 3.500000e-02, 0.000000e+00, 1.414661e+00 
1.675000e+00, 3.500000e-02, 0.000000e+00, 1.409636e+00 
1.685000e+00, 3.500000e-02, 0.000000e+00, 1.404367e+00 
1.695000e+00, 3.500000e-02, 0.000000e+00, 1.398761e+00 
1.705000e+00, 3.500000e-02, 0.000000e+00, 1.392718e+00 
1.715000e+00, 3.500000e-02, 0.000000e+00, 1.386153e+00 
1.725000e+00, 3.500000e-02, 0.000000e+00, 1.379016e+00 
1.735000e+00, 3.500000e-02, 0.000000e+00, 1.371312e+00 
1.745000e+00, 3.500000e-02, 0.000000e+00, 1.363118e+00 
1.755000e+00, 3.500000e-02, 0.000000e+00, 1.354573e+00 
1.765000e+00, 3.500000e-02, 0.000000e+00, 1.345861e+00 
1.775000e+00, 3.500000e-02, 0.000000e+00, 1.337181e+00 
1.785000e+00, 3.500000e-02, 0.000000e+00, 1.328711e+00 
1.795000e+00, 3.500000e-02, 0.000000e+00, 1.320582e+00 
1.805000e+00, 3.500000e-02, 0.000000e+00, 1.312858e+00 
1.815000e+00, 3.500000e-02, 0.000000e+00, 1.305547e+00 
1.825000e+00, 3.500000e-02, 0.000000e+00, 1.298612e+00 
1.835000e+00, 3.500000e-02, 0.000000e+00, 1.291998e+00 
1.845000e+00, 3.500000e-02, 0.000000e+00, 1.285656e+00 
1.855000e+00, 3.500000e-02, 0.000000e+00, 1.279556e+00 
1.865000e+00, 3.500000e-02, 0.000000e+00, 1.273688e+00 
1.875000e+00, 3.500000e-02, 0.000000e+00, 1.268055e+00 
1.885000e+00, 3.500000e-02, 0.000000e+00, 1.262662e+00 
1.895000e+00, 3.500000e-02, 0.000000e+00, 1.257502e+00 
1.905000e+00, 3.500000e-02, 0.000000e+00, 1.252550e+00 
1.915000e+00, 3.500000e-02, 0.000000e+00, 1.247759e+00 
1.925000e+00, 3.500000e-02, 0.000000e+00, 1.243062e+00 
1.935000e+00, 3.500000e-02, 0.000000e+00, 1.238384e+00 
1.945000e+00, 3.500000e-02, 0.000000e+00, 1.233642e+00 
1.955000e+00, 3.500000e-02, 0.000000e+00, 1.228760e+00 
1.965000e+00, 3.500000e-02, 0.000000e+00, 1.223673e+00 
1.975000e+00, 3.500000e-02, 0.000000e+00, 1.218335e+00 
1.985000e+00, 3.500000e-02, 0.000000e+00, 1.212723e+00 
1.995000e+00, 3.500000e-02, 0.000000e+00, 1.206836e+00 
2.005000e+00, 3.500000e-02, 0.000000e+00, 1.200695e+00 
2.015000e+00, 3.500000e-02, 0.000000e+00, 1.194338e+00 
2.025000e+00, 3.500000e-02, 0.000000e+00, 1.187814e+00 
2.035000e+00, 3.500000e-02, 0.000000e+00, 1.181173e+00 
2.045000e+00, 3.500000e-02, 0.000000e+00, 1.174464e+00 
2.055000e+00, 3.500000e-02, 0.000000e+00, 1.167731e+00 
2.065000e+00, 3.500000e-02, 0.000000e+00, 1.161008e+00 
2.075000e+00, 3.500000e-02, 0.000000e+00, 1.154321e+00 
2.085000e+00, 3.500000e-02, 0.000000e+00, 1.147692e+00 
2.095000e+00, 3.500000e-02, 0.000000e+00, 1.141143e+00 
2.105000e+00, 3.500000e-02, 0.000000e+00, 1.134709e+00 
2.115000e+00, 3.500000e-02, 0.000000e+00, 1.128437e+00 
2.125000e+00, 3.500000e-02, 0.000000e+00, 1.122407e+00 
2.135000e+00, 3.500000e-02, 0.000000e+00, 1.116728e+00 
2.145000e+00, 3.500000e-02, 0.000000e+00, 1.111552e+00 
2.155000e+00, 3.500000e-02, 0.000000e+00, 1.107068e+00 
2.165000e+00, 3.500000e-02, 0.000000e+00, 1.103492e+00 
2.175000e+00, 3.500000e-02, 0.000000e+00, 1.101046e+00 
2.185000e+00, 3.500000e-02, 0.000000e+00, 1.099927e+00 
2.195000e+00, 3.500000e-02, 0.000000e+00, 1.100270e+00 
2.205000e+00, 3.500000e-02, 0.000000e+00, 1.102117e+00 
2.215000e+00, 3.500000e-02, 0.000000e+00, 1.105406e+00 
2.225000e+00, 3.500000e-02, 0.000000e+00, 1.109986e+00 
2.235000e+00, 3.500000e-02, 0.000000e+00, 1.115655e+00 
2.245000e+00, 3.500000e-02, 0.000000e+00, 1.122197e+00 
2.255000e+00, 3.500000e-02, 0.000000e+00, 1.129526e+00 
2.265000e+00, 3.500000e-02, 0.000000e+00, 1.137481e+00 
2.275000e+00, 3.500000e-02, 0.000000e+00, 1.145663e+00 
2.285000e+00, 3.500000e-02, 0.000000e+00, 1.154051e+00 
2.295000e+00, 3.500000e-02, 0.000000e+00, 1.162580e+00 
2.305000e+00, 3.500000e-02, 0.000000e+00, 1.171178e+00 
2.315000e+00, 3.500000e-02, 0.000000e+00, 1.179797e+00 
2.325000e+00, 3.500000e-02, 0.000000e+00, 1.188367e+00 
2.335000e+00, 3.500000e-02, 0.000000e+00, 1.196850e+00 
2.345000e+00, 3.500000e-02, 0.000000e+00, 1.205150e+00 
2.355000e+00, 3.500000e-02, 0.000000e+00, 1.212883e+00 
2.365000e+00, 3.500000e-02, 0.000000e+00, 1.219106e+00 
2.375000e+00, 3.500000e-02, 0.000000e+00, 1.224210e+00 
2.385000e+00, 3.500000e-02, 0.000000e+00, 1.228413e+00 
2.395000e+00, 3.500000e-02, 0.000000e+00, 1.231900e+00 
2.405000e+00, 3.500000e-02, 0.000000e+00, 1.234834e+00 
2.415000e+00, 3.500000e-02, 0.000000e+00, 1.237349e+00 
2.425000e+00, 3.500000e-02, 0.000000e+00, 1.239555e+00 
2.435000e+00, 3.500000e-02, 0.000000e+00, 1.241543e+00 
2.445000e+00, 3.500000e-02, 0.000000e+00, 1.243364e+00 
2.455000e+00, 3.500000e-02, 0.000000e+00, 1.245027e+00 
2.465000e+00, 3.500000e-02, 0.000000e+00, 1.246502e+00 
2.475000e+00, 3.500000e-02, 0.000000e+00, 1.247723e+00 
2.485000e+00, 3.500000e-02, 0.000000e+00, 1.248603e+00 
2.495000e+00, 3.500000e-02, 0.000000e+00, 1.249045e+00 
2.505000e+00, 3.500000e-02, 0.000000e+00, 1.248956e+00 
2.515000e+00, 3.500000e-02, 0.000000e+00, 1.248250e+00 
2.525000e+00, 3.500000e-02, 0.000000e+00, 1.246849e+00 
2.535000e+00, 3.500000e-02, 0.000000e+00, 1.244669e+00 
2.545000e+00, 3.500000e-02, 0.000000e+00, 1.241581e+00 
2.555000e+00, 3.500000e-02, 0.000000e+00, 1.237396e+00 
2.565000e+00, 3.500000e-02, 0.000000e+00, 1.231893e+00 
2.575000e+00, 3.500000e-02, 0.000000e+00, 1.224958e+00 
2.585000e+00, 3.500000e-02, 0.000000e+00, 1.216694e+00 
2.595000e+00, 3.500000e-02, 0.000000e+00, 1.207372e+00 
2.605000e+00, 3.500000e-02, 0.000000e+00, 1.197269e+00 
2.615000e+00, 3.500000e-02, 0.000000e+00, 1.186554e+00 
2.625000e+00, 3.500000e-02, 0.000000e+00, 1.175280e+00 
2.635000e+00, 3.500000e-02, 0.000000e+00, 1.163443e+00 
2.645000e+00, 3.500000e-02, 0.000000e+00, 1.150990e+00 
2.655000e+00, 3.500000e-02, 0.000000e+00, 1.137765e+00 
2.665000e+00, 3.500000e-02, 0.000000e+00, 1.123681e+00 
2.675000e+00, 3.500000e-02, 0.000000e+00, 1.108750e+00 
2.685000e+00, 3.500000e-02, 0.000000e+00, 1.093017e+00 
2.695000e+00, 3.500000e-02, 0.000000e+00, 1.076423e+00 
2.705000e+00, 3.500000e-02, 0.000000e+00, 1.059020e+00 
2.715000e+00, 3.500000e-02, 0.000000e+00, 1.040854e+00 
2.725000e+00, 3.500000e-02, 0.000000e+00, 1.022128e+00 
2.735000e+00, 3.500000e-02, 0.000000e+00, 1.003097e+00 
2.745000e+00, 3.500000e-02, 0.000000e+00, 9.839980e-01 
2.755000e+00, 3.500000e-02, 0.000000e+00, 9.650643e-01 
2.765000e+00, 3.500000e-02, 0.000000e+00, 9.466269e-01 
2.775000e+00, 3.500000e-02, 0.000000e+00, 9.280450e-01 
2.785000e+00, 3.500000e-02, 0.000000e+00, 9.095403e-01 
2.795000e+00, 3.500000e-02, 0.000000e+00, 8.915390e-01 
2.805000e+00, 3.500000e-02, 0.000000e+00, 8.742786e-01 
2.815000e+00, 3.500000e-02, 0.000000e+00, 8.599390e-01 
2.825000e+00, 3.500000e-02, 0.000000e+00, 8.499938e-01 
3.500000e-02, 4.500000e-02, 0.000000e+00, 1.508308e+00 
4.500000e-02, 4.500000e-02, 0.000000e+00, 1.508256e+00 
5.500000e-02, 4.500000e-02, 0.000000e+00, 1.508071e+00 
6.500000e-02, 4.500000e-02, 0.000000e+00, 1.507515e+00 
7.500000e-02, 4.500000e-02, 0.000000e+00, 1.507272e+00 
8.500000e-02, 4.500000e-02, 0.000000e+00, 1.506940e+00 
9.500000e-02, 4.500000e-02, 0.000000e+00, 1.506438e+00 
1.050000e-01, 4.500000e-02, 0.000000e+00, 1.505858e+00 
1.150000e-01, 4.500000e-02, 0.000000e+00, 1.505273e+00 
1.250000e-01, 4.500000e-02, 0.000000e+00, 1.504723e+00 
1.350000e-01, 4.500000e-02, 0.000000e+00, 1.504228e+00 
1.450000e-01, 4.500000e-02, 0.000000e+00, 1.503833e+00 
1.550000e-01, 4.500000e-02, 0.000000e+00, 1.503733e+00 
1.650000e-01, 4.500000e-02, 0.000000e+00, 1.504701e+00 
1.750000e-01, 4.500000e-02, 0.000000e+00, 1.505443e+00 
1.850000e-01, 4.500000e-02, 0.000000e+00, 1.506009e+00 
1.950000e-01, 4.500000e-02, 0.000000e+00, 1.506746e+00 
2.050000e-01, 4.500000e-02, 0.000000e+00, 1.507662e+00 
2.150000e-01, 4.500000e-02, 0.000000e+00, 1.508673e+00 
2.250000e-01, 4.500000e-02, 0.000000e+00, 1.509654e+00 
2.350000e-01, 4.500000e-02, 0.000000e+00, 1.510398e+00 
2.450000e-01, 4.500000e-02, 0.000000e+00, 1.510450e+00 
2.550000e-01, 4.500000e-02, 0.000000e+00, 1.508638e+00 
2.650000e-01, 4.500000e-02, 0.000000e+00, 1.508853e+00 
2.750000e-01, 4.500000e-02, 0.000000e+00, 1.510717e+00 
2.850000e-01, 4.500000e-02, 0.000000e+00, 1.513183e+00 
2.950000e-01, 4.500000e-02, 0.000000e+00, 1.516059e+00 
3.050000e-01, 4.500000e-02, 0.000000e+00, 1.519068e+00 
3.150000e-01, 4.500000e-02, 0.000000e+00, 1.522025e+00 
3.250000e-01, 4.500000e-02, 0.000000e+00, 1.524740e+00 
3.350000e-01, 4.500000e-02, 0.000000e+00, 1.526922e+00 
3.450000e-01, 4.500000e-02, 0.000000e+00, 1.528257e+00 
3.550000e-01, 4.500000e-02, 0.000000e+00, 1.529327e+00 
3.650000e-01, 4.500000e-02, 0.000000e+00, 1.530312e+00 
3.750000e-01, 4.500000e-02, 0.000000e+00, 1.531266e+00 
3.850000e-01, 4.500000e-02, 0.000000e+00, 1.532172e+00 
3.950000e-01, 4.500000e-02, 0.000000e+00, 1.533011e+00 
4.050000e-01, 4.500000e-02, 0.000000e+00, 1.533808e+00 
4.150000e-01, 4.500000e-02, 0.000000e+00, 1.534570e+00 
4.250000e-01, 4.500000e-02, 0.000000e+00, 1.535294e+00 
4.350000e-01, 4.500000e-02, 0.000000e+00, 1.535970e+00 
4.450000e-01, 4.500000e-02, 0.000000e+00, 1.536593e+00 
4.550000e-01, 4.500000e-02, 0.000000e+00, 1.537159e+00 
4.650000e-01, 4.500000e-02, 0.000000e+00, 1.537670e+00 
4.750000e-01, 4.500000e-02, 0.000000e+00, 1.538089e+00 
4.850000e-01, 4.500000e-02, 0.000000e+00, 1.538483e+00 
4.950000e-01, 4.500000e-02, 0.000000e+00, 1.538870e+00 
5.050000e-01, 4.500000e-02, 0.000000e+00, 1.539239e+00 
5.150000e-01, 4.500000e-02, 0.000000e+00, 1.539583e+00 
5.250000e-01, 4.500000e-02, 0.000000e+00, 1.539898e+00 
5.350000e-01, 4.500000e-02, 0.000000e+00, 1.540184e+00 
5.450000e-01, 4.500000e-02, 0.000000e+00, 1.540441e+00 
5.550000e-01, 4.500000e-02, 0.000000e+00, 1.540672e+00 
5.650000e-01, 4.500000e-02, 0.000000e+00, 1.540879e+00 
5.750000e-01, 4.500000e-02, 0.000000e+00, 1.541066e+00 
5.850000e-01, 4.500000e-02, 0.000000e+00, 1.541239e+00 
5.950000e-01, 4.500000e-02, 0.000000e+00, 1.541401e+00 
6.050000e-01, 4.500000e-02, 0.000000e+00, 1.541556e+00 
6.150000e-01, 4.500000e-02, 0.000000e+00, 1.541706e+00 
6.250000e-01, 4.500000e-02, 0.000000e+00, 1.541852e+00 
6.350000e-01, 4.500000e-02, 0.000000e+00, 1.541992e+00 
6.450000e-01, 4.500000e-02, 0.000000e+00, 1.542123e+00 
6.550000e-01, 4.500000e-02, 0.000000e+00, 1.542239e+00 
6.650000e-01, 4.500000e-02, 0.000000e+00, 1.542329e+00 
6.750000e-01, 4.500000e-02, 0.000000e+00, 1.542377e+00 
6.850000e-01, 4.500000e-02, 0.000000e+00, 1.542365e+00 
6.950000e-01, 4.500000e-02, 0.000000e+00, 1.542274e+00 
7.050000e-01, 4.500000e-02, 0.000000e+00, 1.542101e+00 
7.150000e-01, 4.500000e-02, 0.000000e+00, 1.541879e+00 
7.250000e-01, 4.500000e-02, 0.000000e+00, 1.541866e+00 
7.350000e-01, 4.500000e-02, 0.000000e+00, 1.541887e+00 
7.450000e-01, 4.500000e-02, 0.000000e+00, 1.541759e+00 
7.550000e-01, 4.500000e-02, 0.000000e+00, 1.541514e+00 
7.650000e-01, 4.500000e-02, 0.000000e+00, 1.541206e+00 
7.750000e-01, 4.500000e-02, 0.000000e+00, 1.540871e+00 
7.850000e-01, 4.500000e-02, 0.000000e+00, 1.540535e+00 
7.950000e-01, 4.500000e-02, 0.000000e+00, 1.540211e+00 
8.050000e-01, 4.500000e-02, 0.000000e+00, 1.539901e+00 
8.150000e-01, 4.500000e-02, 0.000000e+00, 1.539598e+00 
8.250000e-01, 4.500000e-02, 0.000000e+00, 1.539288e+00 
8.350000e-01, 4.500000e-02, 0.000000e+00, 1.538950e+00 
8.450000e-01, 4.500000e-02, 0.000000e+00, 1.538564e+00 
8.550000e-01, 4.500000e-02, 0.000000e+00, 1.538117e+00 
8.650000e-01, 4.500000e-02, 0.000000e+00, 1.537595e+00 
8.750000e-01, 4.500000e-02, 0.000000e+00, 1.536987e+00 
8.850000e-01, 4.500000e-02, 0.000000e+00, 1.536289e+00 
8.950000e-01, 4.500000e-02, 0.000000e+00, 1.535489e+00 
9.050000e-01, 4.500000e-02, 0.000000e+00, 1.534586e+00 
9.150000e-01, 4.500000e-02, 0.000000e+00, 1.533587e+00 
9.250000e-01, 4.500000e-02, 0.000000e+00, 1.532508e+00 
9.350000e-01, 4.500000e-02, 0.000000e+00, 1.531362e+00 
9.450000e-01, 4.500000e-02, 0.000000e+00, 1.530155e+00 
9.550000e-01, 4.500000e-02, 0.000000e+00, 1.528875e+00 
9.650000e-01, 4.500000e-02, 0.000000e+00, 1.527444e+00 
9.750000e-01, 4.500000e-02, 0.000000e+00, 1.525615e+00 
9.850000e-01, 4.500000e-02, 0.000000e+00, 1.524116e+00 
9.950000e-01, 4.500000e-02, 0.000000e+00, 1.522843e+00 
1.005000e+00, 4.500000e-02, 0.000000e+00, 1.521538e+00 
1.015000e+00, 4.500000e-02, 0.000000e+00, 1.520141e+00 
1.025000e+00, 4.500000e-02, 0.000000e+00, 1.518651e+00 
1.035000e+00, 4.500000e-02, 0.000000e+00, 1.517081e+00 
1.045000e+00, 4.500000e-02, 0.000000e+00, 1.515437e+00 
1.055000e+00, 4.500000e-02, 0.000000e+00, 1.513716e+00 
1.065000e+00, 4.500000e-02, 0.000000e+00, 1.511911e+00 
1.075000e+00, 4.500000e-02, 0.000000e+00, 1.510017e+00 
1.085000e+00, 4.500000e-02, 0.000000e+00, 1.508029e+00 
1.095000e+00, 4.500000e-02, 0.000000e+00, 1.505949e+00 
