x,z,saturation,concentration
2.035, 0.005, 0.000, 0.000
2.045, 0.005, 0.000, 0.000
2.055, 0.005, 0.000, 0.000
2.065, 0.005, 0.000, 0.000
2.075, 0.005, 0.000, 0.000
2.085, 0.005, 0.000, 0.000
2.095, 0.005, 0.000, 0.000
2.105, 0.005, 0.000, 0.000
2.115, 0.005, 0.000, 0.000
2.125, 0.005, 0.000, 0.000
2.135, 0.005, 0.000, 0.000
2.145, 0.005, 0.000, 0.000
2.155, 0.005, 0.000, 0.000
2.165, 0.005, 0.000, 0.000
2.175, 0.005, 0.000, 0.000
2.185, 0.005, 0.000, 0.000
2.195, 0.005, 0.000, 0.000
2.205, 0.005, 0.000, 0.000
2.215, 0.005, 0.000, 0.000
2.225, 0.005, 0.000, 0.000
2.235, 0.005, 0.000, 0.000
2.245, 0.005, 0.000, 0.000
2.255, 0.005, 0.000, 0.000
2.265, 0.005, 0.000, 0.000
2.275, 0.005, 0.000, 0.000
2.285, 0.005, 0.000, 0.000
2.295, 0.005, 0.000, 0.000
2.305, 0.005, 0.000, 0.000
2.315, 0.005, 0.000, 0.000
2.325, 0.005, 0.000, 0.000
2.335, 0.005, 0.000, 0.000
2.345, 0.005, 0.000, 0.000
2.355, 0.005, 0.000, 0.000
2.365, 0.005, 0.000, 0.000
2.375, 0.005, 0.000, 0.000
2.385, 0.005, 0.000, 0.000
2.395, 0.005, 0.000, 0.000
2.405, 0.005, 0.000, 0.000
2.415, 0.005, 0.000, 0.000
2.425, 0.005, 0.000, 0.000
2.435, 0.005, 0.000, 0.000
2.445, 0.005, 0.000, 0.000
2.455, 0.005, 0.000, 0.000
2.465, 0.005, 0.000, 0.000
2.475, 0.005, 0.000, 0.000
2.485, 0.005, 0.000, 0.000
2.495, 0.005, 0.000, 0.000
2.505, 0.005, 0.000, 0.000
2.515, 0.005, 0.000, 0.000
2.525, 0.005, 0.000, 0.000
2.535, 0.005, 0.000, 0.000
2.545, 0.005, 0.000, 0.000
2.555, 0.005, 0.000, 0.000
2.565, 0.005, 0.000, 0.000
2.575, 0.005, 0.000, 0.000
2.585, 0.005, 0.000, 0.000
2.595, 0.005, 0.000, 0.000
2.605, 0.005, 0.000, 0.000
2.615, 0.005, 0.000, 0.000
2.625, 0.005, 0.000, 0.000
2.635, 0.005, 0.000, 0.000
2.645, 0.005, 0.000, 0.000
2.655, 0.005, 0.000, 0.000
2.665, 0.005, 0.000, 0.000
2.675, 0.005, 0.000, 0.000
2.685, 0.005, 0.000, 0.000
2.695, 0.005, 0.000, 0.000
2.705, 0.005, 0.000, 0.000
2.715, 0.005, 0.000, 0.000
2.725, 0.005, 0.000, 0.000
2.735, 0.005, 0.000, 0.000
2.745, 0.005, 0.000, 0.000
2.755, 0.005, 0.000, 0.000
2.765, 0.005, 0.000, 0.000
2.775, 0.005, 0.000, 0.000
2.785, 0.005, 0.000, 0.000
2.795, 0.005, 0.000, 0.000
0.005, 0.015, 0.000, 0.000
0.015, 0.015, 0.000, 0.000
0.025, 0.015, 0.000, 0.000
0.035, 0.015, 0.000, 0.000
0.045, 0.015, 0.000, 0.000
0.055, 0.015, 0.000, 0.000
0.065, 0.015, 0.000, 0.000
0.075, 0.015, 0.000, 0.000
0.085, 0.015, 0.000, 0.000
0.095, 0.015, 0.000, 0.000
0.105, 0.015, 0.000, 0.000
0.115, 0.015, 0.000, 0.000
0.125, 0.015, 0.000, 0.000
0.135, 0.015, 0.000, 0.000
0.145, 0.015, 0.000, 0.000
0.155, 0.015, 0.000, 0.000
0.165, 0.015, 0.000, 0.000
0.175, 0.015, 0.000, 0.000
0.185, 0.015, 0.000, 0.000
0.195, 0.015, 0.000, 0.000
0.205, 0.015, 0.000, 0.000
0.215, 0.015, 0.000, 0.000
0.225, 0.015, 0.000, 0.000
0.235, 0.015, 0.000, 0.000
0.245, 0.015, 0.000, 0.001
0.255, 0.015, 0.000, 0.001
0.265, 0.015, 0.000, 0.006
0.275, 0.015, 0.000, 0.006
0.285, 0.015, 0.000, 0.021
0.295, 0.015, 0.000, 0.021
0.305, 0.015, 0.000, 0.058
0.315, 0.015, 0.000, 0.058
0.325, 0.015, 0.000, 0.129
0.335, 0.015, 0.000, 0.129
0.345, 0.015, 0.000, 0.254
0.355, 0.015, 0.000, 0.254
0.365, 0.015, 0.000, 0.427
0.375, 0.015, 0.000, 0.427
0.385, 0.015, 0.000, 0.611
0.395, 0.015, 0.000, 0.611
0.405, 0.015, 0.000, 0.760
0.415, 0.015, 0.000, 0.760
0.425, 0.015, 0.000, 0.848
0.435, 0.015, 0.000, 0.848
0.445, 0.015, 0.000, 0.492
0.455, 0.015, 0.000, 0.492
0.465, 0.015, 0.000, 0.273
0.475, 0.015, 0.000, 0.273
0.485, 0.015, 0.000, 0.124
0.495, 0.015, 0.000, 0.124
0.505, 0.015, 0.000, 0.043
0.515, 0.015, 0.000, 0.043
0.525, 0.015, 0.000, 0.079
0.535, 0.015, 0.000, 0.079
0.545, 0.015, 0.000, 0.400
0.555, 0.015, 0.000, 0.400
0.565, 0.015, 0.000, 0.725
0.575, 0.015, 0.000, 0.725
0.585, 0.015, 0.000, 0.928
0.595, 0.015, 0.000, 0.928
0.605, 0.015, 0.000, 1.054
0.615, 0.015, 0.000, 1.054
0.625, 0.015, 0.000, 1.143
0.635, 0.015, 0.000, 1.143
0.645, 0.015, 0.000, 1.209
0.655, 0.015, 0.000, 1.209
0.665, 0.015, 0.000, 1.257
0.675, 0.015, 0.000, 1.257
0.685, 0.015, 0.000, 1.293
0.695, 0.015, 0.000, 1.293
0.705, 0.015, 0.000, 1.321
0.715, 0.015, 0.000, 1.321
0.725, 0.015, 0.000, 1.343
0.735, 0.015, 0.000, 1.343
0.745, 0.015, 0.000, 1.361
0.755, 0.015, 0.000, 1.361
0.765, 0.015, 0.000, 1.374
0.775, 0.015, 0.000, 1.374
0.785, 0.015, 0.000, 1.384
0.795, 0.015, 0.000, 1.384
0.805, 0.015, 0.000, 1.391
0.815, 0.015, 0.000, 1.391
0.825, 0.015, 0.000, 1.397
0.835, 0.015, 0.000, 1.397
0.845, 0.015, 0.000, 1.394
0.855, 0.015, 0.000, 1.394
0.865, 0.015, 0.000, 1.389
0.875, 0.015, 0.000, 1.389
0.885, 0.015, 0.000, 1.383
0.895, 0.015, 0.000, 1.383
0.905, 0.015, 0.000, 1.375
0.915, 0.015, 0.000, 1.375
0.925, 0.015, 0.000, 1.365
0.935, 0.015, 0.000, 1.365
0.945, 0.015, 0.000, 1.352
0.955, 0.015, 0.000, 1.352
0.965, 0.015, 0.000, 1.336
0.975, 0.015, 0.000, 1.336
0.985, 0.015, 0.000, 1.316
0.995, 0.015, 0.000, 1.316
1.005, 0.015, 0.000, 1.252
1.015, 0.015, 0.000, 1.252
1.025, 0.015, 0.000, 1.222
1.035, 0.015, 0.000, 1.222
1.045, 0.015, 0.000, 1.187
1.055, 0.015, 0.000, 1.187
1.065, 0.015, 0.000, 1.145
1.075, 0.015, 0.000, 1.145
1.085, 0.015, 0.000, 1.096
1.095, 0.015, 0.000, 1.096
1.105, 0.015, 0.000, 1.036
1.115, 0.015, 0.000, 1.036
1.125, 0.015, 0.000, 0.966
1.135, 0.015, 0.000, 0.966
1.145, 0.015, 0.000, 0.882
1.155, 0.015, 0.000, 0.882
1.165, 0.015, 0.000, 0.782
1.175, 0.015, 0.000, 0.782
1.185, 0.015, 0.000, 0.661
1.195, 0.015, 0.000, 0.661
1.205, 0.015, 0.000, 0.516
1.215, 0.015, 0.000, 0.516
1.225, 0.015, 0.000, 0.350
1.235, 0.015, 0.000, 0.350
1.245, 0.015, 0.000, 0.192
1.255, 0.015, 0.000, 0.192
1.265, 0.015, 0.000, 0.078
1.275, 0.015, 0.000, 0.078
1.285, 0.015, 0.000, 0.022
1.295, 0.015, 0.000, 0.022
1.305, 0.015, 0.000, 0.004
1.315, 0.015, 0.000, 0.004
1.325, 0.015, 0.000, 0.001
1.335, 0.015, 0.000, 0.001
1.345, 0.015, 0.000, 0.000
1.355, 0.015, 0.000, 0.000
1.365, 0.015, 0.000, 0.000
1.375, 0.015, 0.000, 0.000
1.385, 0.015, 0.000, 0.000
1.395, 0.015, 0.000, 0.000
1.405, 0.015, 0.000, 0.000
1.415, 0.015, 0.000, 0.000
1.425, 0.015, 0.000, 0.000
1.435, 0.015, 0.000, 0.000
1.445, 0.015, 0.000, 0.000
1.455, 0.015, 0.000, 0.000
1.465, 0.015, 0.000, 0.000
1.475, 0.015, 0.000, 0.000
1.485, 0.015, 0.000, 0.000
1.495, 0.015, 0.000, 0.000
1.505, 0.015, 0.000, 0.000
1.515, 0.015, 0.000, 0.000
1.525, 0.015, 0.000, 0.000
1.535, 0.015, 0.000, 0.000
1.545, 0.015, 0.000, 0.000
1.555, 0.015, 0.000, 0.000
1.565, 0.015, 0.000, 0.000
1.575, 0.015, 0.000, 0.000
1.585, 0.015, 0.000, 0.000
1.595, 0.015, 0.000, 0.000
1.605, 0.015, 0.000, 0.000
1.615, 0.015, 0.000, 0.000
1.625, 0.015, 0.000, 0.000
1.635, 0.015, 0.000, 0.000
1.645, 0.015, 0.000, 0.000
1.655, 0.015, 0.000, 0.000
1.665, 0.015, 0.000, 0.000
1.675, 0.015, 0.000, 0.000
1.685, 0.015, 0.000, 0.000
1.695, 0.015, 0.000, 0.000
1.705, 0.015, 0.000, 0.000
1.715, 0.015, 0.000, 0.000
1.725, 0.015, 0.000, 0.000
1.735, 0.015, 0.000, 0.000
1.745, 0.015, 0.000, 0.000
1.755, 0.015, 0.000, 0.000
1.765, 0.015, 0.000, 0.000
1.775, 0.015, 0.000, 0.000
1.785, 0.015, 0.000, 0.000
1.795, 0.015, 0.000, 0.000
1.805, 0.015, 0.000, 0.000
1.815, 0.015, 0.000, 0.000
1.825, 0.015, 0.000, 0.000
1.835, 0.015, 0.000, 0.000
1.845, 0.015, 0.000, 0.000
1.855, 0.015, 0.000, 0.000
1.865, 0.015, 0.000, 0.000
1.875, 0.015, 0.000, 0.000
1.885, 0.015, 0.000, 0.000
1.895, 0.015, 0.000, 0.000
1.905, 0.015, 0.000, 0.000
1.915, 0.015, 0.000, 0.000
1.925, 0.015, 0.000, 0.000
1.935, 0.015, 0.000, 0.000
1.945, 0.015, 0.000, 0.000
1.955, 0.015, 0.000, 0.000
1.965, 0.015, 0.000, 0.000
1.975, 0.015, 0.000, 0.000
1.985, 0.015, 0.000, 0.000
1.995, 0.015, 0.000, 0.000
2.005, 0.015, 0.000, 0.000
2.015, 0.015, 0.000, 0.000
2.025, 0.015, 0.000, 0.000
2.035, 0.015, 0.000, 0.000
2.045, 0.015, 0.000, 0.000
2.055, 0.015, 0.000, 0.000
2.065, 0.015, 0.000, 0.000
2.075, 0.015, 0.000, 0.000
2.085, 0.015, 0.000, 0.000
2.095, 0.015, 0.000, 0.000
2.105, 0.015, 0.000, 0.000
2.115, 0.015, 0.000, 0.000
2.125, 0.015, 0.000, 0.000
2.135, 0.015, 0.000, 0.000
2.145, 0.015, 0.000, 0.000
2.155, 0.015, 0.000, 0.000
2.165, 0.015, 0.000, 0.000
2.175, 0.015, 0.000, 0.000
2.185, 0.015, 0.000, 0.000
2.195, 0.015, 0.000, 0.000
2.205, 0.015, 0.000, 0.000
2.215, 0.015, 0.000, 0.000
2.225, 0.015, 0.000, 0.000
2.235, 0.015, 0.000, 0.000
2.245, 0.015, 0.000, 0.000
2.255, 0.015, 0.000, 0.000
2.265, 0.015, 0.000, 0.000
2.275, 0.015, 0.000, 0.000
2.285, 0.015, 0.000, 0.000
2.295, 0.015, 0.000, 0.000
2.305, 0.015, 0.000, 0.000
2.315, 0.015, 0.000, 0.000
2.325, 0.015, 0.000, 0.000
2.335, 0.015, 0.000, 0.000
2.345, 0.015, 0.000, 0.000
2.355, 0.015, 0.000, 0.000
2.365, 0.015, 0.000, 0.000
2.375, 0.015, 0.000, 0.000
2.385, 0.015, 0.000, 0.000
2.395, 0.015, 0.000, 0.000
2.405, 0.015, 0.000, 0.000
2.415, 0.015, 0.000, 0.000
2.425, 0.015, 0.000, 0.000
2.435, 0.015, 0.000, 0.000
2.445, 0.015, 0.000, 0.000
2.455, 0.015, 0.000, 0.000
2.465, 0.015, 0.000, 0.000
2.475, 0.015, 0.000, 0.000
2.485, 0.015, 0.000, 0.000
2.495, 0.015, 0.000, 0.000
2.505, 0.015, 0.000, 0.000
2.515, 0.015, 0.000, 0.000
2.525, 0.015, 0.000, 0.000
2.535, 0.015, 0.000, 0.000
2.545, 0.015, 0.000, 0.000
2.555, 0.015, 0.000, 0.000
2.565, 0.015, 0.000, 0.000
2.575, 0.015, 0.000, 0.000
2.585, 0.015, 0.000, 0.000
2.595, 0.015, 0.000, 0.000
2.605, 0.015, 0.000, 0.000
2.615, 0.015, 0.000, 0.000
2.625, 0.015, 0.000, 0.000
2.635, 0.015, 0.000, 0.000
2.645, 0.015, 0.000, 0.000
2.655, 0.015, 0.000, 0.000
2.665, 0.015, 0.000, 0.000
2.675, 0.015, 0.000, 0.000
2.685, 0.015, 0.000, 0.000
2.695, 0.015, 0.000, 0.000
2.705, 0.015, 0.000, 0.000
2.715, 0.015, 0.000, 0.000
2.725, 0.015, 0.000, 0.000
2.735, 0.015, 0.000, 0.000
2.745, 0.015, 0.000, 0.000
2.755, 0.015, 0.000, 0.000
2.765, 0.015, 0.000, 0.000
2.775, 0.015, 0.000, 0.000
2.785, 0.015, 0.000, 0.000
2.795, 0.015, 0.000, 0.000
0.005, 0.025, 0.000, 0.000
0.015, 0.025, 0.000, 0.000
0.025, 0.025, 0.000, 0.000
0.035, 0.025, 0.000, 0.000
0.045, 0.025, 0.000, 0.000
0.055, 0.025, 0.000, 0.000
0.065, 0.025, 0.000, 0.000
0.075, 0.025, 0.000, 0.000
0.085, 0.025, 0.000, 0.000
0.095, 0.025, 0.000, 0.000
0.105, 0.025, 0.000, 0.000
0.115, 0.025, 0.000, 0.000
0.125, 0.025, 0.000, 0.000
0.135, 0.025, 0.000, 0.000
0.145, 0.025, 0.000, 0.000
0.155, 0.025, 0.000, 0.000
0.165, 0.025, 0.000, 0.000
0.175, 0.025, 0.000, 0.000
0.185, 0.025, 0.000, 0.000
0.195, 0.025, 0.000, 0.000
0.205, 0.025, 0.000, 0.000
0.215, 0.025, 0.000, 0.000
0.225, 0.025, 0.000, 0.000
0.235, 0.025, 0.000, 0.000
0.245, 0.025, 0.000, 0.001
0.255, 0.025, 0.000, 0.001
0.265, 0.025, 0.000, 0.004
0.275, 0.025, 0.000, 0.004
0.285, 0.025, 0.000, 0.021
0.295, 0.025, 0.000, 0.021
0.305, 0.025, 0.000, 0.057
0.315, 0.025, 0.000, 0.057
0.325, 0.025, 0.000, 0.137
0.335, 0.025, 0.000, 0.137
0.345, 0.025, 0.000, 0.254
0.355, 0.025, 0.000, 0.254
0.365, 0.025, 0.000, 0.427
0.375, 0.025, 0.000, 0.427
0.385, 0.025, 0.000, 0.729
0.395, 0.025, 0.000, 0.729
0.405, 0.025, 0.000, 0.888
0.415, 0.025, 0.000, 0.888
0.425, 0.025, 0.000, 0.932
0.435, 0.025, 0.000, 0.932
0.445, 0.025, 0.000, 0.629
0.455, 0.025, 0.000, 0.629
0.465, 0.025, 0.000, 0.301
0.475, 0.025, 0.000, 0.301
0.485, 0.025, 0.000, 0.131
0.495, 0.025, 0.000, 0.131
0.505, 0.025, 0.000, 0.043
0.515, 0.025, 0.000, 0.043
0.525, 0.025, 0.000, 0.079
0.535, 0.025, 0.000, 0.079
0.545, 0.025, 0.000, 0.400
0.555, 0.025, 0.000, 0.400
0.565, 0.025, 0.000, 0.522
0.575, 0.025, 0.000, 0.522
0.585, 0.025, 0.000, 0.813
0.595, 0.025, 0.000, 0.813
0.605, 0.025, 0.000, 0.987
0.615, 0.025, 0.000, 0.987
0.625, 0.025, 0.000, 1.090
0.635, 0.025, 0.000, 1.090
0.645, 0.025, 0.000, 1.159
0.655, 0.025, 0.000, 1.159
0.665, 0.025, 0.000, 1.204
0.675, 0.025, 0.000, 1.204
0.685, 0.025, 0.000, 1.233
0.695, 0.025, 0.000, 1.233
0.705, 0.025, 0.000, 1.254
0.715, 0.025, 0.000, 1.254
0.725, 0.025, 0.000, 1.270
0.735, 0.025, 0.000, 1.270
0.745, 0.025, 0.000, 1.283
0.755, 0.025, 0.000, 1.283
0.765, 0.025, 0.000, 1.291
0.775, 0.025, 0.000, 1.291
0.785, 0.025, 0.000, 1.295
0.795, 0.025, 0.000, 1.295
0.805, 0.025, 0.000, 1.297
0.815, 0.025, 0.000, 1.297
0.825, 0.025, 0.000, 1.296
0.835, 0.025, 0.000, 1.296
0.845, 0.025, 0.000, 1.394
0.855, 0.025, 0.000, 1.394
0.865, 0.025, 0.000, 1.389
0.875, 0.025, 0.000, 1.389
0.885, 0.025, 0.000, 1.383
0.895, 0.025, 0.000, 1.383
0.905, 0.025, 0.000, 1.375
0.915, 0.025, 0.000, 1.375
0.925, 0.025, 0.000, 1.365
0.935, 0.025, 0.000, 1.365
0.945, 0.025, 0.000, 1.352
0.955, 0.025, 0.000, 1.352
0.965, 0.025, 0.000, 1.336
0.975, 0.025, 0.000, 1.336
0.985, 0.025, 0.000, 1.316
0.995, 0.025, 0.000, 1.316
1.005, 0.025, 0.000, 1.291
1.015, 0.025, 0.000, 1.291
1.025, 0.025, 0.000, 1.262
1.035, 0.025, 0.000, 1.262
1.045, 0.025, 0.000, 1.226
1.055, 0.025, 0.000, 1.226
1.065, 0.025, 0.000, 1.181
1.075, 0.025, 0.000, 1.181
1.085, 0.025, 0.000, 1.127
1.095, 0.025, 0.000, 1.127
1.105, 0.025, 0.000, 1.060
1.115, 0.025, 0.000, 1.060
1.125, 0.025, 0.000, 0.980
1.135, 0.025, 0.000, 0.980
1.145, 0.025, 0.000, 0.881
1.155, 0.025, 0.000, 0.881
1.165, 0.025, 0.000, 0.753
1.175, 0.025, 0.000, 0.753
1.185, 0.025, 0.000, 0.591
1.195, 0.025, 0.000, 0.591
1.205, 0.025, 0.000, 0.412
1.215, 0.025, 0.000, 0.412
1.225, 0.025, 0.000, 0.244
1.235, 0.025, 0.000, 0.244
1.245, 0.025, 0.000, 0.115
1.255, 0.025, 0.000, 0.115
1.265, 0.025, 0.000, 0.041
1.275, 0.025, 0.000, 0.041
1.285, 0.025, 0.000, 0.011
1.295, 0.025, 0.000, 0.011
1.305, 0.025, 0.000, 0.002
1.315, 0.025, 0.000, 0.002
1.325, 0.025, 0.000, 0.000
1.335, 0.025, 0.000, 0.000
1.345, 0.025, 0.000, 0.000
1.355, 0.025, 0.000, 0.000
1.365, 0.025, 0.000, 0.000
1.375, 0.025, 0.000, 0.000
1.385, 0.025, 0.000, 0.000
1.395, 0.025, 0.000, 0.000
1.405, 0.025, 0.000, 0.000
1.415, 0.025, 0.000, 0.000
1.425, 0.025, 0.000, 0.000
1.435, 0.025, 0.000, 0.000
1.445, 0.025, 0.000, 0.000
1.455, 0.025, 0.000, 0.000
1.465, 0.025, 0.000, 0.000
1.475, 0.025, 0.000, 0.000
1.485, 0.025, 0.000, 0.000
1.495, 0.025, 0.000, 0.000
1.505, 0.025, 0.000, 0.000
1.515, 0.025, 0.000, 0.000
1.525, 0.025, 0.000, 0.000
1.535, 0.025, 0.000, 0.000
1.545, 0.025, 0.000, 0.000
1.555, 0.025, 0.000, 0.000
1.565, 0.025, 0.000, 0.000
1.575, 0.025, 0.000, 0.000
1.585, 0.025, 0.000, 0.000
1.595, 0.025, 0.000, 0.000
1.605, 0.025, 0.000, 0.000
1.615, 0.025, 0.000, 0.000
1.625, 0.025, 0.000, 0.000
1.635, 0.025, 0.000, 0.000
1.645, 0.025, 0.000, 0.000
1.655, 0.025, 0.000, 0.000
1.665, 0.025, 0.000, 0.000
1.675, 0.025, 0.000, 0.000
1.685, 0.025, 0.000, 0.000
1.695, 0.025, 0.000, 0.000
1.705, 0.025, 0.000, 0.000
1.715, 0.025, 0.000, 0.000
1.725, 0.025, 0.000, 0.000
1.735, 0.025, 0.000, 0.000
1.745, 0.025, 0.000, 0.000
