x,z,saturation,concentration
0.105, 0.015, 0.000, 0.775
0.115, 0.015, 0.000, 0.775
0.125, 0.015, 0.000, 0.782
0.135, 0.015, 0.000, 0.782
0.145, 0.015, 0.000, 0.787
0.155, 0.015, 0.000, 0.787
0.165, 0.015, 0.000, 0.733
0.175, 0.015, 0.000, 0.733
0.185, 0.015, 0.000, 0.740
0.195, 0.015, 0.000, 0.740
0.205, 0.015, 0.000, 0.744
0.215, 0.015, 0.000, 0.744
0.225, 0.015, 0.000, 0.746
0.235, 0.015, 0.000, 0.746
0.245, 0.015, 0.000, 0.745
0.255, 0.015, 0.000, 0.745
0.265, 0.015, 0.000, 0.743
0.275, 0.015, 0.000, 0.743
0.285, 0.015, 0.000, 0.729
0.295, 0.015, 0.000, 0.729
0.305, 0.015, 0.000, 0.849
0.315, 0.015, 0.000, 0.849
0.325, 0.015, 0.000, 0.873
0.335, 0.015, 0.000, 0.873
0.345, 0.015, 0.000, 0.906
0.355, 0.015, 0.000, 0.906
0.365, 0.015, 0.000, 0.960
0.375, 0.015, 0.000, 0.960
0.385, 0.015, 0.000, 1.017
0.395, 0.015, 0.000, 1.017
0.405, 0.015, 0.000, 1.068
0.415, 0.015, 0.000, 1.068
0.425, 0.015, 0.000, 1.107
0.435, 0.015, 0.000, 1.107
0.445, 0.015, 0.000, 1.134
0.455, 0.015, 0.000, 1.134
0.465, 0.015, 0.000, 1.158
0.475, 0.015, 0.000, 1.158
0.485, 0.015, 0.000, 1.180
0.495, 0.015, 0.000, 1.180
0.505, 0.015, 0.000, 1.048
0.515, 0.015, 0.000, 1.048
0.525, 0.015, 0.000, 1.072
0.535, 0.015, 0.000, 1.072
0.545, 0.015, 0.000, 1.096
0.555, 0.015, 0.000, 1.096
0.565, 0.015, 0.000, 1.119
0.575, 0.015, 0.000, 1.119
0.585, 0.015, 0.000, 1.140
0.595, 0.015, 0.000, 1.140
0.605, 0.015, 0.000, 1.159
0.615, 0.015, 0.000, 1.159
0.625, 0.015, 0.000, 1.176
0.635, 0.015, 0.000, 1.176
0.645, 0.015, 0.000, 1.186
0.655, 0.015, 0.000, 1.186
0.665, 0.015, 0.000, 1.185
0.675, 0.015, 0.000, 1.185
0.685, 0.015, 0.000, 1.176
0.695, 0.015, 0.000, 1.176
0.705, 0.015, 0.000, 1.166
0.715, 0.015, 0.000, 1.166
0.725, 0.015, 0.000, 1.154
0.735, 0.015, 0.000, 1.154
0.745, 0.015, 0.000, 1.140
0.755, 0.015, 0.000, 1.140
0.765, 0.015, 0.000, 1.123
0.775, 0.015, 0.000, 1.123
0.785, 0.015, 0.000, 1.104
0.795, 0.015, 0.000, 1.104
0.805, 0.015, 0.000, 1.081
0.815, 0.015, 0.000, 1.081
0.825, 0.015, 0.000, 1.055
0.835, 0.015, 0.000, 1.055
0.845, 0.015, 0.000, 1.024
0.855, 0.015, 0.000, 1.024
0.865, 0.015, 0.000, 0.993
0.875, 0.015, 0.000, 0.993
0.885, 0.015, 0.000, 0.967
0.895, 0.015, 0.000, 0.967
0.905, 0.015, 0.000, 0.949
0.915, 0.015, 0.000, 0.949
0.925, 0.015, 0.000, 0.942
0.935, 0.015, 0.000, 0.942
0.945, 0.015, 0.000, 0.939
0.955, 0.015, 0.000, 0.939
0.965, 0.015, 0.000, 0.930
0.975, 0.015, 0.000, 0.930
0.985, 0.015, 0.000, 0.916
0.995, 0.015, 0.000, 0.916
1.005, 0.015, 0.000, 1.140
1.015, 0.015, 0.000, 1.140
1.025, 0.015, 0.000, 1.134
1.035, 0.015, 0.000, 1.134
1.045, 0.015, 0.000, 1.138
1.055, 0.015, 0.000, 1.138
1.065, 0.015, 0.000, 1.138
1.075, 0.015, 0.000, 1.138
1.085, 0.015, 0.000, 1.142
1.095, 0.015, 0.000, 1.142
1.105, 0.015, 0.000, 1.145
1.115, 0.015, 0.000, 1.145
1.125, 0.015, 0.000, 1.146
1.135, 0.015, 0.000, 1.146
1.145, 0.015, 0.000, 1.147
1.155, 0.015, 0.000, 1.147
1.165, 0.015, 0.000, 1.148
1.175, 0.015, 0.000, 1.148
1.185, 0.015, 0.000, 1.147
1.195, 0.015, 0.000, 1.147
1.205, 0.015, 0.000, 1.145
1.215, 0.015, 0.000, 1.145
1.225, 0.015, 0.000, 1.141
1.235, 0.015, 0.000, 1.141
1.245, 0.015, 0.000, 1.134
1.255, 0.015, 0.000, 1.134
1.265, 0.015, 0.000, 1.125
1.275, 0.015, 0.000, 1.125
1.285, 0.015, 0.000, 1.114
1.295, 0.015, 0.000, 1.114
1.305, 0.015, 0.000, 1.100
1.315, 0.015, 0.000, 1.100
1.325, 0.015, 0.000, 1.083
1.335, 0.015, 0.000, 1.083
1.345, 0.015, 0.000, 1.060
1.355, 0.015, 0.000, 1.060
1.365, 0.015, 0.000, 1.032
1.375, 0.015, 0.000, 1.032
1.385, 0.015, 0.000, 0.987
1.395, 0.015, 0.000, 0.987
1.405, 0.015, 0.000, 0.972
1.415, 0.015, 0.000, 0.972
1.425, 0.015, 0.000, 0.966
1.435, 0.015, 0.000, 0.966
1.445, 0.015, 0.000, 0.956
1.455, 0.015, 0.000, 0.956
1.465, 0.015, 0.000, 0.944
1.475, 0.015, 0.000, 0.944
1.485, 0.015, 0.000, 0.941
1.495, 0.015, 0.000, 0.941
1.505, 0.015, 0.000, 0.926
1.515, 0.015, 0.000, 0.926
1.525, 0.015, 0.000, 0.892
1.535, 0.015, 0.000, 0.892
1.545, 0.015, 0.000, 0.833
1.555, 0.015, 0.000, 0.833
1.565, 0.015, 0.000, 0.753
1.575, 0.015, 0.000, 0.753
1.585, 0.015, 0.000, 0.655
1.595, 0.015, 0.000, 0.655
1.605, 0.015, 0.000, 0.532
1.615, 0.015, 0.000, 0.532
1.625, 0.015, 0.000, 0.351
1.635, 0.015, 0.000, 0.351
1.645, 0.015, 0.000, 0.255
1.655, 0.015, 0.000, 0.255
1.665, 0.015, 0.000, 0.292
1.675, 0.015, 0.000, 0.292
1.685, 0.015, 0.000, 0.331
1.695, 0.015, 0.000, 0.331
1.705, 0.015, 0.000, 0.360
1.715, 0.015, 0.000, 0.360
1.725, 0.015, 0.000, 0.386
1.735, 0.015, 0.000, 0.386
1.745, 0.015, 0.000, 0.417
1.755, 0.015, 0.000, 0.417
1.765, 0.015, 0.000, 0.458
1.775, 0.015, 0.000, 0.458
1.785, 0.015, 0.000, 0.513
1.795, 0.015, 0.000, 0.513
1.805, 0.015, 0.000, 0.574
1.815, 0.015, 0.000, 0.574
1.825, 0.015, 0.000, 0.639
1.835, 0.015, 0.000, 0.639
1.845, 0.015, 0.000, 0.731
1.855, 0.015, 0.000, 0.731
1.865, 0.015, 0.000, 0.597
1.875, 0.015, 0.000, 0.597
1.885, 0.015, 0.000, 0.513
1.895, 0.015, 0.000, 0.513
1.905, 0.015, 0.000, 0.490
1.915, 0.015, 0.000, 0.490
1.925, 0.015, 0.000, 0.510
1.935, 0.015, 0.000, 0.510
1.945, 0.015, 0.000, 0.530
1.955, 0.015, 0.000, 0.530
1.965, 0.015, 0.000, 0.536
1.975, 0.015, 0.000, 0.536
1.985, 0.015, 0.000, 0.532
1.995, 0.015, 0.000, 0.532
2.005, 0.015, 0.000, 0.527
2.015, 0.015, 0.000, 0.527
2.025, 0.015, 0.000, 0.521
2.035, 0.015, 0.000, 0.521
2.045, 0.015, 0.000, 0.494
2.055, 0.015, 0.000, 0.494
2.065, 0.015, 0.000, 0.441
2.075, 0.015, 0.000, 0.441
2.085, 0.015, 0.000, 0.479
2.095, 0.015, 0.000, 0.479
2.105, 0.015, 0.000, 0.570
2.115, 0.015, 0.000, 0.570
2.125, 0.015, 0.000, 0.551
2.135, 0.015, 0.000, 0.551
2.145, 0.015, 0.000, 0.529
2.155, 0.015, 0.000, 0.529
2.165, 0.015, 0.000, 0.506
2.175, 0.015, 0.000, 0.506
2.185, 0.015, 0.000, 0.483
2.195, 0.015, 0.000, 0.483
2.205, 0.015, 0.000, 0.457
2.215, 0.015, 0.000, 0.457
2.225, 0.015, 0.000, 0.429
2.235, 0.015, 0.000, 0.429
2.245, 0.015, 0.000, 0.399
2.255, 0.015, 0.000, 0.399
2.265, 0.015, 0.000, 0.360
2.275, 0.015, 0.000, 0.360
2.285, 0.015, 0.000, 0.374
2.295, 0.015, 0.000, 0.374
2.305, 0.015, 0.000, 0.512
2.315, 0.015, 0.000, 0.512
2.325, 0.015, 0.000, 0.604
2.335, 0.015, 0.000, 0.604
2.345, 0.015, 0.000, 0.628
2.355, 0.015, 0.000, 0.628
2.365, 0.015, 0.000, 0.619
2.375, 0.015, 0.000, 0.619
2.385, 0.015, 0.000, 0.606
2.395, 0.015, 0.000, 0.606
2.405, 0.015, 0.000, 0.593
2.415, 0.015, 0.000, 0.593
2.425, 0.015, 0.000, 0.579
2.435, 0.015, 0.000, 0.579
2.445, 0.015, 0.000, 0.556
2.455, 0.015, 0.000, 0.556
2.465, 0.015, 0.000, 0.515
2.475, 0.015, 0.000, 0.515
2.485, 0.015, 0.000, 0.398
2.495, 0.015, 0.000, 0.398
2.505, 0.015, 0.000, 0.368
2.515, 0.015, 0.000, 0.368
2.525, 0.015, 0.000, 0.344
2.535, 0.015, 0.000, 0.344
2.545, 0.015, 0.000, 0.316
2.555, 0.015, 0.000, 0.316
2.565, 0.015, 0.000, 0.273
2.575, 0.015, 0.000, 0.273
2.585, 0.015, 0.000, 0.236
2.595, 0.015, 0.000, 0.236
2.605, 0.015, 0.000, 0.315
2.615, 0.015, 0.000, 0.315
2.625, 0.015, 0.000, 0.361
2.635, 0.015, 0.000, 0.361
2.645, 0.015, 0.000, 0.387
2.655, 0.015, 0.000, 0.387
2.665, 0.015, 0.000, 0.398
2.675, 0.015, 0.000, 0.398
2.685, 0.015, 0.000, 0.363
2.695, 0.015, 0.000, 0.363
2.705, 0.015, 0.000, 0.344
2.715, 0.015, 0.000, 0.344
2.725, 0.015, 0.000, 0.308
2.735, 0.015, 0.000, 0.308
2.745, 0.015, 0.000, 0.269
2.755, 0.015, 0.000, 0.269
2.765, 0.015, 0.000, 0.219
2.775, 0.015, 0.000, 0.219
2.785, 0.015, 0.000, 0.141
2.795, 0.015, 0.000, 0.141
0.005, 0.025, 0.000, 0.538
0.015, 0.025, 0.000, 0.538
0.025, 0.025, 0.000, 0.565
0.035, 0.025, 0.000, 0.565
0.045, 0.025, 0.000, 0.596
0.055, 0.025, 0.000, 0.596
0.065, 0.025, 0.000, 0.630
0.075, 0.025, 0.000, 0.630
0.085, 0.025, 0.000, 0.664
0.095, 0.025, 0.000, 0.664
0.105, 0.025, 0.000, 0.688
0.115, 0.025, 0.000, 0.688
0.125, 0.025, 0.000, 0.707
0.135, 0.025, 0.000, 0.707
0.145, 0.025, 0.000, 0.722
0.155, 0.025, 0.000, 0.722
0.165, 0.025, 0.000, 0.733
0.175, 0.025, 0.000, 0.733
0.185, 0.025, 0.000, 0.740
0.195, 0.025, 0.000, 0.740
0.205, 0.025, 0.000, 0.703
0.215, 0.025, 0.000, 0.703
0.225, 0.025, 0.000, 0.705
0.235, 0.025, 0.000, 0.705
0.245, 0.025, 0.000, 0.701
0.255, 0.025, 0.000, 0.701
0.265, 0.025, 0.000, 0.691
0.275, 0.025, 0.000, 0.691
0.285, 0.025, 0.000, 0.729
0.295, 0.025, 0.000, 0.729
0.305, 0.025, 0.000, 0.707
0.315, 0.025, 0.000, 0.707
0.325, 0.025, 0.000, 0.692
0.335, 0.025, 0.000, 0.692
0.345, 0.025, 0.000, 0.906
0.355, 0.025, 0.000, 0.906
0.365, 0.025, 0.000, 0.960
0.375, 0.025, 0.000, 0.960
0.385, 0.025, 0.000, 0.781
0.395, 0.025, 0.000, 0.781
0.405, 0.025, 0.000, 0.846
0.415, 0.025, 0.000, 0.846
0.425, 0.025, 0.000, 0.909
0.435, 0.025, 0.000, 0.909
0.445, 0.025, 0.000, 0.954
0.455, 0.025, 0.000, 0.954
0.465, 0.025, 0.000, 0.991
0.475, 0.025, 0.000, 0.991
0.485, 0.025, 0.000, 1.021
0.495, 0.025, 0.000, 1.021
0.505, 0.025, 0.000, 1.048
0.515, 0.025, 0.000, 1.048
0.525, 0.025, 0.000, 1.072
0.535, 0.025, 0.000, 1.072
0.545, 0.025, 0.000, 1.096
0.555, 0.025, 0.000, 1.096
0.565, 0.025, 0.000, 0.974
0.575, 0.025, 0.000, 0.974
0.585, 0.025, 0.000, 0.995
0.595, 0.025, 0.000, 0.995
0.605, 0.025, 0.000, 1.015
0.615, 0.025, 0.000, 1.015
0.625, 0.025, 0.000, 1.033
0.635, 0.025, 0.000, 1.033
0.645, 0.025, 0.000, 1.043
0.655, 0.025, 0.000, 1.043
0.665, 0.025, 0.000, 1.040
0.675, 0.025, 0.000, 1.040
0.685, 0.025, 0.000, 1.030
0.695, 0.025, 0.000, 1.030
0.705, 0.025, 0.000, 1.018
0.715, 0.025, 0.000, 1.018
0.725, 0.025, 0.000, 1.004
0.735, 0.025, 0.000, 1.004
0.745, 0.025, 0.000, 0.987
0.755, 0.025, 0.000, 0.987
0.765, 0.025, 0.000, 0.966
0.775, 0.025, 0.000, 0.966
0.785, 0.025, 0.000, 0.943
0.795, 0.025, 0.000, 0.943
0.805, 0.025, 0.000, 0.917
0.815, 0.025, 0.000, 0.917
0.825, 0.025, 0.000, 0.890
0.835, 0.025, 0.000, 0.890
0.845, 0.025, 0.000, 1.024
0.855, 0.025, 0.000, 1.024
0.865, 0.025, 0.000, 0.993
0.875, 0.025, 0.000, 0.993
0.885, 0.025, 0.000, 0.967
0.895, 0.025, 0.000, 0.967
0.905, 0.025, 0.000, 0.949
0.915, 0.025, 0.000, 0.949
0.925, 0.025, 0.000, 0.942
0.935, 0.025, 0.000, 0.942
0.945, 0.025, 0.000, 0.939
0.955, 0.025, 0.000, 0.939
0.965, 0.025, 0.000, 0.930
0.975, 0.025, 0.000, 0.930
0.985, 0.025, 0.000, 0.916
0.995, 0.025, 0.000, 0.916
1.005, 0.025, 0.000, 0.895
1.015, 0.025, 0.000, 0.895
1.025, 0.025, 0.000, 0.868
1.035, 0.025, 0.000, 0.868
1.045, 0.025, 0.000, 0.842
1.055, 0.025, 0.000, 0.842
1.065, 0.025, 0.000, 0.864
1.075, 0.025, 0.000, 0.864
1.085, 0.025, 0.000, 0.889
1.095, 0.025, 0.000, 0.889
1.105, 0.025, 0.000, 0.907
1.115, 0.025, 0.000, 0.907
1.125, 0.025, 0.000, 0.916
1.135, 0.025, 0.000, 0.916
1.145, 0.025, 0.000, 0.920
1.155, 0.025, 0.000, 0.920
1.165, 0.025, 0.000, 0.921
1.175, 0.025, 0.000, 0.921
1.185, 0.025, 0.000, 0.922
1.195, 0.025, 0.000, 0.922
1.205, 0.025, 0.000, 0.924
1.215, 0.025, 0.000, 0.924
1.225, 0.025, 0.000, 0.925
1.235, 0.025, 0.000, 0.925
1.245, 0.025, 0.000, 0.924
1.255, 0.025, 0.000, 0.924
1.265, 0.025, 0.000, 0.919
1.275, 0.025, 0.000, 0.919
1.285, 0.025, 0.000, 0.911
1.295, 0.025, 0.000, 0.911
1.305, 0.025, 0.000, 0.900
1.315, 0.025, 0.000, 0.900
1.325, 0.025, 0.000, 0.883
1.335, 0.025, 0.000, 0.883
1.345, 0.025, 0.000, 0.863
1.355, 0.025, 0.000, 0.863
1.365, 0.025, 0.000, 0.807
1.375, 0.025, 0.000, 0.807
1.385, 0.025, 0.000, 0.755
1.395, 0.025, 0.000, 0.755
1.405, 0.025, 0.000, 0.724
1.415, 0.025, 0.000, 0.724
1.425, 0.025, 0.000, 0.714
1.435, 0.025, 0.000, 0.714
1.445, 0.025, 0.000, 0.712
1.455, 0.025, 0.000, 0.712
1.465, 0.025, 0.000, 0.690
1.475, 0.025, 0.000, 0.690
1.485, 0.025, 0.000, 0.622
1.495, 0.025, 0.000, 0.622
1.505, 0.025, 0.000, 0.535
1.515, 0.025, 0.000, 0.535
1.525, 0.025, 0.000, 0.463
1.535, 0.025, 0.000, 0.463
1.545, 0.025, 0.000, 0.407
1.555, 0.025, 0.000, 0.407
1.565, 0.025, 0.000, 0.357
1.575, 0.025, 0.000, 0.357
1.585, 0.025, 0.000, 0.315
1.595, 0.025, 0.000, 0.315
1.605, 0.025, 0.000, 0.284
1.615, 0.025, 0.000, 0.284
1.625, 0.025, 0.000, 0.259
1.635, 0.025, 0.000, 0.259
1.645, 0.025, 0.000, 0.244
1.655, 0.025, 0.000, 0.244
1.665, 0.025, 0.000, 0.278
1.675, 0.025, 0.000, 0.278
1.685, 0.025, 0.000, 0.329
1.695, 0.025, 0.000, 0.329
1.705, 0.025, 0.000, 0.383
1.715, 0.025, 0.000, 0.383
1.725, 0.025, 0.000, 0.434
1.735, 0.025, 0.000, 0.434
1.745, 0.025, 0.000, 0.417
