x,z,saturation,concentration
1.045, 0.005, 0.000, 1.104
1.055, 0.005, 0.000, 1.104
1.065, 0.005, 0.000, 1.093
1.075, 0.005, 0.000, 1.093
1.085, 0.005, 0.000, 1.086
1.095, 0.005, 0.000, 1.086
1.105, 0.005, 0.000, 1.086
1.115, 0.005, 0.000, 1.086
1.125, 0.005, 0.000, 1.089
1.135, 0.005, 0.000, 1.089
1.145, 0.005, 0.000, 1.092
1.155, 0.005, 0.000, 1.092
1.165, 0.005, 0.000, 1.093
1.175, 0.005, 0.000, 1.093
1.185, 0.005, 0.000, 1.090
1.195, 0.005, 0.000, 1.090
1.205, 0.005, 0.000, 1.082
1.215, 0.005, 0.000, 1.082
1.225, 0.005, 0.000, 1.078
1.235, 0.005, 0.000, 1.078
1.245, 0.005, 0.000, 1.075
1.255, 0.005, 0.000, 1.075
1.265, 0.005, 0.000, 1.070
1.275, 0.005, 0.000, 1.070
1.285, 0.005, 0.000, 1.061
1.295, 0.005, 0.000, 1.061
1.305, 0.005, 0.000, 1.059
1.315, 0.005, 0.000, 1.059
1.325, 0.005, 0.000, 1.042
1.335, 0.005, 0.000, 1.042
1.345, 0.005, 0.000, 1.011
1.355, 0.005, 0.000, 1.011
1.365, 0.005, 0.000, 1.014
1.375, 0.005, 0.000, 1.014
1.385, 0.005, 0.000, 1.020
1.395, 0.005, 0.000, 1.020
1.405, 0.005, 0.000, 1.013
1.415, 0.005, 0.000, 1.013
1.425, 0.005, 0.000, 0.997
1.435, 0.005, 0.000, 0.997
1.445, 0.005, 0.000, 0.978
1.455, 0.005, 0.000, 0.978
1.465, 0.005, 0.000, 0.966
1.475, 0.005, 0.000, 0.966
1.485, 0.005, 0.000, 0.957
1.495, 0.005, 0.000, 0.957
1.505, 0.005, 0.000, 0.947
1.515, 0.005, 0.000, 0.947
1.525, 0.005, 0.000, 0.920
1.535, 0.005, 0.000, 0.920
1.545, 0.005, 0.000, 0.838
1.555, 0.005, 0.000, 0.838
1.565, 0.005, 0.000, 0.760
1.575, 0.005, 0.000, 0.760
1.585, 0.005, 0.000, 0.696
1.595, 0.005, 0.000, 0.696
1.605, 0.005, 0.000, 0.626
1.615, 0.005, 0.000, 0.626
1.625, 0.005, 0.000, 0.607
1.635, 0.005, 0.000, 0.607
1.645, 0.005, 0.000, 0.650
1.655, 0.005, 0.000, 0.650
1.665, 0.005, 0.000, 0.680
1.675, 0.005, 0.000, 0.680
1.685, 0.005, 0.000, 0.702
1.695, 0.005, 0.000, 0.702
1.705, 0.005, 0.000, 0.718
1.715, 0.005, 0.000, 0.718
1.725, 0.005, 0.000, 0.731
1.735, 0.005, 0.000, 0.731
1.745, 0.005, 0.000, 0.742
1.755, 0.005, 0.000, 0.742
1.765, 0.005, 0.000, 0.750
1.775, 0.005, 0.000, 0.750
1.785, 0.005, 0.000, 0.756
1.795, 0.005, 0.000, 0.756
1.805, 0.005, 0.000, 0.762
1.815, 0.005, 0.000, 0.762
1.825, 0.005, 0.000, 0.766
1.835, 0.005, 0.000, 0.766
1.845, 0.005, 0.000, 0.769
1.855, 0.005, 0.000, 0.769
1.865, 0.005, 0.000, 0.767
1.875, 0.005, 0.000, 0.767
1.885, 0.005, 0.000, 0.763
1.895, 0.005, 0.000, 0.763
1.905, 0.005, 0.000, 0.755
1.915, 0.005, 0.000, 0.755
1.925, 0.005, 0.000, 0.750
1.935, 0.005, 0.000, 0.750
1.945, 0.005, 0.000, 0.728
1.955, 0.005, 0.000, 0.728
1.965, 0.005, 0.000, 0.672
1.975, 0.005, 0.000, 0.672
1.985, 0.005, 0.000, 0.654
1.995, 0.005, 0.000, 0.654
2.005, 0.005, 0.000, 0.655
2.015, 0.005, 0.000, 0.655
2.025, 0.005, 0.000, 0.651
2.035, 0.005, 0.000, 0.651
2.045, 0.005, 0.000, 0.640
2.055, 0.005, 0.000, 0.640
2.065, 0.005, 0.000, 0.626
2.075, 0.005, 0.000, 0.626
2.085, 0.005, 0.000, 0.608
2.095, 0.005, 0.000, 0.608
2.105, 0.005, 0.000, 0.588
2.115, 0.005, 0.000, 0.588
2.125, 0.005, 0.000, 0.568
2.135, 0.005, 0.000, 0.568
2.145, 0.005, 0.000, 0.554
2.155, 0.005, 0.000, 0.554
2.165, 0.005, 0.000, 0.548
2.175, 0.005, 0.000, 0.548
2.185, 0.005, 0.000, 0.546
2.195, 0.005, 0.000, 0.546
2.205, 0.005, 0.000, 0.544
2.215, 0.005, 0.000, 0.544
2.225, 0.005, 0.000, 0.538
2.235, 0.005, 0.000, 0.538
2.245, 0.005, 0.000, 0.530
2.255, 0.005, 0.000, 0.530
2.265, 0.005, 0.000, 0.524
2.275, 0.005, 0.000, 0.524
2.285, 0.005, 0.000, 0.526
2.295, 0.005, 0.000, 0.526
2.305, 0.005, 0.000, 0.532
2.315, 0.005, 0.000, 0.532
2.325, 0.005, 0.000, 0.536
2.335, 0.005, 0.000, 0.536
2.345, 0.005, 0.000, 0.534
2.355, 0.005, 0.000, 0.534
2.365, 0.005, 0.000, 0.527
2.375, 0.005, 0.000, 0.527
2.385, 0.005, 0.000, 0.517
2.395, 0.005, 0.000, 0.517
2.405, 0.005, 0.000, 0.507
2.415, 0.005, 0.000, 0.507
2.425, 0.005, 0.000, 0.502
2.435, 0.005, 0.000, 0.502
2.445, 0.005, 0.000, 0.502
2.455, 0.005, 0.000, 0.502
2.465, 0.005, 0.000, 0.510
2.475, 0.005, 0.000, 0.510
2.485, 0.005, 0.000, 0.522
2.495, 0.005, 0.000, 0.522
2.505, 0.005, 0.000, 0.536
2.515, 0.005, 0.000, 0.536
2.525, 0.005, 0.000, 0.548
2.535, 0.005, 0.000, 0.548
2.545, 0.005, 0.000, 0.556
2.555, 0.005, 0.000, 0.556
2.565, 0.005, 0.000, 0.561
2.575, 0.005, 0.000, 0.561
2.585, 0.005, 0.000, 0.561
2.595, 0.005, 0.000, 0.561
2.605, 0.005, 0.000, 0.557
2.615, 0.005, 0.000, 0.557
2.625, 0.005, 0.000, 0.549
2.635, 0.005, 0.000, 0.549
2.645, 0.005, 0.000, 0.507
2.655, 0.005, 0.000, 0.507
2.665, 0.005, 0.000, 0.488
2.675, 0.005, 0.000, 0.488
2.685, 0.005, 0.000, 0.440
2.695, 0.005, 0.000, 0.440
2.705, 0.005, 0.000, 0.395
2.715, 0.005, 0.000, 0.395
2.725, 0.005, 0.000, 0.366
2.735, 0.005, 0.000, 0.366
2.745, 0.005, 0.000, 0.393
2.755, 0.005, 0.000, 0.393
2.765, 0.005, 0.000, 0.380
2.775, 0.005, 0.000, 0.380
2.785, 0.005, 0.000, 0.352
2.795, 0.005, 0.000, 0.352
0.005, 0.015, 0.000, 0.726
0.015, 0.015, 0.000, 0.726
0.025, 0.015, 0.000, 0.776
0.035, 0.015, 0.000, 0.776
0.045, 0.015, 0.000, 0.788
0.055, 0.015, 0.000, 0.788
0.065, 0.015, 0.000, 0.803
0.075, 0.015, 0.000, 0.803
0.085, 0.015, 0.000, 0.823
0.095, 0.015, 0.000, 0.823
0.105, 0.015, 0.000, 0.850
0.115, 0.015, 0.000, 0.850
0.125, 0.015, 0.000, 0.880
0.135, 0.015, 0.000, 0.880
0.145, 0.015, 0.000, 0.910
0.155, 0.015, 0.000, 0.910
0.165, 0.015, 0.000, 0.839
0.175, 0.015, 0.000, 0.839
0.185, 0.015, 0.000, 0.866
0.195, 0.015, 0.000, 0.866
0.205, 0.015, 0.000, 0.894
0.215, 0.015, 0.000, 0.894
0.225, 0.015, 0.000, 0.913
0.235, 0.015, 0.000, 0.913
0.245, 0.015, 0.000, 0.921
0.255, 0.015, 0.000, 0.921
0.265, 0.015, 0.000, 0.918
0.275, 0.015, 0.000, 0.918
0.285, 0.015, 0.000, 0.890
0.295, 0.015, 0.000, 0.890
0.305, 0.015, 0.000, 1.028
0.315, 0.015, 0.000, 1.028
0.325, 0.015, 0.000, 1.030
0.335, 0.015, 0.000, 1.030
0.345, 0.015, 0.000, 1.031
0.355, 0.015, 0.000, 1.031
0.365, 0.015, 0.000, 1.055
0.375, 0.015, 0.000, 1.055
0.385, 0.015, 0.000, 1.084
0.395, 0.015, 0.000, 1.084
0.405, 0.015, 0.000, 1.113
0.415, 0.015, 0.000, 1.113
0.425, 0.015, 0.000, 1.136
0.435, 0.015, 0.000, 1.136
0.445, 0.015, 0.000, 1.152
0.455, 0.015, 0.000, 1.152
0.465, 0.015, 0.000, 1.165
0.475, 0.015, 0.000, 1.165
0.485, 0.015, 0.000, 1.177
0.495, 0.015, 0.000, 1.177
0.505, 0.015, 0.000, 0.994
0.515, 0.015, 0.000, 0.994
0.525, 0.015, 0.000, 1.006
0.535, 0.015, 0.000, 1.006
0.545, 0.015, 0.000, 1.018
0.555, 0.015, 0.000, 1.018
0.565, 0.015, 0.000, 1.030
0.575, 0.015, 0.000, 1.030
0.585, 0.015, 0.000, 1.041
0.595, 0.015, 0.000, 1.041
0.605, 0.015, 0.000, 1.053
0.615, 0.015, 0.000, 1.053
0.625, 0.015, 0.000, 1.064
0.635, 0.015, 0.000, 1.064
0.645, 0.015, 0.000, 1.068
0.655, 0.015, 0.000, 1.068
0.665, 0.015, 0.000, 1.057
0.675, 0.015, 0.000, 1.057
0.685, 0.015, 0.000, 1.040
0.695, 0.015, 0.000, 1.040
0.705, 0.015, 0.000, 1.023
0.715, 0.015, 0.000, 1.023
0.725, 0.015, 0.000, 1.007
0.735, 0.015, 0.000, 1.007
0.745, 0.015, 0.000, 0.990
0.755, 0.015, 0.000, 0.990
0.765, 0.015, 0.000, 0.973
0.775, 0.015, 0.000, 0.973
0.785, 0.015, 0.000, 0.956
0.795, 0.015, 0.000, 0.956
0.805, 0.015, 0.000, 0.940
0.815, 0.015, 0.000, 0.940
0.825, 0.015, 0.000, 0.926
0.835, 0.015, 0.000, 0.926
0.845, 0.015, 0.000, 0.912
0.855, 0.015, 0.000, 0.912
0.865, 0.015, 0.000, 0.899
0.875, 0.015, 0.000, 0.899
0.885, 0.015, 0.000, 0.888
0.895, 0.015, 0.000, 0.888
0.905, 0.015, 0.000, 0.876
0.915, 0.015, 0.000, 0.876
0.925, 0.015, 0.000, 0.864
0.935, 0.015, 0.000, 0.864
0.945, 0.015, 0.000, 0.850
0.955, 0.015, 0.000, 0.850
0.965, 0.015, 0.000, 0.837
0.975, 0.015, 0.000, 0.837
0.985, 0.015, 0.000, 0.823
0.995, 0.015, 0.000, 0.823
1.005, 0.015, 0.000, 1.109
1.015, 0.015, 0.000, 1.109
1.025, 0.015, 0.000, 1.109
1.035, 0.015, 0.000, 1.109
1.045, 0.015, 0.000, 1.104
1.055, 0.015, 0.000, 1.104
1.065, 0.015, 0.000, 1.093
1.075, 0.015, 0.000, 1.093
1.085, 0.015, 0.000, 1.086
1.095, 0.015, 0.000, 1.086
1.105, 0.015, 0.000, 1.086
1.115, 0.015, 0.000, 1.086
1.125, 0.015, 0.000, 1.089
1.135, 0.015, 0.000, 1.089
1.145, 0.015, 0.000, 1.092
1.155, 0.015, 0.000, 1.092
1.165, 0.015, 0.000, 1.093
1.175, 0.015, 0.000, 1.093
1.185, 0.015, 0.000, 1.090
1.195, 0.015, 0.000, 1.090
1.205, 0.015, 0.000, 1.082
1.215, 0.015, 0.000, 1.082
1.225, 0.015, 0.000, 1.078
1.235, 0.015, 0.000, 1.078
1.245, 0.015, 0.000, 1.075
1.255, 0.015, 0.000, 1.075
1.265, 0.015, 0.000, 1.070
1.275, 0.015, 0.000, 1.070
1.285, 0.015, 0.000, 1.061
1.295, 0.015, 0.000, 1.061
1.305, 0.015, 0.000, 1.059
1.315, 0.015, 0.000, 1.059
1.325, 0.015, 0.000, 1.042
1.335, 0.015, 0.000, 1.042
1.345, 0.015, 0.000, 1.011
1.355, 0.015, 0.000, 1.011
1.365, 0.015, 0.000, 1.014
1.375, 0.015, 0.000, 1.014
1.385, 0.015, 0.000, 1.020
1.395, 0.015, 0.000, 1.020
1.405, 0.015, 0.000, 1.013
1.415, 0.015, 0.000, 1.013
1.425, 0.015, 0.000, 0.997
1.435, 0.015, 0.000, 0.997
1.445, 0.015, 0.000, 0.978
1.455, 0.015, 0.000, 0.978
1.465, 0.015, 0.000, 0.966
1.475, 0.015, 0.000, 0.966
1.485, 0.015, 0.000, 0.957
1.495, 0.015, 0.000, 0.957
1.505, 0.015, 0.000, 0.947
1.515, 0.015, 0.000, 0.947
1.525, 0.015, 0.000, 0.920
1.535, 0.015, 0.000, 0.920
1.545, 0.015, 0.000, 0.838
1.555, 0.015, 0.000, 0.838
1.565, 0.015, 0.000, 0.760
1.575, 0.015, 0.000, 0.760
1.585, 0.015, 0.000, 0.696
1.595, 0.015, 0.000, 0.696
1.605, 0.015, 0.000, 0.626
1.615, 0.015, 0.000, 0.626
1.625, 0.015, 0.000, 0.607
1.635, 0.015, 0.000, 0.607
1.645, 0.015, 0.000, 0.650
1.655, 0.015, 0.000, 0.650
1.665, 0.015, 0.000, 0.680
1.675, 0.015, 0.000, 0.680
1.685, 0.015, 0.000, 0.702
1.695, 0.015, 0.000, 0.702
1.705, 0.015, 0.000, 0.718
1.715, 0.015, 0.000, 0.718
1.725, 0.015, 0.000, 0.731
1.735, 0.015, 0.000, 0.731
1.745, 0.015, 0.000, 0.742
1.755, 0.015, 0.000, 0.742
1.765, 0.015, 0.000, 0.750
1.775, 0.015, 0.000, 0.750
1.785, 0.015, 0.000, 0.756
1.795, 0.015, 0.000, 0.756
1.805, 0.015, 0.000, 0.762
1.815, 0.015, 0.000, 0.762
1.825, 0.015, 0.000, 0.766
1.835, 0.015, 0.000, 0.766
1.845, 0.015, 0.000, 0.769
1.855, 0.015, 0.000, 0.769
1.865, 0.015, 0.000, 0.767
1.875, 0.015, 0.000, 0.767
1.885, 0.015, 0.000, 0.763
1.895, 0.015, 0.000, 0.763
1.905, 0.015, 0.000, 0.755
1.915, 0.015, 0.000, 0.755
1.925, 0.015, 0.000, 0.750
1.935, 0.015, 0.000, 0.750
1.945, 0.015, 0.000, 0.728
1.955, 0.015, 0.000, 0.728
1.965, 0.015, 0.000, 0.672
1.975, 0.015, 0.000, 0.672
1.985, 0.015, 0.000, 0.654
1.995, 0.015, 0.000, 0.654
2.005, 0.015, 0.000, 0.655
2.015, 0.015, 0.000, 0.655
2.025, 0.015, 0.000, 0.651
2.035, 0.015, 0.000, 0.651
2.045, 0.015, 0.000, 0.640
2.055, 0.015, 0.000, 0.640
2.065, 0.015, 0.000, 0.626
2.075, 0.015, 0.000, 0.626
2.085, 0.015, 0.000, 0.608
2.095, 0.015, 0.000, 0.608
2.105, 0.015, 0.000, 0.588
2.115, 0.015, 0.000, 0.588
2.125, 0.015, 0.000, 0.568
2.135, 0.015, 0.000, 0.568
2.145, 0.015, 0.000, 0.554
2.155, 0.015, 0.000, 0.554
2.165, 0.015, 0.000, 0.548
2.175, 0.015, 0.000, 0.548
2.185, 0.015, 0.000, 0.546
2.195, 0.015, 0.000, 0.546
2.205, 0.015, 0.000, 0.544
2.215, 0.015, 0.000, 0.544
2.225, 0.015, 0.000, 0.538
2.235, 0.015, 0.000, 0.538
2.245, 0.015, 0.000, 0.530
2.255, 0.015, 0.000, 0.530
2.265, 0.015, 0.000, 0.524
2.275, 0.015, 0.000, 0.524
2.285, 0.015, 0.000, 0.526
2.295, 0.015, 0.000, 0.526
2.305, 0.015, 0.000, 0.532
2.315, 0.015, 0.000, 0.532
2.325, 0.015, 0.000, 0.536
2.335, 0.015, 0.000, 0.536
2.345, 0.015, 0.000, 0.534
2.355, 0.015, 0.000, 0.534
2.365, 0.015, 0.000, 0.527
2.375, 0.015, 0.000, 0.527
2.385, 0.015, 0.000, 0.517
2.395, 0.015, 0.000, 0.517
2.405, 0.015, 0.000, 0.507
2.415, 0.015, 0.000, 0.507
2.425, 0.015, 0.000, 0.502
2.435, 0.015, 0.000, 0.502
2.445, 0.015, 0.000, 0.502
2.455, 0.015, 0.000, 0.502
2.465, 0.015, 0.000, 0.510
2.475, 0.015, 0.000, 0.510
2.485, 0.015, 0.000, 0.505
2.495, 0.015, 0.000, 0.505
2.505, 0.015, 0.000, 0.506
2.515, 0.015, 0.000, 0.506
2.525, 0.015, 0.000, 0.508
2.535, 0.015, 0.000, 0.508
2.545, 0.015, 0.000, 0.511
2.555, 0.015, 0.000, 0.511
2.565, 0.015, 0.000, 0.514
2.575, 0.015, 0.000, 0.514
2.585, 0.015, 0.000, 0.517
2.595, 0.015, 0.000, 0.517
2.605, 0.015, 0.000, 0.489
2.615, 0.015, 0.000, 0.489
2.625, 0.015, 0.000, 0.488
2.635, 0.015, 0.000, 0.488
2.645, 0.015, 0.000, 0.465
2.655, 0.015, 0.000, 0.465
2.665, 0.015, 0.000, 0.439
2.675, 0.015, 0.000, 0.439
2.685, 0.015, 0.000, 0.420
2.695, 0.015, 0.000, 0.420
2.705, 0.015, 0.000, 0.391
2.715, 0.015, 0.000, 0.391
2.725, 0.015, 0.000, 0.396
2.735, 0.015, 0.000, 0.396
2.745, 0.015, 0.000, 0.393
2.755, 0.015, 0.000, 0.393
2.765, 0.015, 0.000, 0.380
2.775, 0.015, 0.000, 0.380
2.785, 0.015, 0.000, 0.352
2.795, 0.015, 0.000, 0.352
0.005, 0.025, 0.000, 0.726
0.015, 0.025, 0.000, 0.726
0.025, 0.025, 0.000, 0.729
0.035, 0.025, 0.000, 0.729
0.045, 0.025, 0.000, 0.732
0.055, 0.025, 0.000, 0.732
0.065, 0.025, 0.000, 0.739
0.075, 0.025, 0.000, 0.739
0.085, 0.025, 0.000, 0.751
0.095, 0.025, 0.000, 0.751
0.105, 0.025, 0.000, 0.768
0.115, 0.025, 0.000, 0.768
0.125, 0.025, 0.000, 0.788
0.135, 0.025, 0.000, 0.788
0.145, 0.025, 0.000, 0.812
0.155, 0.025, 0.000, 0.812
0.165, 0.025, 0.000, 0.839
0.175, 0.025, 0.000, 0.839
0.185, 0.025, 0.000, 0.866
0.195, 0.025, 0.000, 0.866
0.205, 0.025, 0.000, 0.817
0.215, 0.025, 0.000, 0.817
0.225, 0.025, 0.000, 0.837
0.235, 0.025, 0.000, 0.837
0.245, 0.025, 0.000, 0.843
0.255, 0.025, 0.000, 0.843
0.265, 0.025, 0.000, 0.834
0.275, 0.025, 0.000, 0.834
0.285, 0.025, 0.000, 0.890
0.295, 0.025, 0.000, 0.890
0.305, 0.025, 0.000, 0.841
0.315, 0.025, 0.000, 0.841
0.325, 0.025, 0.000, 0.803
0.335, 0.025, 0.000, 0.803
0.345, 0.025, 0.000, 1.031
0.355, 0.025, 0.000, 1.031
0.365, 0.025, 0.000, 1.055
0.375, 0.025, 0.000, 1.055
0.385, 0.025, 0.000, 0.877
0.395, 0.025, 0.000, 0.877
0.405, 0.025, 0.000, 0.914
0.415, 0.025, 0.000, 0.914
0.425, 0.025, 0.000, 0.940
0.435, 0.025, 0.000, 0.940
0.445, 0.025, 0.000, 0.957
0.455, 0.025, 0.000, 0.957
0.465, 0.025, 0.000, 0.970
0.475, 0.025, 0.000, 0.970
0.485, 0.025, 0.000, 0.983
0.495, 0.025, 0.000, 0.983
0.505, 0.025, 0.000, 0.994
0.515, 0.025, 0.000, 0.994
0.525, 0.025, 0.000, 1.006
0.535, 0.025, 0.000, 1.006
0.545, 0.025, 0.000, 1.018
0.555, 0.025, 0.000, 1.018
0.565, 0.025, 0.000, 0.883
0.575, 0.025, 0.000, 0.883
0.585, 0.025, 0.000, 0.894
0.595, 0.025, 0.000, 0.894
0.605, 0.025, 0.000, 0.904
0.615, 0.025, 0.000, 0.904
0.625, 0.025, 0.000, 0.913
0.635, 0.025, 0.000, 0.913
0.645, 0.025, 0.000, 0.914
0.655, 0.025, 0.000, 0.914
0.665, 0.025, 0.000, 0.903
0.675, 0.025, 0.000, 0.903
0.685, 0.025, 0.000, 0.887
0.695, 0.025, 0.000, 0.887
0.705, 0.025, 0.000, 0.872
0.715, 0.025, 0.000, 0.872
0.725, 0.025, 0.000, 0.858
0.735, 0.025, 0.000, 0.858
0.745, 0.025, 0.000, 0.845
0.755, 0.025, 0.000, 0.845
0.765, 0.025, 0.000, 0.832
0.775, 0.025, 0.000, 0.832
0.785, 0.025, 0.000, 0.821
0.795, 0.025, 0.000, 0.821
0.805, 0.025, 0.000, 0.811
0.815, 0.025, 0.000, 0.811
0.825, 0.025, 0.000, 0.801
0.835, 0.025, 0.000, 0.801
0.845, 0.025, 0.000, 0.912
0.855, 0.025, 0.000, 0.912
0.865, 0.025, 0.000, 0.899
0.875, 0.025, 0.000, 0.899
0.885, 0.025, 0.000, 0.888
0.895, 0.025, 0.000, 0.888
0.905, 0.025, 0.000, 0.876
0.915, 0.025, 0.000, 0.876
0.925, 0.025, 0.000, 0.864
0.935, 0.025, 0.000, 0.864
0.945, 0.025, 0.000, 0.850
0.955, 0.025, 0.000, 0.850
0.965, 0.025, 0.000, 0.837
0.975, 0.025, 0.000, 0.837
0.985, 0.025, 0.000, 0.823
0.995, 0.025, 0.000, 0.823
1.005, 0.025, 0.000, 0.813
1.015, 0.025, 0.000, 0.813
1.025, 0.025, 0.000, 0.809
1.035, 0.025, 0.000, 0.809
1.045, 0.025, 0.000, 0.813
1.055, 0.025, 0.000, 0.813
1.065, 0.025, 0.000, 0.829
1.075, 0.025, 0.000, 0.829
1.085, 0.025, 0.000, 0.843
1.095, 0.025, 0.000, 0.843
1.105, 0.025, 0.000, 0.852
1.115, 0.025, 0.000, 0.852
1.125, 0.025, 0.000, 0.857
1.135, 0.025, 0.000, 0.857
1.145, 0.025, 0.000, 0.860
1.155, 0.025, 0.000, 0.860
1.165, 0.025, 0.000, 0.865
1.175, 0.025, 0.000, 0.865
1.185, 0.025, 0.000, 0.870
1.195, 0.025, 0.000, 0.870
1.205, 0.025, 0.000, 0.876
1.215, 0.025, 0.000, 0.876
1.225, 0.025, 0.000, 0.873
1.235, 0.025, 0.000, 0.873
1.245, 0.025, 0.000, 0.864
1.255, 0.025, 0.000, 0.864
1.265, 0.025, 0.000, 0.855
1.275, 0.025, 0.000, 0.855
1.285, 0.025, 0.000, 0.845
1.295, 0.025, 0.000, 0.845
1.305, 0.025, 0.000, 0.831
1.315, 0.025, 0.000, 0.831
1.325, 0.025, 0.000, 0.837
1.335, 0.025, 0.000, 0.837
1.345, 0.025, 0.000, 0.851
1.355, 0.025, 0.000, 0.851
1.365, 0.025, 0.000, 0.818
1.375, 0.025, 0.000, 0.818
1.385, 0.025, 0.000, 0.781
1.395, 0.025, 0.000, 0.781
1.405, 0.025, 0.000, 0.755
1.415, 0.025, 0.000, 0.755
1.425, 0.025, 0.000, 0.736
1.435, 0.025, 0.000, 0.736
1.445, 0.025, 0.000, 0.715
1.455, 0.025, 0.000, 0.715
1.465, 0.025, 0.000, 0.679
1.475, 0.025, 0.000, 0.679
1.485, 0.025, 0.000, 0.635
1.495, 0.025, 0.000, 0.635
1.505, 0.025, 0.000, 0.591
1.515, 0.025, 0.000, 0.591
1.525, 0.025, 0.000, 0.566
1.535, 0.025, 0.000, 0.566
1.545, 0.025, 0.000, 0.583
1.555, 0.025, 0.000, 0.583
1.565, 0.025, 0.000, 0.594
1.575, 0.025, 0.000, 0.594
1.585, 0.025, 0.000, 0.593
1.595, 0.025, 0.000, 0.593
1.605, 0.025, 0.000, 0.579
1.615, 0.025, 0.000, 0.579
1.625, 0.025, 0.000, 0.582
1.635, 0.025, 0.000, 0.582
1.645, 0.025, 0.000, 0.610
1.655, 0.025, 0.000, 0.610
1.665, 0.025, 0.000, 0.632
1.675, 0.025, 0.000, 0.632
1.685, 0.025, 0.000, 0.656
1.695, 0.025, 0.000, 0.656
1.705, 0.025, 0.000, 0.685
1.715, 0.025, 0.000, 0.685
1.725, 0.025, 0.000, 0.697
1.735, 0.025, 0.000, 0.697
1.745, 0.025, 0.000, 0.742
