x,z,saturation,concentration
1.195, 0.015, 0.000, 1.117
1.205, 0.015, 0.000, 1.110
1.215, 0.015, 0.000, 1.110
1.225, 0.015, 0.000, 1.106
1.235, 0.015, 0.000, 1.106
1.245, 0.015, 0.000, 1.100
1.255, 0.015, 0.000, 1.100
1.265, 0.015, 0.000, 1.091
1.275, 0.015, 0.000, 1.091
1.285, 0.015, 0.000, 1.080
1.295, 0.015, 0.000, 1.080
1.305, 0.015, 0.000, 1.071
1.315, 0.015, 0.000, 1.071
1.325, 0.015, 0.000, 1.060
1.335, 0.015, 0.000, 1.060
1.345, 0.015, 0.000, 1.033
1.355, 0.015, 0.000, 1.033
1.365, 0.015, 0.000, 1.026
1.375, 0.015, 0.000, 1.026
1.385, 0.015, 0.000, 1.023
1.395, 0.015, 0.000, 1.023
1.405, 0.015, 0.000, 1.009
1.415, 0.015, 0.000, 1.009
1.425, 0.015, 0.000, 0.991
1.435, 0.015, 0.000, 0.991
1.445, 0.015, 0.000, 0.974
1.455, 0.015, 0.000, 0.974
1.465, 0.015, 0.000, 0.960
1.475, 0.015, 0.000, 0.960
1.485, 0.015, 0.000, 0.951
1.495, 0.015, 0.000, 0.951
1.505, 0.015, 0.000, 0.943
1.515, 0.015, 0.000, 0.943
1.525, 0.015, 0.000, 0.926
1.535, 0.015, 0.000, 0.926
1.545, 0.015, 0.000, 0.869
1.555, 0.015, 0.000, 0.869
1.565, 0.015, 0.000, 0.732
1.575, 0.015, 0.000, 0.732
1.585, 0.015, 0.000, 0.645
1.595, 0.015, 0.000, 0.645
1.605, 0.015, 0.000, 0.624
1.615, 0.015, 0.000, 0.624
1.625, 0.015, 0.000, 0.481
1.635, 0.015, 0.000, 0.481
1.645, 0.015, 0.000, 0.507
1.655, 0.015, 0.000, 0.507
1.665, 0.015, 0.000, 0.558
1.675, 0.015, 0.000, 0.558
1.685, 0.015, 0.000, 0.607
1.695, 0.015, 0.000, 0.607
1.705, 0.015, 0.000, 0.653
1.715, 0.015, 0.000, 0.653
1.725, 0.015, 0.000, 0.690
1.735, 0.015, 0.000, 0.690
1.745, 0.015, 0.000, 0.718
1.755, 0.015, 0.000, 0.718
1.765, 0.015, 0.000, 0.741
1.775, 0.015, 0.000, 0.741
1.785, 0.015, 0.000, 0.760
1.795, 0.015, 0.000, 0.760
1.805, 0.015, 0.000, 0.776
1.815, 0.015, 0.000, 0.776
1.825, 0.015, 0.000, 0.790
1.835, 0.015, 0.000, 0.790
1.845, 0.015, 0.000, 0.799
1.855, 0.015, 0.000, 0.799
1.865, 0.015, 0.000, 0.787
1.875, 0.015, 0.000, 0.787
1.885, 0.015, 0.000, 0.770
1.895, 0.015, 0.000, 0.770
1.905, 0.015, 0.000, 0.748
1.915, 0.015, 0.000, 0.748
1.925, 0.015, 0.000, 0.711
1.935, 0.015, 0.000, 0.711
1.945, 0.015, 0.000, 0.645
1.955, 0.015, 0.000, 0.645
1.965, 0.015, 0.000, 0.565
1.975, 0.015, 0.000, 0.565
1.985, 0.015, 0.000, 0.622
1.995, 0.015, 0.000, 0.622
2.005, 0.015, 0.000, 0.608
2.015, 0.015, 0.000, 0.608
2.025, 0.015, 0.000, 0.584
2.035, 0.015, 0.000, 0.584
2.045, 0.015, 0.000, 0.561
2.055, 0.015, 0.000, 0.561
2.065, 0.015, 0.000, 0.541
2.075, 0.015, 0.000, 0.541
2.085, 0.015, 0.000, 0.521
2.095, 0.015, 0.000, 0.521
2.105, 0.015, 0.000, 0.524
2.115, 0.015, 0.000, 0.524
2.125, 0.015, 0.000, 0.543
2.135, 0.015, 0.000, 0.543
2.145, 0.015, 0.000, 0.551
2.155, 0.015, 0.000, 0.551
2.165, 0.015, 0.000, 0.549
2.175, 0.015, 0.000, 0.549
2.185, 0.015, 0.000, 0.541
2.195, 0.015, 0.000, 0.541
2.205, 0.015, 0.000, 0.528
2.215, 0.015, 0.000, 0.528
2.225, 0.015, 0.000, 0.510
2.235, 0.015, 0.000, 0.510
2.245, 0.015, 0.000, 0.509
2.255, 0.015, 0.000, 0.509
2.265, 0.015, 0.000, 0.518
2.275, 0.015, 0.000, 0.518
2.285, 0.015, 0.000, 0.516
2.295, 0.015, 0.000, 0.516
2.305, 0.015, 0.000, 0.500
2.315, 0.015, 0.000, 0.500
2.325, 0.015, 0.000, 0.479
2.335, 0.015, 0.000, 0.479
2.345, 0.015, 0.000, 0.466
2.355, 0.015, 0.000, 0.466
2.365, 0.015, 0.000, 0.470
2.375, 0.015, 0.000, 0.470
2.385, 0.015, 0.000, 0.494
2.395, 0.015, 0.000, 0.494
2.405, 0.015, 0.000, 0.528
2.415, 0.015, 0.000, 0.528
2.425, 0.015, 0.000, 0.556
2.435, 0.015, 0.000, 0.556
2.445, 0.015, 0.000, 0.571
2.455, 0.015, 0.000, 0.571
2.465, 0.015, 0.000, 0.576
2.475, 0.015, 0.000, 0.576
2.485, 0.015, 0.000, 0.505
2.495, 0.015, 0.000, 0.505
2.505, 0.015, 0.000, 0.501
2.515, 0.015, 0.000, 0.501
2.525, 0.015, 0.000, 0.495
2.535, 0.015, 0.000, 0.495
2.545, 0.015, 0.000, 0.486
2.555, 0.015, 0.000, 0.486
2.565, 0.015, 0.000, 0.474
2.575, 0.015, 0.000, 0.474
2.585, 0.015, 0.000, 0.458
2.595, 0.015, 0.000, 0.458
2.605, 0.015, 0.000, 0.402
2.615, 0.015, 0.000, 0.402
2.625, 0.015, 0.000, 0.371
2.635, 0.015, 0.000, 0.371
2.645, 0.015, 0.000, 0.336
2.655, 0.015, 0.000, 0.336
2.665, 0.015, 0.000, 0.382
2.675, 0.015, 0.000, 0.382
2.685, 0.015, 0.000, 0.405
2.695, 0.015, 0.000, 0.405
2.705, 0.015, 0.000, 0.398
2.715, 0.015, 0.000, 0.398
2.725, 0.015, 0.000, 0.391
2.735, 0.015, 0.000, 0.391
2.745, 0.015, 0.000, 0.374
2.755, 0.015, 0.000, 0.374
2.765, 0.015, 0.000, 0.349
2.775, 0.015, 0.000, 0.349
2.785, 0.015, 0.000, 0.304
2.795, 0.015, 0.000, 0.304
0.005, 0.025, 0.000, 0.686
0.015, 0.025, 0.000, 0.686
0.025, 0.025, 0.000, 0.693
0.035, 0.025, 0.000, 0.693
0.045, 0.025, 0.000, 0.698
0.055, 0.025, 0.000, 0.698
0.065, 0.025, 0.000, 0.706
0.075, 0.025, 0.000, 0.706
0.085, 0.025, 0.000, 0.717
0.095, 0.025, 0.000, 0.717
0.105, 0.025, 0.000, 0.729
0.115, 0.025, 0.000, 0.729
0.125, 0.025, 0.000, 0.741
0.135, 0.025, 0.000, 0.741
0.145, 0.025, 0.000, 0.755
0.155, 0.025, 0.000, 0.755
0.165, 0.025, 0.000, 0.772
0.175, 0.025, 0.000, 0.772
0.185, 0.025, 0.000, 0.794
0.195, 0.025, 0.000, 0.794
0.205, 0.025, 0.000, 0.752
0.215, 0.025, 0.000, 0.752
0.225, 0.025, 0.000, 0.769
0.235, 0.025, 0.000, 0.769
0.245, 0.025, 0.000, 0.776
0.255, 0.025, 0.000, 0.776
0.265, 0.025, 0.000, 0.769
0.275, 0.025, 0.000, 0.769
0.285, 0.025, 0.000, 0.834
0.295, 0.025, 0.000, 0.834
0.305, 0.025, 0.000, 0.790
0.315, 0.025, 0.000, 0.790
0.325, 0.025, 0.000, 0.759
0.335, 0.025, 0.000, 0.759
0.345, 0.025, 0.000, 1.016
0.355, 0.025, 0.000, 1.016
0.365, 0.025, 0.000, 1.048
0.375, 0.025, 0.000, 1.048
0.385, 0.025, 0.000, 0.870
0.395, 0.025, 0.000, 0.870
0.405, 0.025, 0.000, 0.920
0.415, 0.025, 0.000, 0.920
0.425, 0.025, 0.000, 0.955
0.435, 0.025, 0.000, 0.955
0.445, 0.025, 0.000, 0.977
0.455, 0.025, 0.000, 0.977
0.465, 0.025, 0.000, 0.995
0.475, 0.025, 0.000, 0.995
0.485, 0.025, 0.000, 1.011
0.495, 0.025, 0.000, 1.011
0.505, 0.025, 0.000, 1.026
0.515, 0.025, 0.000, 1.026
0.525, 0.025, 0.000, 1.041
0.535, 0.025, 0.000, 1.041
0.545, 0.025, 0.000, 1.056
0.555, 0.025, 0.000, 1.056
0.565, 0.025, 0.000, 0.922
0.575, 0.025, 0.000, 0.922
0.585, 0.025, 0.000, 0.936
0.595, 0.025, 0.000, 0.936
0.605, 0.025, 0.000, 0.950
0.615, 0.025, 0.000, 0.950
0.625, 0.025, 0.000, 0.962
0.635, 0.025, 0.000, 0.962
0.645, 0.025, 0.000, 0.966
0.655, 0.025, 0.000, 0.966
0.665, 0.025, 0.000, 0.958
0.675, 0.025, 0.000, 0.958
0.685, 0.025, 0.000, 0.943
0.695, 0.025, 0.000, 0.943
0.705, 0.025, 0.000, 0.927
0.715, 0.025, 0.000, 0.927
0.725, 0.025, 0.000, 0.911
0.735, 0.025, 0.000, 0.911
0.745, 0.025, 0.000, 0.894
0.755, 0.025, 0.000, 0.894
0.765, 0.025, 0.000, 0.877
0.775, 0.025, 0.000, 0.877
0.785, 0.025, 0.000, 0.861
0.795, 0.025, 0.000, 0.861
0.805, 0.025, 0.000, 0.846
0.815, 0.025, 0.000, 0.846
0.825, 0.025, 0.000, 0.833
0.835, 0.025, 0.000, 0.833
0.845, 0.025, 0.000, 0.954
0.855, 0.025, 0.000, 0.954
0.865, 0.025, 0.000, 0.937
0.875, 0.025, 0.000, 0.937
0.885, 0.025, 0.000, 0.923
0.895, 0.025, 0.000, 0.923
0.905, 0.025, 0.000, 0.911
0.915, 0.025, 0.000, 0.911
0.925, 0.025, 0.000, 0.900
0.935, 0.025, 0.000, 0.900
0.945, 0.025, 0.000, 0.887
0.955, 0.025, 0.000, 0.887
0.965, 0.025, 0.000, 0.871
0.975, 0.025, 0.000, 0.871
0.985, 0.025, 0.000, 0.852
0.995, 0.025, 0.000, 0.852
1.005, 0.025, 0.000, 0.832
1.015, 0.025, 0.000, 0.832
1.025, 0.025, 0.000, 0.817
1.035, 0.025, 0.000, 0.817
1.045, 0.025, 0.000, 0.811
1.055, 0.025, 0.000, 0.811
1.065, 0.025, 0.000, 0.832
1.075, 0.025, 0.000, 0.832
1.085, 0.025, 0.000, 0.854
1.095, 0.025, 0.000, 0.854
1.105, 0.025, 0.000, 0.869
1.115, 0.025, 0.000, 0.869
1.125, 0.025, 0.000, 0.876
1.135, 0.025, 0.000, 0.876
1.145, 0.025, 0.000, 0.879
1.155, 0.025, 0.000, 0.879
1.165, 0.025, 0.000, 0.882
1.175, 0.025, 0.000, 0.882
1.185, 0.025, 0.000, 0.885
1.195, 0.025, 0.000, 0.885
1.205, 0.025, 0.000, 0.895
1.215, 0.025, 0.000, 0.895
1.225, 0.025, 0.000, 0.894
1.235, 0.025, 0.000, 0.894
1.245, 0.025, 0.000, 0.886
1.255, 0.025, 0.000, 0.886
1.265, 0.025, 0.000, 0.877
1.275, 0.025, 0.000, 0.877
1.285, 0.025, 0.000, 0.869
1.295, 0.025, 0.000, 0.869
1.305, 0.025, 0.000, 0.856
1.315, 0.025, 0.000, 0.856
1.325, 0.025, 0.000, 0.849
1.335, 0.025, 0.000, 0.849
1.345, 0.025, 0.000, 0.863
1.355, 0.025, 0.000, 0.863
1.365, 0.025, 0.000, 0.827
1.375, 0.025, 0.000, 0.827
1.385, 0.025, 0.000, 0.778
1.395, 0.025, 0.000, 0.778
1.405, 0.025, 0.000, 0.753
1.415, 0.025, 0.000, 0.753
1.425, 0.025, 0.000, 0.737
1.435, 0.025, 0.000, 0.737
1.445, 0.025, 0.000, 0.726
1.455, 0.025, 0.000, 0.726
1.465, 0.025, 0.000, 0.709
1.475, 0.025, 0.000, 0.709
1.485, 0.025, 0.000, 0.663
1.495, 0.025, 0.000, 0.663
1.505, 0.025, 0.000, 0.596
1.515, 0.025, 0.000, 0.596
1.525, 0.025, 0.000, 0.536
1.535, 0.025, 0.000, 0.536
1.545, 0.025, 0.000, 0.519
1.555, 0.025, 0.000, 0.519
1.565, 0.025, 0.000, 0.575
1.575, 0.025, 0.000, 0.575
1.585, 0.025, 0.000, 0.602
1.595, 0.025, 0.000, 0.602
1.605, 0.025, 0.000, 0.486
1.615, 0.025, 0.000, 0.486
1.625, 0.025, 0.000, 0.474
1.635, 0.025, 0.000, 0.474
1.645, 0.025, 0.000, 0.527
1.655, 0.025, 0.000, 0.527
1.665, 0.025, 0.000, 0.588
1.675, 0.025, 0.000, 0.588
1.685, 0.025, 0.000, 0.613
1.695, 0.025, 0.000, 0.613
1.705, 0.025, 0.000, 0.627
1.715, 0.025, 0.000, 0.627
1.725, 0.025, 0.000, 0.680
1.735, 0.025, 0.000, 0.680
1.745, 0.025, 0.000, 0.718
